Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
358,Leicester City,2020-01-01,Newcastle Utd,eng Premier League,W 3-0,3,0,+3,76,3,0,0,0,533,2166,1062,18,14,3,21,9,779,55,Match Report
359,Everton,2020-01-01,Manchester City,eng Premier League,L 1-2,1,2,-1,35,1,0,0,0,323,1625,711,6,6,3,12,5,333,15,Match Report
360,Brighton,2020-01-01,Chelsea,eng Premier League,D 1-1,1,1,0,48,1,0,0,0,322,1767,835,16,10,6,29,14,407,44,Match Report
361,Chelsea,2020-01-01,Brighton,eng Premier League,D 1-1,1,1,0,52,1,0,0,0,431,2099,1011,29,14,12,15,13,458,39,Match Report
362,Manchester City,2020-01-01,Everton,eng Premier League,W 2-1,2,1,+1,65,2,0,0,0,681,2884,1439,24,26,8,11,9,716,50,Match Report
363,Chelsea,2019-12-29,Arsenal,eng Premier League,W 2-1,2,1,+1,58,2,0,0,0,501,2599,1335,22,20,6,9,11,515,50,Match Report
364,Manchester City,2019-12-29,Sheffield Utd,eng Premier League,W 2-0,2,0,+2,72,2,0,0,0,789,3878,2038,29,35,4,13,9,810,53,Match Report
365,Liverpool,2019-12-29,Wolves,eng Premier League,W 1-0,1,0,+1,62,1,0,0,0,530,2602,1326,21,19,3,20,15,552,41,Match Report
366,Sheffield Utd,2019-12-29,Manchester City,eng Premier League,L 0-2,0,2,-2,28,0,0,0,0,193,1011,534,11,7,2,8,6,249,26,Match Report
367,Arsenal,2019-12-29,Chelsea,eng Premier League,L 1-2,1,2,-1,42,1,0,0,0,299,1644,833,15,7,2,12,9,356,29,Match Report
368,Wolves,2019-12-29,Liverpool,eng Premier League,L 0-1,0,1,-1,38,0,0,0,0,211,1401,713,21,13,2,12,11,280,28,Match Report
369,Burnley,2019-12-28,Manchester Utd,eng Premier League,L 0-2,0,2,-2,39,0,0,0,0,205,1153,609,12,8,1,12,5,224,15,Match Report
370,Tottenham,2019-12-28,Norwich City,eng Premier League,D 2-2,2,2,0,58,1,1,1,0,431,2194,1162,26,15,4,19,11,474,52,Match Report
371,Aston Villa,2019-12-28,Watford,eng Premier League,L 0-3,0,3,-3,51,0,0,0,0,316,1997,1124,17,17,3,16,5,379,44,Match Report
372,Crystal Palace,2019-12-28,Southampton,eng Premier League,D 1-1,1,1,0,41,1,0,0,0,198,1080,560,7,7,3,16,10,261,15,Match Report
373,Norwich City,2019-12-28,Tottenham,eng Premier League,D 2-2,2,2,0,42,1,0,0,0,288,1363,651,11,10,2,18,9,298,21,Match Report
374,Southampton,2019-12-28,Crystal Palace,eng Premier League,D 1-1,1,1,0,59,1,0,0,0,350,2094,1301,24,15,6,9,6,403,36,Match Report
375,Brighton,2019-12-28,Bournemouth,eng Premier League,W 2-0,2,0,+2,55,2,0,0,0,424,2109,946,22,18,8,15,12,434,42,Match Report
376,Leicester City,2019-12-28,West Ham,eng Premier League,W 2-1,2,1,+1,57,2,0,1,1,453,2085,846,18,17,4,24,15,458,44,Match Report
377,Watford,2019-12-28,Aston Villa,eng Premier League,W 3-0,3,0,+3,49,2,1,1,0,330,1887,927,17,15,5,11,8,351,40,Match Report
378,Manchester Utd,2019-12-28,Burnley,eng Premier League,W 2-0,2,0,+2,61,2,0,0,0,361,2396,1407,28,22,7,15,8,423,52,Match Report
379,West Ham,2019-12-28,Leicester City,eng Premier League,L 1-2,1,2,-1,43,1,0,0,0,225,1503,848,27,17,3,14,4,304,43,Match Report
380,Everton,2019-12-28,Newcastle Utd,eng Premier League,W 2-1,2,1,+1,57,2,0,0,0,280,1536,720,15,9,6,16,7,372,27,Match Report
381,Bournemouth,2019-12-28,Brighton,eng Premier League,L 0-2,0,2,-2,45,0,0,0,0,275,1734,912,19,10,8,11,16,339,34,Match Report
382,Newcastle Utd,2019-12-28,Everton,eng Premier League,L 1-2,1,2,-1,43,1,0,0,0,222,1196,666,15,10,8,13,5,259,37,Match Report
383,Manchester City,2019-12-27,Wolves,eng Premier League,L 2-3,2,3,-1,38,2,0,1,1,252,1422,814,11,12,5,7,5,300,18,Match Report
384,Wolves,2019-12-27,Manchester City,eng Premier League,W 3-2,3,2,+1,62,3,0,0,0,439,2592,1537,36,23,10,16,8,535,52,Match Report
385,Bournemouth,2019-12-26,Arsenal,eng Premier League,D 1-1,1,1,0,40,1,0,0,0,356,1949,1058,12,11,5,16,8,329,33,Match Report
386,Newcastle Utd,2019-12-26,Manchester Utd,eng Premier League,L 1-4,1,4,-3,28,1,0,0,0,195,938,399,5,10,1,13,10,230,21,Match Report
387,Aston Villa,2019-12-26,Norwich City,eng Premier League,W 1-0,1,0,+1,43,1,0,0,0,298,1584,870,16,14,4,17,6,298,32,Match Report
388,Watford,2019-12-26,Sheffield Utd,eng Premier League,D 1-1,1,1,0,42,1,0,0,0,218,1301,618,11,8,7,25,8,282,21,Match Report
389,Sheffield Utd,2019-12-26,Watford,eng Premier League,D 1-1,1,1,0,58,0,1,1,0,288,1545,744,12,9,4,25,6,421,55,Match Report
390,Chelsea,2019-12-26,Southampton,eng Premier League,L 0-2,0,2,-2,66,0,0,0,0,517,2820,1463,29,24,4,24,19,588,64,Match Report
391,Brighton,2019-12-26,Tottenham,eng Premier League,L 1-2,1,2,-1,46,1,0,0,0,326,1999,1076,15,8,6,21,13,353,38,Match Report
392,West Ham,2019-12-26,Crystal Palace,eng Premier League,L 1-2,1,2,-1,42,1,0,0,0,252,1435,792,13,16,3,11,5,309,46,Match Report
393,Arsenal,2019-12-26,Bournemouth,eng Premier League,D 1-1,1,1,0,60,1,0,0,0,468,2820,1703,30,21,10,15,8,555,68,Match Report
394,Crystal Palace,2019-12-26,West Ham,eng Premier League,W 2-1,2,1,+1,58,2,0,0,0,354,2225,1273,35,21,19,16,14,489,52,Match Report
395,Norwich City,2019-12-26,Aston Villa,eng Premier League,L 0-1,0,1,-1,57,0,0,0,0,410,2190,1177,22,14,4,15,10,450,42,Match Report
396,Everton,2019-12-26,Burnley,eng Premier League,W 1-0,1,0,+1,67,1,0,0,0,446,2431,1149,26,21,3,9,10,459,40,Match Report
397,Liverpool,2019-12-26,Leicester City,eng Premier League,W 4-0,4,0,+4,59,3,1,1,0,415,2153,1088,27,30,5,20,11,538,39,Match Report
398,Manchester Utd,2019-12-26,Newcastle Utd,eng Premier League,W 4-1,4,1,+3,72,4,0,0,0,548,2650,1376,23,28,5,14,11,754,58,Match Report
399,Southampton,2019-12-26,Chelsea,eng Premier League,W 2-0,2,0,+2,34,2,0,0,0,206,1131,499,9,6,3,25,13,246,32,Match Report
400,Tottenham,2019-12-26,Brighton,eng Premier League,W 2-1,2,1,+1,54,2,0,0,0,443,1987,973,18,19,2,15,11,412,33,Match Report
401,Burnley,2019-12-26,Everton,eng Premier League,L 0-1,0,1,-1,33,0,0,0,0,146,632,249,5,1,0,10,2,171,12,Match Report
402,Leicester City,2019-12-26,Liverpool,eng Premier League,L 0-4,0,4,-4,41,0,0,0,0,367,1537,735,11,11,6,26,2,364,27,Match Report
403,Watford,2019-12-22,Manchester Utd,eng Premier League,W 2-0,2,0,+2,37,1,1,1,0,218,1312,697,15,10,5,11,8,225,20,Match Report
404,Manchester Utd,2019-12-22,Watford,eng Premier League,L 0-2,0,2,-2,63,0,0,0,0,365,2104,1173,25,21,7,9,8,489,62,Match Report
405,Chelsea,2019-12-22,Tottenham,eng Premier League,W 2-0,2,0,+2,55,1,1,1,0,416,2327,1042,20,20,5,13,10,493,45,Match Report
406,Tottenham,2019-12-22,Chelsea,eng Premier League,L 0-2,0,2,-2,45,0,0,0,0,402,1695,782,10,12,3,22,13,382,33,Match Report
407,Everton,2019-12-21,Arsenal,eng Premier League,D 0-0,0,0,0,43,0,0,0,0,299,1550,702,11,10,3,22,7,303,49,Match Report
408,Wolves,2019-12-21,Norwich City,eng Premier League,W 2-1,2,1,+1,50,2,0,0,0,292,1625,925,21,11,9,14,5,381,41,Match Report
409,Brighton,2019-12-21,Sheffield Utd,eng Premier League,L 0-1,0,1,-1,69,0,0,0,0,455,2705,1563,23,17,6,14,11,568,50,Match Report
410,Aston Villa,2019-12-21,Southampton,eng Premier League,L 1-3,1,3,-2,56,1,0,0,0,312,1911,1020,18,14,4,23,9,374,37,Match Report
411,Newcastle Utd,2019-12-21,Crystal Palace,eng Premier League,W 1-0,1,0,+1,43,1,0,0,0,319,1787,891,16,10,4,10,7,302,35,Match Report
412,Burnley,2019-12-21,Bournemouth,eng Premier League,W 1-0,1,0,+1,37,1,0,0,0,164,979,433,9,6,0,13,8,166,19,Match Report
413,Southampton,2019-12-21,Aston Villa,eng Premier League,W 3-1,3,1,+2,44,3,0,0,0,202,1211,669,16,10,4,25,9,256,25,Match Report
414,Norwich City,2019-12-21,Wolves,eng Premier League,L 1-2,1,2,-1,50,1,0,0,0,354,1961,1003,15,12,3,7,7,383,29,Match Report
415,Bournemouth,2019-12-21,Burnley,eng Premier League,L 0-1,0,1,-1,63,0,0,0,0,393,1996,1070,18,12,1,12,7,372,34,Match Report
416,Manchester City,2019-12-21,Leicester City,eng Premier League,W 3-1,3,1,+2,62,2,1,1,0,585,3150,1746,28,27,11,12,7,646,53,Match Report
417,Crystal Palace,2019-12-21,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,57,0,0,0,0,356,2234,1092,24,14,8,15,9,457,42,Match Report
418,Leicester City,2019-12-21,Manchester City,eng Premier League,L 1-3,1,3,-2,38,1,0,0,0,343,1592,742,12,7,6,13,9,353,15,Match Report
419,Sheffield Utd,2019-12-21,Brighton,eng Premier League,W 1-0,1,0,+1,31,1,0,0,0,142,718,293,7,4,3,21,4,199,18,Match Report
420,Arsenal,2019-12-21,Everton,eng Premier League,D 0-0,0,0,0,57,0,0,0,0,379,2375,1296,21,20,3,19,6,433,33,Match Report
421,Brighton,2019-12-16,Crystal Palace,eng Premier League,D 1-1,1,1,0,65,1,0,0,0,444,2674,1560,34,30,5,14,11,544,56,Match Report
422,Crystal Palace,2019-12-16,Brighton,eng Premier League,D 1-1,1,1,0,35,1,0,0,0,228,1271,643,10,9,2,17,11,260,32,Match Report
423,Manchester City,2019-12-15,Arsenal,eng Premier League,W 3-0,3,0,+3,57,3,0,0,0,613,2921,1449,28,26,6,14,6,632,41,Match Report
424,Everton,2019-12-15,Manchester Utd,eng Premier League,D 1-1,1,1,0,34,0,0,0,0,212,1023,487,13,9,8,19,5,194,24,Match Report
425,Wolves,2019-12-15,Tottenham,eng Premier League,L 1-2,1,2,-1,58,1,0,0,0,347,1958,1108,35,15,12,19,13,405,50,Match Report
426,Tottenham,2019-12-15,Wolves,eng Premier League,W 2-1,2,1,+1,42,2,0,0,0,228,1440,737,16,7,5,18,12,284,33,Match Report
427,Arsenal,2019-12-15,Manchester City,eng Premier League,L 0-3,0,3,-3,43,0,0,0,0,412,2285,1043,19,14,6,15,9,439,31,Match Report
428,Manchester Utd,2019-12-15,Everton,eng Premier League,D 1-1,1,1,0,66,1,0,0,0,427,2722,1535,22,18,7,17,11,487,67,Match Report
429,Leicester City,2019-12-14,Norwich City,eng Premier League,D 1-1,1,1,0,57,0,0,0,0,456,2415,1299,25,17,8,17,6,466,49,Match Report
430,Aston Villa,2019-12-14,Sheffield Utd,eng Premier League,L 0-2,0,2,-2,44,0,0,1,1,257,1622,793,14,6,1,15,11,307,26,Match Report
431,Liverpool,2019-12-14,Watford,eng Premier League,W 2-0,2,0,+2,68,2,0,0,0,561,2494,1346,31,23,9,22,6,570,52,Match Report
432,West Ham,2019-12-14,Southampton,eng Premier League,W 1-0,1,0,+1,43,1,0,0,0,186,798,302,9,9,3,14,9,241,28,Match Report
433,Chelsea,2019-12-14,Bournemouth,eng Premier League,L 0-1,0,1,-1,66,0,0,0,0,473,2926,1599,26,24,6,16,4,517,60,Match Report
434,Southampton,2019-12-14,West Ham,eng Premier League,L 0-1,0,1,-1,57,0,0,0,0,302,1597,863,13,11,0,23,7,373,39,Match Report
435,Sheffield Utd,2019-12-14,Aston Villa,eng Premier League,W 2-0,2,0,+2,56,2,0,0,0,283,1644,859,20,12,4,16,5,420,66,Match Report
436,Newcastle Utd,2019-12-14,Burnley,eng Premier League,L 0-1,0,1,-1,52,0,0,0,0,303,1573,802,14,13,1,17,8,310,17,Match Report
437,Norwich City,2019-12-14,Leicester City,eng Premier League,D 1-1,1,1,0,43,1,0,0,0,324,1824,841,12,7,4,16,13,337,17,Match Report
438,Burnley,2019-12-14,Newcastle Utd,eng Premier League,W 1-0,1,0,+1,48,1,0,0,0,283,1484,610,10,16,0,16,7,295,23,Match Report
439,Bournemouth,2019-12-14,Chelsea,eng Premier League,W 1-0,1,0,+1,34,1,0,0,0,259,1237,563,12,3,6,14,8,218,23,Match Report
440,Watford,2019-12-14,Liverpool,eng Premier League,L 0-2,0,2,-2,32,0,0,0,0,216,1151,581,13,11,5,16,11,209,17,Match Report
441,West Ham,2019-12-09,Arsenal,eng Premier League,L 1-3,1,3,-2,36,1,0,0,0,304,1497,761,24,18,6,9,5,305,43,Match Report
442,Arsenal,2019-12-09,West Ham,eng Premier League,W 3-1,3,1,+2,64,3,0,0,0,494,3038,1624,29,21,9,11,13,613,42,Match Report
443,Sheffield Utd,2019-12-08,Norwich City,eng Premier League,W 2-1,2,1,+1,42,2,0,0,0,254,1378,662,16,9,6,11,13,316,43,Match Report
444,Norwich City,2019-12-08,Sheffield Utd,eng Premier League,L 1-2,1,2,-1,58,1,0,0,0,449,2359,1287,24,14,7,13,11,483,42,Match Report
445,Newcastle Utd,2019-12-08,Southampton,eng Premier League,W 2-1,2,1,+1,46,2,0,0,0,242,1262,542,12,12,5,18,8,256,17,Match Report
446,Leicester City,2019-12-08,Aston Villa,eng Premier League,W 4-1,4,1,+3,59,4,0,0,0,400,2039,1157,28,20,14,11,6,424,52,Match Report
447,Brighton,2019-12-08,Wolves,eng Premier League,D 2-2,2,2,0,61,2,0,0,0,413,2176,1131,12,13,3,12,6,503,53,Match Report
448,Aston Villa,2019-12-08,Leicester City,eng Premier League,L 1-4,1,4,-3,41,1,0,0,0,249,1363,703,14,12,6,18,8,262,40,Match Report
449,Southampton,2019-12-08,Newcastle Utd,eng Premier League,L 1-2,1,2,-1,54,1,0,0,0,247,1513,729,17,12,9,17,9,320,26,Match Report
450,Wolves,2019-12-08,Brighton,eng Premier League,D 2-2,2,2,0,39,2,0,0,0,229,1187,698,20,12,10,16,8,278,26,Match Report
451,Manchester City,2019-12-07,Manchester Utd,eng Premier League,L 1-2,1,2,-1,72,1,0,0,0,617,3569,1980,45,28,22,10,13,622,71,Match Report
452,Crystal Palace,2019-12-07,Watford,eng Premier League,D 0-0,0,0,0,49,0,0,0,0,282,1484,765,15,11,5,20,12,311,27,Match Report
453,Burnley,2019-12-07,Tottenham,eng Premier League,L 0-5,0,5,-5,51,0,0,0,0,361,1874,815,12,15,1,22,6,401,29,Match Report
454,Watford,2019-12-07,Crystal Palace,eng Premier League,D 0-0,0,0,0,51,0,0,0,0,234,1330,709,17,11,5,14,6,307,47,Match Report
455,Liverpool,2019-12-07,Bournemouth,eng Premier League,W 3-0,3,0,+3,73,3,0,0,0,763,3291,1852,24,30,3,15,7,784,78,Match Report
456,Tottenham,2019-12-07,Burnley,eng Premier League,W 5-0,5,0,+5,49,5,0,0,0,391,1774,763,13,11,7,14,8,378,21,Match Report
457,Manchester Utd,2019-12-07,Manchester City,eng Premier League,W 2-1,2,1,+1,28,1,1,1,0,196,1197,743,15,11,4,11,7,211,29,Match Report
458,Everton,2019-12-07,Chelsea,eng Premier League,W 3-1,3,1,+2,31,3,0,0,0,166,774,353,6,6,2,19,9,170,17,Match Report
459,Chelsea,2019-12-07,Everton,eng Premier League,L 1-3,1,3,-2,69,1,0,0,0,503,3094,1868,33,15,7,18,24,542,72,Match Report
460,Bournemouth,2019-12-07,Liverpool,eng Premier League,L 0-3,0,3,-3,27,0,0,0,0,187,1041,457,5,5,4,7,5,217,14,Match Report
461,Brighton,2019-12-05,Arsenal,eng Premier League,W 2-1,2,1,+1,50,2,0,0,0,291,1761,948,20,15,9,13,11,358,32,Match Report
462,Newcastle Utd,2019-12-05,Sheffield Utd,eng Premier League,W 2-0,2,0,+2,27,2,0,0,0,185,1139,481,10,8,5,15,11,182,14,Match Report
463,Sheffield Utd,2019-12-05,Newcastle Utd,eng Premier League,L 0-2,0,2,-2,73,0,0,0,0,514,2811,1412,15,13,2,15,9,622,72,Match Report
464,Arsenal,2019-12-05,Brighton,eng Premier League,L 1-2,1,2,-1,50,1,0,0,0,319,1971,1144,23,12,6,23,5,360,35,Match Report
465,Tottenham,2019-12-04,Manchester Utd,eng Premier League,L 1-2,1,2,-1,53,1,0,0,0,446,2046,1071,20,16,5,16,12,419,37,Match Report
466,Southampton,2019-12-04,Norwich City,eng Premier League,W 2-1,2,1,+1,40,2,0,0,0,234,1217,492,15,15,7,13,4,275,34,Match Report
467,Leicester City,2019-12-04,Watford,eng Premier League,W 2-0,2,0,+2,62,1,1,1,0,449,2278,1121,20,15,1,9,10,486,43,Match Report
468,Norwich City,2019-12-04,Southampton,eng Premier League,L 1-2,1,2,-1,60,1,0,0,0,473,2217,986,14,11,3,22,16,489,27,Match Report
469,Manchester Utd,2019-12-04,Tottenham,eng Premier League,W 2-1,2,1,+1,47,1,1,1,0,294,1778,879,20,11,10,12,7,361,38,Match Report
470,Wolves,2019-12-04,West Ham,eng Premier League,W 2-0,2,0,+2,50,2,0,0,0,324,1866,1061,28,21,9,12,11,416,45,Match Report
471,Chelsea,2019-12-04,Aston Villa,eng Premier League,W 2-1,2,1,+1,64,2,0,0,0,503,2580,1459,24,28,8,15,10,592,60,Match Report
472,West Ham,2019-12-04,Wolves,eng Premier League,L 0-2,0,2,-2,50,0,0,0,0,331,1842,893,21,18,1,17,8,421,42,Match Report
473,Watford,2019-12-04,Leicester City,eng Premier League,L 0-2,0,2,-2,38,0,0,0,0,235,1325,646,16,10,4,19,3,246,20,Match Report
474,Aston Villa,2019-12-04,Chelsea,eng Premier League,L 1-2,1,2,-1,36,1,0,0,0,273,1316,615,9,11,0,24,5,301,29,Match Report
475,Liverpool,2019-12-04,Everton,eng Premier League,W 5-2,5,2,+3,58,5,0,0,0,438,1969,986,22,11,4,17,11,432,36,Match Report
476,Everton,2019-12-04,Liverpool,eng Premier League,L 2-5,2,5,-3,42,2,0,0,0,224,1240,562,16,18,2,18,8,269,36,Match Report
477,Bournemouth,2019-12-03,Crystal Palace,eng Premier League,L 0-1,0,1,-1,68,0,0,0,0,535,2910,1627,22,23,2,15,8,521,68,Match Report
478,Crystal Palace,2019-12-03,Bournemouth,eng Premier League,W 1-0,1,0,+1,32,1,0,0,0,173,1230,569,16,10,10,14,19,205,22,Match Report
479,Manchester City,2019-12-03,Burnley,eng Premier League,W 4-1,4,1,+3,75,4,0,0,0,696,3399,1764,32,22,11,10,8,714,79,Match Report
480,Burnley,2019-12-03,Manchester City,eng Premier League,L 1-4,1,4,-3,25,1,0,0,0,172,818,431,7,4,2,23,3,186,15,Match Report
481,Norwich City,2019-12-01,Arsenal,eng Premier League,D 2-2,2,2,0,40,2,0,0,0,317,1867,1026,29,14,9,13,10,312,21,Match Report
482,Aston Villa,2019-12-01,Manchester Utd,eng Premier League,D 2-2,2,2,0,38,2,0,0,0,211,1388,653,15,6,5,16,2,236,26,Match Report
483,Arsenal,2019-12-01,Norwich City,eng Premier League,D 2-2,2,2,0,60,1,1,1,0,398,1959,1041,23,8,9,16,8,494,60,Match Report
484,Wolves,2019-12-01,Sheffield Utd,eng Premier League,D 1-1,1,1,0,59,1,0,0,0,384,2303,1354,30,21,7,14,11,445,34,Match Report
485,Manchester Utd,2019-12-01,Aston Villa,eng Premier League,D 2-2,2,2,0,62,1,0,0,0,378,2256,1269,25,19,10,15,7,479,58,Match Report
486,Sheffield Utd,2019-12-01,Wolves,eng Premier League,D 1-1,1,1,0,41,1,0,0,0,222,1193,602,17,10,5,14,8,295,37,Match Report
487,Everton,2019-12-01,Leicester City,eng Premier League,L 1-2,1,2,-1,32,1,0,0,0,236,1269,577,13,17,4,11,12,209,28,Match Report
488,Leicester City,2019-12-01,Everton,eng Premier League,W 2-1,2,1,+1,68,2,0,0,0,479,2621,1552,31,18,13,9,10,575,61,Match Report
489,Southampton,2019-11-30,Watford,eng Premier League,W 2-1,2,1,+1,63,2,0,0,0,387,2087,1053,24,17,5,21,11,472,46,Match Report
490,Watford,2019-11-30,Southampton,eng Premier League,L 1-2,1,2,-1,37,1,0,0,0,211,1014,457,8,8,2,11,9,233,25,Match Report
491,Bournemouth,2019-11-30,Tottenham,eng Premier League,L 2-3,2,3,-1,48,2,0,0,0,401,2137,1189,24,18,5,13,11,381,42,Match Report
492,Burnley,2019-11-30,Crystal Palace,eng Premier League,L 0-2,0,2,-2,44,0,0,0,0,229,1373,747,16,12,2,15,11,258,18,Match Report
493,Tottenham,2019-11-30,Bournemouth,eng Premier League,W 3-2,3,2,+1,52,3,0,0,0,330,1663,814,17,13,9,10,6,420,39,Match Report
494,Chelsea,2019-11-30,West Ham,eng Premier League,L 0-1,0,1,-1,66,0,0,0,0,579,3597,2017,37,25,1,13,12,623,64,Match Report
495,Crystal Palace,2019-11-30,Burnley,eng Premier League,W 2-0,2,0,+2,56,2,0,0,0,307,1614,868,16,14,5,16,9,381,37,Match Report
496,Manchester City,2019-11-30,Newcastle Utd,eng Premier League,D 2-2,2,2,0,75,2,0,0,0,668,3615,2067,29,36,7,13,13,707,85,Match Report
497,Newcastle Utd,2019-11-30,Manchester City,eng Premier League,D 2-2,2,2,0,25,2,0,0,0,161,1284,605,15,8,0,11,8,165,17,Match Report
498,West Ham,2019-11-30,Chelsea,eng Premier League,W 1-0,1,0,+1,34,1,0,0,0,214,1215,588,9,11,2,13,5,267,33,Match Report
499,Liverpool,2019-11-30,Brighton,eng Premier League,W 2-1,2,1,+1,44,2,0,0,0,428,2301,1236,26,15,9,13,3,408,32,Match Report
500,Brighton,2019-11-30,Liverpool,eng Premier League,L 1-2,1,2,-1,56,1,0,0,0,420,2445,1243,21,21,2,19,5,535,56,Match Report
501,Newcastle Utd,2019-11-25,Aston Villa,eng Premier League,L 0-2,0,2,-2,39,0,0,0,0,232,1454,854,23,14,5,14,7,260,24,Match Report
502,Aston Villa,2019-11-25,Newcastle Utd,eng Premier League,W 2-0,2,0,+2,61,2,0,0,0,374,2152,1145,25,17,7,13,7,450,49,Match Report
503,Sheffield Utd,2019-11-24,Manchester Utd,eng Premier League,D 3-3,3,3,0,41,3,0,0,0,220,1019,466,9,13,1,10,6,298,44,Match Report
504,Manchester Utd,2019-11-24,Sheffield Utd,eng Premier League,D 3-3,3,3,0,59,3,0,0,0,410,2358,1365,26,18,6,20,4,504,48,Match Report
505,Southampton,2019-11-23,Arsenal,eng Premier League,D 2-2,2,2,0,39,2,0,1,1,230,1459,721,19,9,8,14,17,258,35,Match Report
506,Everton,2019-11-23,Norwich City,eng Premier League,L 0-2,0,2,-2,57,0,0,0,0,348,1799,967,17,15,3,13,10,345,58,Match Report
507,Burnley,2019-11-23,Watford,eng Premier League,W 3-0,3,0,+3,38,2,1,1,0,162,1011,399,9,6,1,11,8,176,8,Match Report
508,Arsenal,2019-11-23,Southampton,eng Premier League,D 2-2,2,2,0,61,2,0,0,0,379,2444,1241,22,12,4,20,8,436,51,Match Report
509,West Ham,2019-11-23,Tottenham,eng Premier League,L 2-3,2,3,-1,48,2,0,0,0,369,2027,981,19,13,4,14,12,350,39,Match Report
510,Liverpool,2019-11-23,Crystal Palace,eng Premier League,W 2-1,2,1,+1,60,2,0,0,0,452,1994,1045,18,18,2,7,4,447,47,Match Report
511,Wolves,2019-11-23,Bournemouth,eng Premier League,W 2-1,2,1,+1,53,2,0,0,0,322,1600,892,19,11,10,12,5,460,38,Match Report
512,Tottenham,2019-11-23,West Ham,eng Premier League,W 3-2,3,2,+1,52,3,0,0,0,334,1756,780,18,8,4,10,11,393,33,Match Report
513,Bournemouth,2019-11-23,Wolves,eng Premier League,L 1-2,1,2,-1,47,1,0,0,0,390,2035,1016,11,13,1,12,6,379,32,Match Report
514,Watford,2019-11-23,Burnley,eng Premier League,L 0-3,0,3,-3,62,0,0,0,0,296,1564,931,27,15,7,16,5,333,24,Match Report
515,Brighton,2019-11-23,Leicester City,eng Premier League,L 0-2,0,2,-2,53,0,0,0,0,331,1687,857,20,11,4,22,8,424,51,Match Report
516,Chelsea,2019-11-23,Manchester City,eng Premier League,L 1-2,1,2,-1,53,1,0,0,0,475,2471,1294,24,16,5,11,9,591,37,Match Report
517,Manchester City,2019-11-23,Chelsea,eng Premier League,W 2-1,2,1,+1,47,2,0,0,0,485,2619,1365,23,11,6,14,9,502,47,Match Report
518,Leicester City,2019-11-23,Brighton,eng Premier League,W 2-0,2,0,+2,47,1,1,1,0,354,1952,957,24,15,8,14,7,363,26,Match Report
519,Norwich City,2019-11-23,Everton,eng Premier League,W 2-0,2,0,+2,43,2,0,0,0,253,1416,729,15,9,8,16,8,247,28,Match Report
520,Crystal Palace,2019-11-23,Liverpool,eng Premier League,L 1-2,1,2,-1,40,1,0,0,0,230,1179,538,14,7,5,11,16,277,25,Match Report
521,Brighton,2019-11-10,Manchester Utd,eng Premier League,L 1-3,1,3,-2,58,1,0,0,0,339,1942,1001,13,8,1,14,17,426,40,Match Report
522,Wolves,2019-11-10,Aston Villa,eng Premier League,W 2-1,2,1,+1,50,2,0,0,0,292,1935,1176,28,19,12,12,9,330,45,Match Report
523,Aston Villa,2019-11-10,Wolves,eng Premier League,L 1-2,1,2,-1,50,1,0,0,0,283,1759,911,19,15,3,16,7,322,25,Match Report
524,Liverpool,2019-11-10,Manchester City,eng Premier League,W 3-1,3,1,+2,45,3,0,0,0,369,1744,881,15,14,5,13,6,350,24,Match Report
525,Manchester Utd,2019-11-10,Brighton,eng Premier League,W 3-1,3,1,+2,42,3,0,0,0,297,1984,1049,26,19,11,18,20,300,40,Match Report
526,Manchester City,2019-11-10,Liverpool,eng Premier League,L 1-3,1,3,-2,55,1,0,0,0,444,2460,1311,30,19,19,17,9,443,54,Match Report
527,Leicester City,2019-11-09,Arsenal,eng Premier League,W 2-0,2,0,+2,51,2,0,0,0,400,2178,1279,23,16,10,19,10,452,45,Match Report
528,Tottenham,2019-11-09,Sheffield Utd,eng Premier League,D 1-1,1,1,0,61,1,0,0,0,499,2200,1044,21,11,6,8,15,537,41,Match Report
529,Everton,2019-11-09,Southampton,eng Premier League,W 2-1,2,1,+1,53,2,0,0,0,219,1069,576,14,11,6,18,7,302,43,Match Report
530,Sheffield Utd,2019-11-09,Tottenham,eng Premier League,D 1-1,1,1,0,39,1,0,0,0,284,1174,599,13,12,3,18,10,304,28,Match Report
531,Chelsea,2019-11-09,Crystal Palace,eng Premier League,W 2-0,2,0,+2,60,2,0,0,0,470,2960,1605,29,30,8,20,13,525,53,Match Report
532,Newcastle Utd,2019-11-09,Bournemouth,eng Premier League,W 2-1,2,1,+1,35,2,0,0,0,222,1307,674,13,10,2,13,8,218,14,Match Report
533,Burnley,2019-11-09,West Ham,eng Premier League,W 3-0,3,0,+3,41,2,0,0,0,204,1096,457,16,9,2,13,3,233,19,Match Report
534,West Ham,2019-11-09,Burnley,eng Premier League,L 0-3,0,3,-3,59,0,0,0,0,303,1610,788,18,6,6,14,4,367,30,Match Report
535,Arsenal,2019-11-09,Leicester City,eng Premier League,L 0-2,0,2,-2,49,0,0,0,0,382,2441,1271,20,16,1,16,9,429,40,Match Report
536,Bournemouth,2019-11-09,Newcastle Utd,eng Premier League,L 1-2,1,2,-1,65,1,0,0,0,386,2345,1108,21,11,6,16,6,507,50,Match Report
