Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Match Report
198,West Ham,2019-03-02,Newcastle Utd,eng Premier League,W 2-0,2,0,+2,56,1,1,1,0,695,58,166,255,151,20,694,Match Report
199,Bournemouth,2019-03-02,Manchester City,eng Premier League,L 0-1,0,1,-1,19,0,0,0,0,323,92,200,94,33,4,323,Match Report
200,Burnley,2019-03-02,Crystal Palace,eng Premier League,L 1-3,1,3,-2,57,1,0,0,0,617,49,126,255,192,28,617,Match Report
201,Brighton,2019-03-02,Huddersfield,eng Premier League,W 1-0,1,0,+1,54,1,0,0,0,664,48,154,255,183,32,664,Match Report
202,Bournemouth,2019-03-02,Manchester City,eng Premier League,L 0-1,0,1,-1,19,0,0,0,0,323,92,200,94,33,4,323,Match Report
203,Bournemouth,2019-02-27,Arsenal,eng Premier League,L 1-5,1,5,-4,36,1,0,0,0,492,55,153,228,115,17,492,Match Report
204,Crystal Palace,2019-02-27,Manchester Utd,eng Premier League,L 1-3,1,3,-2,46,1,0,0,0,532,44,151,255,136,25,532,Match Report
205,Liverpool,2019-02-27,Watford,eng Premier League,W 5-0,5,0,+5,62,5,0,0,0,805,48,171,255,229,37,805,Match Report
206,Fulham,2019-02-27,Southampton,eng Premier League,L 0-2,0,2,-2,59,0,0,0,0,702,49,230,255,103,11,702,Match Report
207,Chelsea,2019-02-27,Tottenham,eng Premier League,W 2-0,2,0,+2,46,1,0,0,0,633,56,210,255,166,11,633,Match Report
208,Manchester Utd,2019-02-27,Crystal Palace,eng Premier League,W 3-1,3,1,+2,54,3,0,0,0,602,53,135,255,143,20,602,Match Report
209,Arsenal,2019-02-27,Bournemouth,eng Premier League,W 5-1,5,1,+4,64,5,0,0,0,788,59,235,255,219,32,788,Match Report
210,Manchester City,2019-02-27,West Ham,eng Premier League,W 1-0,1,0,+1,75,0,1,1,0,937,43,171,255,255,57,936,Match Report
211,Watford,2019-02-27,Liverpool,eng Premier League,L 0-5,0,5,-5,38,0,0,0,0,567,76,208,255,93,11,567,Match Report
212,Tottenham,2019-02-27,Chelsea,eng Premier League,L 0-2,0,2,-2,54,0,0,0,0,726,70,209,255,181,17,726,Match Report
213,Southampton,2019-02-27,Fulham,eng Premier League,W 2-0,2,0,+2,41,2,0,0,0,557,40,126,255,165,20,557,Match Report
214,West Ham,2019-02-27,Manchester City,eng Premier League,L 0-1,0,1,-1,25,0,0,0,0,415,87,196,167,57,6,415,Match Report
215,Everton,2019-02-26,Cardiff City,eng Premier League,W 3-0,3,0,+3,66,3,0,0,0,703,65,197,255,177,27,703,Match Report
216,Huddersfield,2019-02-26,Wolves,eng Premier League,W 1-0,1,0,+1,50,1,0,0,0,624,41,198,255,159,14,624,Match Report
217,Newcastle Utd,2019-02-26,Burnley,eng Premier League,W 2-0,2,0,+2,54,2,0,0,0,628,63,185,255,123,13,628,Match Report
218,Brighton,2019-02-26,Leicester City,eng Premier League,L 1-2,1,2,-1,51,1,0,0,0,604,53,141,255,165,20,604,Match Report
219,Burnley,2019-02-26,Newcastle Utd,eng Premier League,L 0-2,0,2,-2,46,0,0,0,0,535,47,161,255,111,28,535,Match Report
220,Leicester City,2019-02-26,Brighton,eng Premier League,W 2-1,2,1,+1,49,2,0,0,0,604,61,204,255,143,30,604,Match Report
221,Cardiff City,2019-02-26,Everton,eng Premier League,L 0-3,0,3,-3,34,0,0,0,0,409,49,137,169,111,21,409,Match Report
222,Wolves,2019-02-26,Huddersfield,eng Premier League,L 0-1,0,1,-1,50,0,0,0,0,630,47,164,255,161,13,630,Match Report
223,Southampton,2019-02-24,Arsenal,eng Premier League,L 0-2,0,2,-2,38,0,0,0,0,538,64,119,255,156,18,538,Match Report
224,Liverpool,2019-02-24,Manchester Utd,eng Premier League,D 0-0,0,0,0,64,0,0,0,0,708,38,163,255,206,28,708,Match Report
225,Arsenal,2019-02-24,Southampton,eng Premier League,W 2-0,2,0,+2,62,2,0,0,0,778,69,250,255,180,46,778,Match Report
226,Manchester Utd,2019-02-24,Liverpool,eng Premier League,D 0-0,0,0,0,36,0,0,0,0,448,79,214,181,58,9,448,Match Report
227,Burnley,2019-02-23,Tottenham,eng Premier League,W 2-1,2,1,+1,32,2,0,0,0,405,63,143,148,116,16,405,Match Report
228,Leicester City,2019-02-23,Crystal Palace,eng Premier League,L 1-4,1,4,-3,64,1,0,0,0,699,23,122,255,253,30,699,Match Report
229,Wolves,2019-02-23,Bournemouth,eng Premier League,D 1-1,1,1,0,55,0,1,1,0,631,55,170,255,157,16,630,Match Report
230,Bournemouth,2019-02-23,Wolves,eng Premier League,D 1-1,1,1,0,45,0,1,2,1,557,64,186,225,156,23,555,Match Report
231,Tottenham,2019-02-23,Burnley,eng Premier League,L 1-2,1,2,-1,68,1,0,0,0,684,64,199,255,198,29,684,Match Report
232,Crystal Palace,2019-02-23,Leicester City,eng Premier League,W 4-1,4,1,+3,36,3,1,1,0,456,79,196,198,71,11,455,Match Report
233,Huddersfield,2019-02-23,Newcastle Utd,eng Premier League,L 0-2,0,2,-2,46,0,0,0,0,651,95,232,255,100,7,651,Match Report
234,Newcastle Utd,2019-02-23,Huddersfield,eng Premier League,W 2-0,2,0,+2,54,2,0,0,0,722,33,155,255,212,47,722,Match Report
235,Cardiff City,2019-02-22,Watford,eng Premier League,L 1-5,1,5,-4,37,1,0,0,0,482,44,146,202,142,20,482,Match Report
236,Watford,2019-02-22,Cardiff City,eng Premier League,W 5-1,5,1,+4,63,5,0,0,0,742,66,197,255,123,20,742,Match Report
237,Fulham,2019-02-22,West Ham,eng Premier League,L 1-3,1,3,-2,45,1,0,0,0,627,77,193,255,82,10,627,Match Report
238,West Ham,2019-02-22,Fulham,eng Premier League,W 3-1,3,1,+2,55,3,0,0,0,721,40,123,255,216,50,721,Match Report
239,Newcastle Utd,2019-02-11,Wolves,eng Premier League,D 1-1,1,1,0,41,1,0,0,0,600,76,197,255,103,12,600,Match Report
240,Wolves,2019-02-11,Newcastle Utd,eng Premier League,D 1-1,1,1,0,59,1,0,0,0,788,55,204,255,178,35,788,Match Report
241,Leicester City,2019-02-10,Tottenham,eng Premier League,L 1-3,1,3,-2,47,1,0,1,1,592,51,149,255,189,35,591,Match Report
242,Tottenham,2019-02-10,Leicester City,eng Premier League,W 3-1,3,1,+2,53,3,0,0,0,636,77,196,255,124,13,636,Match Report
243,Manchester City,2019-02-10,Chelsea,eng Premier League,W 6-0,6,0,+6,56,5,1,1,0,814,97,255,255,161,25,813,Match Report
244,Chelsea,2019-02-10,Manchester City,eng Premier League,L 0-6,0,6,-6,44,0,0,0,0,651,63,210,255,169,19,651,Match Report
245,Huddersfield,2019-02-09,Arsenal,eng Premier League,L 1-2,1,2,-1,55,1,0,0,0,668,38,113,255,201,14,668,Match Report
246,Fulham,2019-02-09,Manchester Utd,eng Premier League,L 0-3,0,3,-3,51,0,0,0,0,676,60,177,255,163,19,676,Match Report
247,Everton,2019-02-09,Watford,eng Premier League,L 0-1,0,1,-1,56,0,0,0,0,611,58,209,255,120,21,611,Match Report
248,Cardiff City,2019-02-09,Southampton,eng Premier League,W 2-1,2,1,+1,34,2,0,0,0,420,68,156,171,95,21,420,Match Report
249,West Ham,2019-02-09,Crystal Palace,eng Premier League,D 1-1,1,1,0,42,0,1,1,0,545,82,171,240,142,19,544,Match Report
250,Liverpool,2019-02-09,Bournemouth,eng Premier League,W 3-0,3,0,+3,65,3,0,0,0,884,62,210,255,254,40,884,Match Report
251,Southampton,2019-02-09,Cardiff City,eng Premier League,L 1-2,1,2,-1,66,1,0,0,0,702,41,152,255,178,26,702,Match Report
252,Crystal Palace,2019-02-09,West Ham,eng Premier League,D 1-1,1,1,0,58,1,0,0,0,670,57,177,255,204,43,670,Match Report
253,Bournemouth,2019-02-09,Liverpool,eng Premier League,L 0-3,0,3,-3,35,0,0,0,0,537,85,249,178,115,22,537,Match Report
254,Brighton,2019-02-09,Burnley,eng Premier League,L 1-3,1,3,-2,68,1,0,0,0,704,50,180,255,212,35,704,Match Report
255,Burnley,2019-02-09,Brighton,eng Premier League,W 3-1,3,1,+2,32,2,1,1,0,428,80,197,168,72,12,427,Match Report
256,Watford,2019-02-09,Everton,eng Premier League,W 1-0,1,0,+1,44,1,0,0,0,488,56,157,194,140,24,488,Match Report
257,Arsenal,2019-02-09,Huddersfield,eng Premier League,W 2-1,2,1,+1,45,2,0,0,0,586,72,247,255,77,21,586,Match Report
258,Manchester Utd,2019-02-09,Fulham,eng Premier League,W 3-0,3,0,+3,49,2,1,1,0,644,68,175,255,181,41,643,Match Report
259,Manchester City,2019-02-06,Everton,eng Premier League,W 2-0,2,0,+2,61,2,0,0,0,722,60,205,255,180,40,722,Match Report
260,Everton,2019-02-06,Manchester City,eng Premier League,L 0-2,0,2,-2,39,0,0,0,0,504,65,179,199,138,15,504,Match Report
261,Liverpool,2019-02-04,West Ham,eng Premier League,D 1-1,1,1,0,73,1,0,0,0,845,45,143,255,218,22,845,Match Report
262,West Ham,2019-02-04,Liverpool,eng Premier League,D 1-1,1,1,0,27,1,0,0,0,420,67,156,182,86,17,420,Match Report
263,Manchester City,2019-02-03,Arsenal,eng Premier League,W 3-1,3,1,+2,59,3,0,0,0,764,29,127,255,244,44,764,Match Report
264,Leicester City,2019-02-03,Manchester Utd,eng Premier League,L 0-1,0,1,-1,45,0,0,0,0,575,39,149,234,195,32,575,Match Report
265,Manchester Utd,2019-02-03,Leicester City,eng Premier League,W 1-0,1,0,+1,55,1,0,0,0,690,60,169,255,165,15,690,Match Report
266,Arsenal,2019-02-03,Manchester City,eng Premier League,L 1-3,1,3,-2,41,1,0,0,0,559,84,214,255,79,8,559,Match Report
267,Brighton,2019-02-02,Watford,eng Premier League,D 0-0,0,0,0,55,0,0,0,0,647,38,137,255,185,28,647,Match Report
268,Burnley,2019-02-02,Southampton,eng Premier League,D 1-1,1,1,0,55,0,1,1,0,633,56,171,255,161,27,632,Match Report
269,Newcastle Utd,2019-02-02,Tottenham,eng Premier League,L 0-1,0,1,-1,29,0,0,0,0,472,97,215,190,72,11,472,Match Report
270,Fulham,2019-02-02,Crystal Palace,eng Premier League,L 0-2,0,2,-2,62,0,0,0,0,767,61,180,255,143,10,767,Match Report
271,Cardiff City,2019-02-02,Bournemouth,eng Premier League,W 2-0,2,0,+2,27,1,1,1,0,367,65,154,125,92,20,366,Match Report
272,Bournemouth,2019-02-02,Cardiff City,eng Premier League,L 0-2,0,2,-2,73,0,0,0,0,769,48,164,255,219,31,769,Match Report
273,Everton,2019-02-02,Wolves,eng Premier League,L 1-3,1,3,-2,64,1,0,0,0,686,30,159,255,167,18,686,Match Report
274,Southampton,2019-02-02,Burnley,eng Premier League,D 1-1,1,1,0,45,1,0,0,0,562,82,175,255,107,17,562,Match Report
275,Tottenham,2019-02-02,Newcastle Utd,eng Premier League,W 1-0,1,0,+1,71,1,0,0,0,927,42,154,255,255,46,927,Match Report
276,Huddersfield,2019-02-02,Chelsea,eng Premier League,L 0-5,0,5,-5,35,0,0,0,0,539,83,255,188,92,10,539,Match Report
277,Watford,2019-02-02,Brighton,eng Premier League,D 0-0,0,0,0,45,0,0,0,0,563,76,206,255,96,11,563,Match Report
278,Wolves,2019-02-02,Everton,eng Premier League,W 3-1,3,1,+2,36,2,1,1,0,458,54,182,195,88,10,457,Match Report
279,Chelsea,2019-02-02,Huddersfield,eng Premier League,W 5-0,5,0,+5,65,4,1,1,0,883,47,233,255,255,39,882,Match Report
280,Crystal Palace,2019-02-02,Fulham,eng Premier League,W 2-0,2,0,+2,38,1,1,1,0,519,46,141,229,155,27,518,Match Report
281,Tottenham,2019-01-30,Watford,eng Premier League,W 2-1,2,1,+1,68,2,0,0,0,762,58,169,255,240,32,762,Match Report
282,Crystal Palace,2019-01-30,Southampton,eng Premier League,D 1-1,1,1,0,42,1,0,0,0,542,50,216,213,120,23,542,Match Report
283,Watford,2019-01-30,Tottenham,eng Premier League,L 1-2,1,2,-1,32,1,0,0,0,447,99,203,149,100,16,447,Match Report
284,Southampton,2019-01-30,Crystal Palace,eng Premier League,D 1-1,1,1,0,58,1,0,0,0,710,49,150,255,179,16,710,Match Report
285,Chelsea,2019-01-30,Bournemouth,eng Premier League,L 0-4,0,4,-4,68,0,0,0,0,873,40,170,255,255,29,873,Match Report
286,Leicester City,2019-01-30,Liverpool,eng Premier League,D 1-1,1,1,0,28,1,0,0,0,460,81,186,209,73,15,460,Match Report
287,Liverpool,2019-01-30,Leicester City,eng Premier League,D 1-1,1,1,0,72,1,0,0,0,958,45,171,255,255,34,958,Match Report
288,Bournemouth,2019-01-30,Chelsea,eng Premier League,W 4-0,4,0,+4,32,4,0,0,0,498,89,255,159,93,19,498,Match Report
289,Cardiff City,2019-01-29,Arsenal,eng Premier League,L 1-2,1,2,-1,30,1,0,0,0,406,63,159,134,117,18,406,Match Report
290,Burnley,2019-01-29,Manchester Utd,eng Premier League,D 2-2,2,2,0,27,2,0,0,0,404,106,181,158,66,7,404,Match Report
291,Arsenal,2019-01-29,Cardiff City,eng Premier League,W 2-1,2,1,+1,70,1,1,1,0,748,65,177,255,245,37,747,Match Report
292,Wolves,2019-01-29,West Ham,eng Premier League,W 3-0,3,0,+3,55,3,0,0,0,635,45,162,255,152,26,635,Match Report
293,West Ham,2019-01-29,Wolves,eng Premier League,L 0-3,0,3,-3,45,0,0,0,0,555,64,142,255,98,6,555,Match Report
294,Manchester Utd,2019-01-29,Burnley,eng Premier League,D 2-2,2,2,0,73,1,1,1,0,810,44,214,255,255,36,809,Match Report
295,Manchester City,2019-01-29,Newcastle Utd,eng Premier League,L 1-2,1,2,-1,75,1,0,0,0,918,43,163,255,249,30,918,Match Report
296,Fulham,2019-01-29,Brighton,eng Premier League,W 4-2,4,2,+2,61,4,0,0,0,813,76,226,255,208,32,813,Match Report
297,Huddersfield,2019-01-29,Everton,eng Premier League,L 0-1,0,1,-1,58,0,0,0,0,706,40,150,255,174,17,706,Match Report
298,Everton,2019-01-29,Huddersfield,eng Premier League,W 1-0,1,0,+1,42,1,0,0,0,565,64,182,255,82,12,565,Match Report
299,Brighton,2019-01-29,Fulham,eng Premier League,L 2-4,2,4,-2,39,2,0,0,0,575,68,178,255,143,25,575,Match Report
300,Newcastle Utd,2019-01-29,Manchester City,eng Premier League,W 2-1,2,1,+1,25,1,1,1,0,385,72,177,152,61,7,384,Match Report
301,Fulham,2019-01-20,Tottenham,eng Premier League,L 1-2,1,2,-1,28,0,0,0,0,431,74,181,176,80,19,431,Match Report
302,Manchester City,2019-01-20,Huddersfield,eng Premier League,W 3-0,3,0,+3,67,3,0,0,0,874,54,167,255,206,23,874,Match Report
303,Tottenham,2019-01-20,Fulham,eng Premier League,W 2-1,2,1,+1,72,2,0,0,0,851,62,188,255,254,23,851,Match Report
304,Huddersfield,2019-01-20,Manchester City,eng Premier League,L 0-3,0,3,-3,33,0,0,0,0,493,51,181,222,97,10,493,Match Report
305,Chelsea,2019-01-19,Arsenal,eng Premier League,L 0-2,0,2,-2,64,0,0,0,0,810,57,204,255,255,39,810,Match Report
306,Brighton,2019-01-19,Manchester Utd,eng Premier League,L 1-2,1,2,-1,44,1,0,0,0,546,65,175,243,132,16,546,Match Report
307,Burnley,2019-01-19,Watford,eng Premier League,D 0-0,0,0,0,46,0,0,0,0,487,42,130,219,139,20,487,Match Report
308,Everton,2019-01-19,Southampton,eng Premier League,L 1-2,1,2,-1,61,1,0,0,0,652,60,193,255,157,21,652,Match Report
309,Liverpool,2019-01-19,Crystal Palace,eng Premier League,W 4-3,4,3,+1,70,4,0,0,0,900,31,114,255,255,51,900,Match Report
310,West Ham,2019-01-19,Bournemouth,eng Premier League,L 0-2,0,2,-2,61,0,0,0,0,739,66,174,255,194,21,739,Match Report
311,Newcastle Utd,2019-01-19,Cardiff City,eng Premier League,W 3-0,3,0,+3,54,3,0,0,0,578,60,192,235,158,24,578,Match Report
312,Bournemouth,2019-01-19,West Ham,eng Premier League,W 2-0,2,0,+2,39,2,0,0,0,525,67,196,207,134,22,525,Match Report
313,Crystal Palace,2019-01-19,Liverpool,eng Premier League,L 3-4,3,4,-1,30,3,0,0,0,481,103,231,189,64,16,481,Match Report
314,Leicester City,2019-01-19,Wolves,eng Premier League,L 3-4,3,4,-1,54,2,0,0,0,628,47,154,255,177,31,628,Match Report
315,Watford,2019-01-19,Burnley,eng Premier League,D 0-0,0,0,0,54,0,0,0,0,576,62,197,255,103,14,576,Match Report
316,Wolves,2019-01-19,Leicester City,eng Premier League,W 4-3,4,3,+1,46,4,0,0,0,553,66,187,255,103,22,553,Match Report
317,Cardiff City,2019-01-19,Newcastle Utd,eng Premier League,L 0-3,0,3,-3,46,0,0,0,0,505,59,143,224,144,18,505,Match Report
318,Arsenal,2019-01-19,Chelsea,eng Premier League,W 2-0,2,0,+2,36,2,0,0,0,546,91,255,154,133,22,546,Match Report
319,Manchester Utd,2019-01-19,Brighton,eng Premier League,W 2-1,2,1,+1,56,1,1,1,0,650,47,157,255,165,19,649,Match Report
320,Southampton,2019-01-19,Everton,eng Premier League,W 2-1,2,1,+1,39,1,0,0,0,504,51,168,228,117,16,504,Match Report
321,Manchester City,2019-01-14,Wolves,eng Premier League,W 3-0,3,0,+3,76,1,1,1,0,1028,29,84,255,255,56,1027,Match Report
322,Wolves,2019-01-14,Manchester City,eng Premier League,L 0-3,0,3,-3,24,0,0,0,0,408,109,239,142,31,6,408,Match Report
323,Tottenham,2019-01-13,Manchester Utd,eng Premier League,L 0-1,0,1,-1,61,0,0,0,0,736,55,204,255,206,39,736,Match Report
324,Manchester Utd,2019-01-13,Tottenham,eng Premier League,W 1-0,1,0,+1,39,1,0,0,0,517,84,175,232,116,16,517,Match Report
325,Everton,2019-01-13,Bournemouth,eng Premier League,W 2-0,2,0,+2,51,2,0,0,0,590,72,215,228,153,27,590,Match Report
326,Bournemouth,2019-01-13,Everton,eng Premier League,L 0-2,0,2,-2,49,0,0,0,0,550,62,155,244,153,30,550,Match Report
327,West Ham,2019-01-12,Arsenal,eng Premier League,W 1-0,1,0,+1,42,1,0,0,0,507,57,122,241,148,23,507,Match Report
328,Crystal Palace,2019-01-12,Watford,eng Premier League,L 1-2,1,2,-1,55,0,0,0,0,591,56,157,249,191,34,591,Match Report
329,Leicester City,2019-01-12,Southampton,eng Premier League,L 1-2,1,2,-1,71,1,0,0,0,761,32,126,255,255,35,761,Match Report
330,Watford,2019-01-12,Crystal Palace,eng Premier League,W 2-1,2,1,+1,45,2,0,0,0,524,70,155,232,145,16,524,Match Report
331,Huddersfield,2019-01-12,Cardiff City,eng Premier League,D 0-0,0,0,0,61,0,0,0,0,599,51,161,255,184,23,599,Match Report
332,Arsenal,2019-01-12,West Ham,eng Premier League,L 0-1,0,1,-1,58,0,0,0,0,678,69,227,255,142,19,678,Match Report
333,Brighton,2019-01-12,Liverpool,eng Premier League,L 0-1,0,1,-1,30,0,0,0,0,436,63,187,172,80,12,436,Match Report
334,Fulham,2019-01-12,Burnley,eng Premier League,L 1-2,1,2,-1,58,1,0,0,0,754,75,227,255,160,17,754,Match Report
335,Southampton,2019-01-12,Leicester City,eng Premier League,W 2-1,2,1,+1,29,1,1,1,0,431,99,205,170,58,16,430,Match Report
336,Chelsea,2019-01-12,Newcastle Utd,eng Premier League,W 2-1,2,1,+1,65,2,0,0,0,849,51,203,255,222,20,849,Match Report
337,Newcastle Utd,2019-01-12,Chelsea,eng Premier League,L 1-2,1,2,-1,35,1,0,0,0,527,59,197,220,113,12,527,Match Report
338,Liverpool,2019-01-12,Brighton,eng Premier League,W 1-0,1,0,+1,70,0,1,1,0,871,43,183,255,183,31,870,Match Report
339,Cardiff City,2019-01-12,Huddersfield,eng Premier League,D 0-0,0,0,0,39,0,0,0,0,430,71,161,181,92,11,430,Match Report
340,Burnley,2019-01-12,Fulham,eng Premier League,W 2-1,2,1,+1,42,1,0,0,0,578,59,159,255,118,16,578,Match Report
341,Manchester City,2019-01-03,Liverpool,eng Premier League,W 2-1,2,1,+1,49,2,0,0,0,733,66,228,255,123,23,733,Match Report
342,Liverpool,2019-01-03,Manchester City,eng Premier League,L 1-2,1,2,-1,51,1,0,0,0,725,79,255,255,115,19,725,Match Report
343,Newcastle Utd,2019-01-02,Manchester Utd,eng Premier League,L 0-2,0,2,-2,36,0,0,0,0,527,57,196,213,124,21,527,Match Report
344,Bournemouth,2019-01-02,Watford,eng Premier League,D 3-3,3,3,0,57,3,0,0,0,640,52,211,255,161,36,640,Match Report
345,Chelsea,2019-01-02,Southampton,eng Premier League,D 0-0,0,0,0,71,0,0,0,0,934,64,231,255,255,26,934,Match Report
346,Wolves,2019-01-02,Crystal Palace,eng Premier League,L 0-2,0,2,-2,52,0,0,0,0,701,80,207,255,133,11,701,Match Report
347,Watford,2019-01-02,Bournemouth,eng Premier League,D 3-3,3,3,0,43,3,0,0,0,523,58,169,244,114,16,523,Match Report
348,Brighton,2019-01-02,West Ham,eng Premier League,D 2-2,2,2,0,45,2,0,0,0,552,41,153,255,114,13,552,Match Report
349,Crystal Palace,2019-01-02,Wolves,eng Premier League,W 2-0,2,0,+2,48,1,1,1,0,654,41,152,255,175,33,653,Match Report
350,Huddersfield,2019-01-02,Burnley,eng Premier League,L 1-2,1,2,-1,43,1,0,0,0,513,57,179,210,128,15,513,Match Report
351,Manchester Utd,2019-01-02,Newcastle Utd,eng Premier League,W 2-0,2,0,+2,64,2,0,0,0,834,57,176,255,146,28,834,Match Report
352,Southampton,2019-01-02,Chelsea,eng Premier League,D 0-0,0,0,0,29,0,0,0,0,493,73,187,195,112,6,493,Match Report
353,West Ham,2019-01-02,Brighton,eng Premier League,D 2-2,2,2,0,55,2,0,0,0,642,44,135,255,128,14,642,Match Report
354,Burnley,2019-01-02,Huddersfield,eng Premier League,W 2-1,2,1,+1,57,2,0,0,0,657,61,167,255,167,20,657,Match Report
355,Fulham,2019-01-01,Arsenal,eng Premier League,L 1-4,1,4,-3,40,1,0,0,0,548,76,197,255,101,14,548,Match Report
356,Cardiff City,2019-01-01,Tottenham,eng Premier League,L 0-3,0,3,-3,28,0,0,0,0,411,49,120,189,106,16,411,Match Report
357,Tottenham,2019-01-01,Cardiff City,eng Premier League,W 3-0,3,0,+3,72,3,0,0,0,953,74,255,255,129,25,953,Match Report
358,Everton,2019-01-01,Leicester City,eng Premier League,L 0-1,0,1,-1,59,0,0,0,0,716,47,161,255,224,29,716,Match Report
359,Leicester City,2019-01-01,Everton,eng Premier League,W 1-0,1,0,+1,41,1,0,0,0,570,73,232,225,123,15,570,Match Report
360,Arsenal,2019-01-01,Fulham,eng Premier League,W 4-1,4,1,+3,60,4,0,0,0,702,61,221,255,194,44,702,Match Report
361,Bournemouth,2018-12-30,Manchester Utd,eng Premier League,L 1-4,1,4,-3,35,1,0,0,0,491,56,198,192,104,13,491,Match Report
362,Manchester City,2018-12-30,Southampton,eng Premier League,W 3-1,3,1,+2,76,2,0,0,0,931,55,168,255,249,35,931,Match Report
363,Chelsea,2018-12-30,Crystal Palace,eng Premier League,W 1-0,1,0,+1,65,1,0,0,0,915,48,150,255,255,17,915,Match Report
364,Manchester Utd,2018-12-30,Bournemouth,eng Premier League,W 4-1,4,1,+3,65,4,0,0,0,827,54,199,255,185,26,827,Match Report
365,Burnley,2018-12-30,West Ham,eng Premier League,W 2-0,2,0,+2,43,2,0,0,0,523,60,150,247,134,35,523,Match Report
366,West Ham,2018-12-30,Burnley,eng Premier League,L 0-2,0,2,-2,57,0,0,0,0,609,61,188,255,137,14,609,Match Report
367,Crystal Palace,2018-12-30,Chelsea,eng Premier League,L 0-1,0,1,-1,35,0,0,0,0,545,67,221,239,90,14,545,Match Report
368,Southampton,2018-12-30,Manchester City,eng Premier League,L 1-3,1,3,-2,24,1,0,0,0,384,72,192,141,57,8,384,Match Report
369,Liverpool,2018-12-29,Arsenal,eng Premier League,W 5-1,5,1,+4,48,3,2,2,0,643,62,206,255,154,26,641,Match Report
370,Newcastle Utd,2018-12-29,Watford,eng Premier League,D 1-1,1,1,0,37,1,0,0,0,490,69,167,204,124,13,490,Match Report
371,Wolves,2018-12-29,Tottenham,eng Premier League,W 3-1,3,1,+2,40,3,0,0,0,565,51,169,255,134,19,565,Match Report
372,Leicester City,2018-12-29,Cardiff City,eng Premier League,L 0-1,0,1,-1,62,0,0,1,1,633,60,202,255,147,18,632,Match Report
373,Arsenal,2018-12-29,Liverpool,eng Premier League,L 1-5,1,5,-4,52,1,0,0,0,681,73,223,255,117,17,681,Match Report
374,Tottenham,2018-12-29,Wolves,eng Premier League,L 1-3,1,3,-2,60,1,0,0,0,812,60,197,255,170,9,812,Match Report
375,Cardiff City,2018-12-29,Leicester City,eng Premier League,W 1-0,1,0,+1,38,1,0,0,0,453,59,141,170,148,16,453,Match Report
376,Watford,2018-12-29,Newcastle Utd,eng Premier League,D 1-1,1,1,0,63,1,0,0,0,741,52,195,255,187,21,741,Match Report
377,Everton,2018-12-29,Brighton,eng Premier League,L 0-1,0,1,-1,54,0,0,0,0,609,65,200,255,141,22,609,Match Report
378,Brighton,2018-12-29,Everton,eng Premier League,W 1-0,1,0,+1,46,1,0,0,0,549,58,177,237,140,23,549,Match Report
379,Fulham,2018-12-29,Huddersfield,eng Premier League,W 1-0,1,0,+1,44,1,0,1,1,559,56,157,255,143,18,558,Match Report
380,Huddersfield,2018-12-29,Fulham,eng Premier League,L 0-1,0,1,-1,56,0,0,0,0,673,78,255,255,103,14,673,Match Report
381,West Ham,2018-12-27,Southampton,eng Premier League,W 2-1,2,1,+1,54,2,0,0,0,690,65,161,255,173,22,690,Match Report
382,Southampton,2018-12-27,West Ham,eng Premier League,L 1-2,1,2,-1,46,1,0,0,0,601,54,205,255,144,20,601,Match Report
383,Brighton,2018-12-26,Arsenal,eng Premier League,D 1-1,1,1,0,33,1,0,0,0,459,57,152,202,113,24,459,Match Report
384,Huddersfield,2018-12-26,Manchester Utd,eng Premier League,L 1-3,1,3,-2,36,1,0,0,0,510,54,200,202,113,17,510,Match Report
385,Chelsea,2018-12-26,Watford,eng Premier League,W 2-1,2,1,+1,65,1,1,1,0,866,59,220,255,251,24,865,Match Report
386,Bournemouth,2018-12-26,Tottenham,eng Premier League,L 0-5,0,5,-5,44,0,0,0,0,581,45,163,255,142,22,581,Match Report
387,Cardiff City,2018-12-26,Crystal Palace,eng Premier League,D 0-0,0,0,0,38,0,0,0,0,479,90,185,178,119,15,479,Match Report
388,Tottenham,2018-12-26,Bournemouth,eng Premier League,W 5-0,5,0,+5,56,5,0,0,0,729,75,220,255,100,14,729,Match Report
389,Crystal Palace,2018-12-26,Cardiff City,eng Premier League,D 0-0,0,0,0,62,0,0,0,0,690,42,186,255,251,56,690,Match Report
390,Newcastle Utd,2018-12-26,Liverpool,eng Premier League,L 0-4,0,4,-4,26,0,0,0,0,402,88,180,156,72,5,402,Match Report
391,Fulham,2018-12-26,Wolves,eng Premier League,D 1-1,1,1,0,30,1,0,0,0,464,73,186,193,87,15,464,Match Report
392,Everton,2018-12-26,Burnley,eng Premier League,W 5-1,5,1,+4,51,4,1,1,0,578,71,219,255,99,20,577,Match Report
393,Manchester City,2018-12-26,Leicester City,eng Premier League,L 1-2,1,2,-1,66,1,0,0,0,781,43,131,255,255,37,781,Match Report
394,Liverpool,2018-12-26,Newcastle Utd,eng Premier League,W 4-0,4,0,+4,74,3,1,1,0,878,41,126,255,232,39,877,Match Report
395,Watford,2018-12-26,Chelsea,eng Premier League,L 1-2,1,2,-1,35,1,0,0,0,523,63,159,224,143,23,523,Match Report
