Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Match Report
390,Burnley,2017-12-23,Tottenham,eng Premier League,L 0-3,0,3,-3,41,0,0,0,0,503,65,196,226,82,12,503,Match Report
391,Leicester City,2017-12-23,Manchester Utd,eng Premier League,D 2-2,2,2,0,49,2,0,0,0,578,64,166,255,134,16,578,Match Report
392,Newcastle Utd,2017-12-23,West Ham,eng Premier League,W 3-2,3,2,+1,36,3,0,0,0,430,79,208,146,82,10,430,Match Report
393,Chelsea,2017-12-23,Everton,eng Premier League,D 0-0,0,0,0,68,0,0,0,0,845,46,214,255,255,45,845,Match Report
394,Brighton,2017-12-23,Watford,eng Premier League,W 1-0,1,0,+1,51,1,0,0,0,604,42,171,255,164,25,604,Match Report
395,Everton,2017-12-23,Chelsea,eng Premier League,D 0-0,0,0,0,32,0,0,0,0,519,100,228,201,93,7,519,Match Report
396,Huddersfield,2017-12-23,Southampton,eng Premier League,D 1-1,1,1,0,47,1,0,0,0,510,56,172,236,115,15,510,Match Report
397,Swansea City,2017-12-23,Crystal Palace,eng Premier League,D 1-1,1,1,0,64,1,0,0,0,737,53,178,255,176,15,737,Match Report
398,Manchester City,2017-12-23,Bournemouth,eng Premier League,W 4-0,4,0,+4,78,4,0,0,0,1024,41,161,255,255,24,1024,Match Report
399,Arsenal,2017-12-22,Liverpool,eng Premier League,D 3-3,3,3,0,54,3,0,0,0,670,67,198,255,156,25,670,Match Report
400,Liverpool,2017-12-22,Arsenal,eng Premier League,D 3-3,3,3,0,46,3,0,0,0,618,60,167,255,148,29,618,Match Report
401,Everton,2017-12-18,Swansea City,eng Premier League,W 3-1,3,1,+2,51,2,1,2,1,577,35,162,255,132,15,575,Match Report
402,Swansea City,2017-12-18,Everton,eng Premier League,L 1-3,1,3,-2,49,1,0,0,0,564,52,187,255,126,7,564,Match Report
403,Manchester Utd,2017-12-17,West Brom,eng Premier League,W 2-1,2,1,+1,56,2,0,0,0,717,66,223,255,180,13,717,Match Report
404,Bournemouth,2017-12-17,Liverpool,eng Premier League,L 0-4,0,4,-4,44,0,0,0,0,627,80,250,255,104,13,627,Match Report
405,West Brom,2017-12-17,Manchester Utd,eng Premier League,L 1-2,1,2,-1,44,1,0,0,0,579,48,138,255,147,15,579,Match Report
406,Liverpool,2017-12-17,Bournemouth,eng Premier League,W 4-0,4,0,+4,56,4,0,0,0,792,55,231,255,195,36,792,Match Report
407,Stoke City,2017-12-16,West Ham,eng Premier League,L 0-3,0,3,-3,54,0,0,0,0,586,40,115,255,187,25,586,Match Report
408,Arsenal,2017-12-16,Newcastle Utd,eng Premier League,W 1-0,1,0,+1,71,1,0,0,0,921,51,190,255,255,45,921,Match Report
409,Watford,2017-12-16,Huddersfield,eng Premier League,L 1-4,1,4,-3,60,1,0,0,0,609,53,190,255,121,21,609,Match Report
410,Southampton,2017-12-16,Chelsea,eng Premier League,L 0-1,0,1,-1,46,0,0,0,0,620,69,204,255,90,10,620,Match Report
411,Tottenham,2017-12-16,Manchester City,eng Premier League,L 1-4,1,4,-3,48,1,0,0,0,563,74,232,231,102,6,563,Match Report
412,Crystal Palace,2017-12-16,Leicester City,eng Premier League,W 3-0,3,0,+3,44,3,0,0,0,542,53,161,248,142,24,542,Match Report
413,West Ham,2017-12-16,Stoke City,eng Premier League,W 3-0,3,0,+3,46,2,1,1,0,546,74,202,236,119,18,545,Match Report
414,Burnley,2017-12-16,Brighton,eng Premier League,D 0-0,0,0,0,42,0,0,0,0,493,71,175,245,84,19,493,Match Report
415,Leicester City,2017-12-16,Crystal Palace,eng Premier League,L 0-3,0,3,-3,56,0,0,0,0,623,42,147,255,178,24,623,Match Report
416,Newcastle Utd,2017-12-16,Arsenal,eng Premier League,L 0-1,0,1,-1,29,0,0,0,0,474,74,189,193,99,13,474,Match Report
417,Chelsea,2017-12-16,Southampton,eng Premier League,W 1-0,1,0,+1,54,1,0,0,0,712,49,175,255,255,33,712,Match Report
418,Brighton,2017-12-16,Burnley,eng Premier League,D 0-0,0,0,0,58,0,0,1,1,658,64,209,255,160,17,657,Match Report
419,Huddersfield,2017-12-16,Watford,eng Premier League,W 4-1,4,1,+3,40,3,1,1,0,480,63,164,199,124,23,479,Match Report
420,Manchester City,2017-12-16,Tottenham,eng Premier League,W 4-1,4,1,+3,52,4,0,1,1,596,51,194,243,166,28,595,Match Report
421,Arsenal,2017-12-13,West Ham,eng Premier League,D 0-0,0,0,0,69,0,0,0,0,876,43,182,255,255,40,876,Match Report
422,Manchester Utd,2017-12-13,Bournemouth,eng Premier League,W 1-0,1,0,+1,57,1,0,0,0,719,64,191,255,154,24,719,Match Report
423,Southampton,2017-12-13,Leicester City,eng Premier League,L 1-4,1,4,-3,53,1,0,0,0,580,45,159,255,138,18,580,Match Report
424,Tottenham,2017-12-13,Brighton,eng Premier League,W 2-0,2,0,+2,74,2,0,0,0,910,41,133,255,245,33,910,Match Report
425,Bournemouth,2017-12-13,Manchester Utd,eng Premier League,L 0-1,0,1,-1,43,0,0,0,0,565,56,203,229,142,25,565,Match Report
426,West Brom,2017-12-13,Liverpool,eng Premier League,D 0-0,0,0,0,30,0,0,0,0,462,81,211,156,101,5,462,Match Report
427,West Ham,2017-12-13,Arsenal,eng Premier League,D 0-0,0,0,0,31,0,0,0,0,470,96,185,175,113,12,470,Match Report
428,Liverpool,2017-12-13,West Brom,eng Premier League,D 0-0,0,0,0,70,0,0,0,0,881,52,200,255,244,27,881,Match Report
429,Leicester City,2017-12-13,Southampton,eng Premier League,W 4-1,4,1,+3,47,4,0,0,0,533,59,153,255,115,16,533,Match Report
430,Newcastle Utd,2017-12-13,Everton,eng Premier League,L 0-1,0,1,-1,55,0,0,0,0,673,30,154,255,175,15,673,Match Report
431,Brighton,2017-12-13,Tottenham,eng Premier League,L 0-2,0,2,-2,26,0,0,0,0,399,84,200,155,52,11,399,Match Report
432,Everton,2017-12-13,Newcastle Utd,eng Premier League,W 1-0,1,0,+1,45,1,0,0,0,619,82,207,255,96,7,619,Match Report
433,Swansea City,2017-12-13,Manchester City,eng Premier League,L 0-4,0,4,-4,22,0,0,0,0,339,66,159,122,66,11,339,Match Report
434,Manchester City,2017-12-13,Swansea City,eng Premier League,W 4-0,4,0,+4,78,4,0,0,0,970,44,191,255,255,39,970,Match Report
435,Stoke City,2017-12-12,Burnley,eng Premier League,L 0-1,0,1,-1,49,0,0,0,0,538,59,170,247,125,15,538,Match Report
436,Watford,2017-12-12,Crystal Palace,eng Premier League,L 1-2,1,2,-1,47,1,0,0,0,522,52,174,221,130,18,522,Match Report
437,Crystal Palace,2017-12-12,Watford,eng Premier League,W 2-1,2,1,+1,53,2,0,0,0,593,60,169,255,146,15,593,Match Report
438,Burnley,2017-12-12,Stoke City,eng Premier League,W 1-0,1,0,+1,51,1,0,0,0,562,57,178,255,129,20,562,Match Report
439,Chelsea,2017-12-12,Huddersfield,eng Premier League,W 3-1,3,1,+2,64,3,0,0,0,900,48,185,255,208,25,900,Match Report
440,Huddersfield,2017-12-12,Chelsea,eng Premier League,L 1-3,1,3,-2,36,1,0,0,0,537,64,192,255,71,4,537,Match Report
441,Arsenal,2017-12-10,Southampton,eng Premier League,D 1-1,1,1,0,67,1,0,0,0,887,47,186,255,255,41,887,Match Report
442,Manchester Utd,2017-12-10,Manchester City,eng Premier League,L 1-2,1,2,-1,36,1,0,0,0,466,71,214,188,72,9,466,Match Report
443,Southampton,2017-12-10,Arsenal,eng Premier League,D 1-1,1,1,0,33,1,0,0,0,521,69,185,244,100,12,521,Match Report
444,Liverpool,2017-12-10,Everton,eng Premier League,D 1-1,1,1,0,79,1,0,0,0,910,31,169,255,255,43,910,Match Report
445,Everton,2017-12-10,Liverpool,eng Premier League,D 1-1,1,1,0,21,0,1,1,0,355,102,189,117,51,2,354,Match Report
446,Manchester City,2017-12-10,Manchester Utd,eng Premier League,W 2-1,2,1,+1,64,2,0,0,0,736,50,180,255,216,37,736,Match Report
447,Stoke City,2017-12-09,Tottenham,eng Premier League,L 1-5,1,5,-4,29,1,0,0,0,396,83,159,154,87,12,396,Match Report
448,Watford,2017-12-09,Burnley,eng Premier League,L 0-1,0,1,-1,51,0,0,0,0,552,65,187,244,124,24,552,Match Report
449,Tottenham,2017-12-09,Stoke City,eng Premier League,W 5-1,5,1,+4,71,4,0,0,0,799,49,172,255,207,36,799,Match Report
450,Crystal Palace,2017-12-09,Bournemouth,eng Premier League,D 2-2,2,2,0,45,1,1,2,1,523,47,160,191,180,50,521,Match Report
451,Bournemouth,2017-12-09,Crystal Palace,eng Premier League,D 2-2,2,2,0,55,2,0,0,0,616,88,211,255,134,19,616,Match Report
452,West Brom,2017-12-09,Swansea City,eng Premier League,L 0-1,0,1,-1,46,0,0,0,0,554,70,172,255,125,15,554,Match Report
453,West Ham,2017-12-09,Chelsea,eng Premier League,W 1-0,1,0,+1,31,1,0,0,0,479,77,189,192,109,10,479,Match Report
454,Burnley,2017-12-09,Watford,eng Premier League,W 1-0,1,0,+1,49,1,0,0,0,539,47,140,250,153,19,539,Match Report
455,Leicester City,2017-12-09,Newcastle Utd,eng Premier League,W 3-2,3,2,+1,62,2,0,0,0,704,52,191,255,148,16,704,Match Report
456,Newcastle Utd,2017-12-09,Leicester City,eng Premier League,L 2-3,2,3,-1,38,2,0,0,0,486,47,137,249,101,16,486,Match Report
457,Chelsea,2017-12-09,West Ham,eng Premier League,L 0-1,0,1,-1,69,0,0,0,0,851,53,191,255,255,29,851,Match Report
458,Brighton,2017-12-09,Huddersfield,eng Premier League,L 0-2,0,2,-2,42,0,0,0,0,564,71,231,249,88,10,564,Match Report
459,Huddersfield,2017-12-09,Brighton,eng Premier League,W 2-0,2,0,+2,58,2,0,0,0,707,51,173,255,196,32,707,Match Report
460,Swansea City,2017-12-09,West Brom,eng Premier League,W 1-0,1,0,+1,54,1,0,0,0,617,56,175,255,163,19,617,Match Report
461,Southampton,2017-12-03,Bournemouth,eng Premier League,D 1-1,1,1,0,51,1,0,0,0,626,61,185,255,173,29,626,Match Report
462,Bournemouth,2017-12-03,Southampton,eng Premier League,D 1-1,1,1,0,49,1,0,0,0,588,67,193,212,187,23,588,Match Report
463,West Ham,2017-12-03,Manchester City,eng Premier League,L 1-2,1,2,-1,24,1,0,0,0,396,100,213,120,73,11,396,Match Report
464,Manchester City,2017-12-03,West Ham,eng Premier League,W 2-1,2,1,+1,76,2,0,0,0,915,39,131,255,255,50,915,Match Report
465,Stoke City,2017-12-02,Swansea City,eng Premier League,W 2-1,2,1,+1,45,2,0,0,0,542,66,171,255,112,18,542,Match Report
466,Arsenal,2017-12-02,Manchester Utd,eng Premier League,L 1-3,1,3,-2,75,1,0,0,0,807,35,131,255,255,54,807,Match Report
467,Manchester Utd,2017-12-02,Arsenal,eng Premier League,W 3-1,3,1,+2,25,3,0,0,0,414,124,231,118,68,17,414,Match Report
468,Watford,2017-12-02,Tottenham,eng Premier League,D 1-1,1,1,0,50,1,0,0,0,557,43,171,240,150,22,557,Match Report
469,Tottenham,2017-12-02,Watford,eng Premier League,D 1-1,1,1,0,50,1,0,0,0,573,65,186,255,124,12,573,Match Report
470,Crystal Palace,2017-12-02,West Brom,eng Premier League,D 0-0,0,0,0,49,0,0,0,0,552,64,183,245,133,19,552,Match Report
471,West Brom,2017-12-02,Crystal Palace,eng Premier League,D 0-0,0,0,0,51,0,0,0,0,582,51,156,234,195,35,582,Match Report
472,Liverpool,2017-12-02,Brighton,eng Premier League,W 5-1,5,1,+4,57,4,0,0,0,789,53,210,255,161,17,789,Match Report
473,Burnley,2017-12-02,Leicester City,eng Premier League,L 0-1,0,1,-1,48,0,0,0,0,553,72,179,255,115,18,553,Match Report
474,Leicester City,2017-12-02,Burnley,eng Premier League,W 1-0,1,0,+1,52,1,0,0,0,575,56,165,243,169,22,575,Match Report
475,Newcastle Utd,2017-12-02,Chelsea,eng Premier League,L 1-3,1,3,-2,35,1,0,0,0,548,71,201,250,103,7,548,Match Report
476,Chelsea,2017-12-02,Newcastle Utd,eng Premier League,W 3-1,3,1,+2,65,2,1,1,0,897,41,203,255,242,42,896,Match Report
477,Brighton,2017-12-02,Liverpool,eng Premier League,L 1-5,1,5,-4,43,0,1,1,0,593,57,201,255,108,7,592,Match Report
478,Everton,2017-12-02,Huddersfield,eng Premier League,W 2-0,2,0,+2,47,2,0,0,0,537,62,190,205,145,12,537,Match Report
479,Huddersfield,2017-12-02,Everton,eng Premier League,L 0-2,0,2,-2,53,0,0,0,0,574,47,189,237,154,12,574,Match Report
480,Swansea City,2017-12-02,Stoke City,eng Premier League,L 1-2,1,2,-1,55,1,0,0,0,613,46,161,255,117,9,613,Match Report
481,Stoke City,2017-11-29,Liverpool,eng Premier League,L 0-3,0,3,-3,41,0,0,0,0,520,56,162,255,106,14,520,Match Report
482,Arsenal,2017-11-29,Huddersfield,eng Premier League,W 5-0,5,0,+5,69,5,0,0,0,940,39,214,255,212,34,940,Match Report
483,Southampton,2017-11-29,Manchester City,eng Premier League,L 1-2,1,2,-1,26,1,0,0,0,432,80,206,165,64,13,432,Match Report
484,Bournemouth,2017-11-29,Burnley,eng Premier League,L 1-2,1,2,-1,62,1,0,0,0,729,45,229,255,178,23,729,Match Report
485,West Ham,2017-11-29,Everton,eng Premier League,L 0-4,0,4,-4,56,0,0,1,1,660,46,159,255,168,23,659,Match Report
486,Liverpool,2017-11-29,Stoke City,eng Premier League,W 3-0,3,0,+3,59,3,0,0,0,702,43,199,255,140,17,702,Match Report
487,Burnley,2017-11-29,Bournemouth,eng Premier League,W 2-1,2,1,+1,38,2,0,0,0,516,71,186,226,108,10,516,Match Report
488,Chelsea,2017-11-29,Swansea City,eng Premier League,W 1-0,1,0,+1,61,1,0,0,0,797,24,180,255,255,36,797,Match Report
489,Everton,2017-11-29,West Ham,eng Premier League,W 4-0,4,0,+4,44,4,0,1,1,580,73,227,251,105,14,579,Match Report
490,Huddersfield,2017-11-29,Arsenal,eng Premier League,L 0-5,0,5,-5,31,0,0,0,0,487,68,192,230,72,9,487,Match Report
491,Swansea City,2017-11-29,Chelsea,eng Premier League,L 0-1,0,1,-1,39,0,0,0,0,570,87,217,255,84,3,570,Match Report
492,Manchester City,2017-11-29,Southampton,eng Premier League,W 2-1,2,1,+1,74,2,0,0,0,945,29,119,255,255,31,945,Match Report
493,Manchester Utd,2017-11-28,Watford,eng Premier League,W 4-2,4,2,+2,41,4,0,0,0,510,75,174,236,102,18,510,Match Report
494,Watford,2017-11-28,Manchester Utd,eng Premier League,L 2-4,2,4,-2,59,1,1,1,0,669,51,165,255,186,30,668,Match Report
495,Tottenham,2017-11-28,Leicester City,eng Premier League,L 1-2,1,2,-1,62,1,0,0,0,724,40,155,255,241,32,724,Match Report
496,Crystal Palace,2017-11-28,Brighton,eng Premier League,D 0-0,0,0,0,46,0,0,0,0,541,62,189,255,105,15,541,Match Report
497,West Brom,2017-11-28,Newcastle Utd,eng Premier League,D 2-2,2,2,0,48,2,0,0,0,574,55,172,255,139,10,574,Match Report
498,Leicester City,2017-11-28,Tottenham,eng Premier League,W 2-1,2,1,+1,38,2,0,0,0,521,93,228,202,96,9,521,Match Report
499,Newcastle Utd,2017-11-28,West Brom,eng Premier League,D 2-2,2,2,0,52,1,0,0,0,620,40,171,255,166,12,620,Match Report
500,Brighton,2017-11-28,Crystal Palace,eng Premier League,D 0-0,0,0,0,54,0,0,0,0,606,65,208,243,159,17,606,Match Report
501,Arsenal,2017-11-26,Burnley,eng Premier League,W 1-0,1,0,+1,64,0,1,1,0,759,46,175,255,206,26,758,Match Report
502,Southampton,2017-11-26,Everton,eng Premier League,W 4-1,4,1,+3,67,4,0,0,0,826,35,195,255,220,23,826,Match Report
503,Burnley,2017-11-26,Arsenal,eng Premier League,L 0-1,0,1,-1,36,0,0,0,0,489,74,159,216,120,7,489,Match Report
504,Everton,2017-11-26,Southampton,eng Premier League,L 1-4,1,4,-3,33,1,0,0,0,473,65,166,218,92,7,473,Match Report
505,Huddersfield,2017-11-26,Manchester City,eng Premier League,L 1-2,1,2,-1,22,0,0,0,0,331,67,171,92,73,8,331,Match Report
506,Manchester City,2017-11-26,Huddersfield,eng Premier League,W 2-1,2,1,+1,78,1,1,1,0,874,37,140,255,255,26,873,Match Report
507,Stoke City,2017-11-25,Crystal Palace,eng Premier League,L 1-2,1,2,-1,46,1,0,0,0,621,54,169,255,177,13,621,Match Report
508,Manchester Utd,2017-11-25,Brighton,eng Premier League,W 1-0,1,0,+1,58,0,0,0,0,705,40,139,255,229,24,705,Match Report
509,Watford,2017-11-25,Newcastle Utd,eng Premier League,W 3-0,3,0,+3,47,2,0,0,0,596,85,229,250,118,21,596,Match Report
510,Tottenham,2017-11-25,West Brom,eng Premier League,D 1-1,1,1,0,72,1,0,0,0,844,35,141,255,255,29,844,Match Report
511,Crystal Palace,2017-11-25,Stoke City,eng Premier League,W 2-1,2,1,+1,54,2,0,0,0,676,50,203,255,184,20,676,Match Report
512,Bournemouth,2017-11-25,Swansea City,eng Premier League,D 0-0,0,0,0,51,0,0,0,0,640,57,205,255,130,14,640,Match Report
513,West Brom,2017-11-25,Tottenham,eng Premier League,D 1-1,1,1,0,28,1,0,0,0,432,95,219,159,60,7,432,Match Report
514,Liverpool,2017-11-25,Chelsea,eng Premier League,D 1-1,1,1,0,53,1,0,0,0,765,59,175,255,202,20,765,Match Report
515,Newcastle Utd,2017-11-25,Watford,eng Premier League,L 0-3,0,3,-3,53,0,0,0,0,656,57,187,255,164,28,656,Match Report
516,Chelsea,2017-11-25,Liverpool,eng Premier League,D 1-1,1,1,0,47,1,0,0,0,676,96,255,255,162,22,676,Match Report
517,Brighton,2017-11-25,Manchester Utd,eng Premier League,L 0-1,0,1,-1,42,0,0,0,0,569,74,237,237,100,17,569,Match Report
518,Swansea City,2017-11-25,Bournemouth,eng Premier League,D 0-0,0,0,0,49,0,0,0,0,588,65,177,255,143,14,588,Match Report
519,West Ham,2017-11-24,Leicester City,eng Premier League,D 1-1,1,1,0,50,1,0,0,0,548,35,104,255,165,18,548,Match Report
520,Leicester City,2017-11-24,West Ham,eng Premier League,D 1-1,1,1,0,50,1,0,0,0,569,66,194,255,88,10,569,Match Report
521,Stoke City,2017-11-20,Brighton,eng Premier League,D 2-2,2,2,0,47,2,0,0,0,544,50,154,255,125,24,544,Match Report
522,Brighton,2017-11-20,Stoke City,eng Premier League,D 2-2,2,2,0,53,2,0,0,0,603,56,180,255,141,18,603,Match Report
523,Watford,2017-11-19,West Ham,eng Premier League,W 2-0,2,0,+2,58,2,0,0,0,753,41,173,255,223,31,753,Match Report
524,West Ham,2017-11-19,Watford,eng Premier League,L 0-2,0,2,-2,42,0,0,0,0,583,50,165,255,128,12,583,Match Report
525,Arsenal,2017-11-18,Tottenham,eng Premier League,W 2-0,2,0,+2,43,2,0,0,0,581,71,216,230,142,23,581,Match Report
526,Manchester Utd,2017-11-18,Newcastle Utd,eng Premier League,W 4-1,4,1,+3,65,4,0,0,0,776,45,157,255,235,38,776,Match Report
527,Southampton,2017-11-18,Liverpool,eng Premier League,L 0-3,0,3,-3,39,0,0,0,0,521,76,182,235,112,10,521,Match Report
528,Tottenham,2017-11-18,Arsenal,eng Premier League,L 0-2,0,2,-2,57,0,0,0,0,721,59,219,255,179,21,721,Match Report
529,Crystal Palace,2017-11-18,Everton,eng Premier League,D 2-2,2,2,0,69,2,0,0,0,714,45,163,255,209,27,714,Match Report
530,Bournemouth,2017-11-18,Huddersfield,eng Premier League,W 4-0,4,0,+4,31,4,0,0,0,397,82,191,135,76,16,397,Match Report
531,West Brom,2017-11-18,Chelsea,eng Premier League,L 0-4,0,4,-4,39,0,0,0,0,521,55,182,238,112,15,521,Match Report
532,Liverpool,2017-11-18,Southampton,eng Premier League,W 3-0,3,0,+3,61,3,0,0,0,720,42,214,255,191,28,720,Match Report
533,Burnley,2017-11-18,Swansea City,eng Premier League,W 2-0,2,0,+2,39,2,0,0,0,447,60,144,192,116,26,447,Match Report
534,Leicester City,2017-11-18,Manchester City,eng Premier League,L 0-2,0,2,-2,27,0,0,0,0,392,73,153,187,55,6,392,Match Report
535,Newcastle Utd,2017-11-18,Manchester Utd,eng Premier League,L 1-4,1,4,-3,35,1,0,0,0,490,76,197,203,96,16,490,Match Report
536,Chelsea,2017-11-18,West Brom,eng Premier League,W 4-0,4,0,+4,61,4,0,0,0,743,64,242,255,176,22,743,Match Report
537,Everton,2017-11-18,Crystal Palace,eng Premier League,D 2-2,2,2,0,31,1,1,1,0,434,71,190,158,90,13,433,Match Report
538,Huddersfield,2017-11-18,Bournemouth,eng Premier League,L 0-4,0,4,-4,69,0,0,0,0,702,49,150,255,223,26,702,Match Report
539,Swansea City,2017-11-18,Burnley,eng Premier League,L 0-2,0,2,-2,61,0,0,0,0,637,82,199,255,132,18,637,Match Report
540,Manchester City,2017-11-18,Leicester City,eng Premier League,W 2-0,2,0,+2,73,2,0,0,0,912,45,187,255,218,42,912,Match Report
541,Arsenal,2017-11-05,Manchester City,eng Premier League,L 1-3,1,3,-2,43,1,0,0,0,573,49,180,255,127,9,573,Match Report
542,Manchester Utd,2017-11-05,Chelsea,eng Premier League,L 0-1,0,1,-1,46,0,0,0,0,556,63,149,255,152,14,556,Match Report
543,Watford,2017-11-05,Everton,eng Premier League,L 2-3,2,3,-1,62,2,0,1,1,644,47,170,255,208,25,643,Match Report
544,Tottenham,2017-11-05,Crystal Palace,eng Premier League,W 1-0,1,0,+1,68,1,0,0,0,762,55,196,255,186,23,762,Match Report
545,Crystal Palace,2017-11-05,Tottenham,eng Premier League,L 0-1,0,1,-1,32,0,0,0,0,436,70,160,185,95,14,436,Match Report
546,Chelsea,2017-11-05,Manchester Utd,eng Premier League,W 1-0,1,0,+1,54,1,0,0,0,620,43,178,255,181,26,620,Match Report
547,Everton,2017-11-05,Watford,eng Premier League,W 3-2,3,2,+1,38,2,1,1,0,467,61,175,167,130,18,466,Match Report
548,Manchester City,2017-11-05,Arsenal,eng Premier League,W 3-1,3,1,+2,57,2,1,1,0,759,75,216,255,166,25,758,Match Report
549,Stoke City,2017-11-04,Leicester City,eng Premier League,D 2-2,2,2,0,47,2,0,0,0,521,52,135,239,156,28,521,Match Report
550,Southampton,2017-11-04,Burnley,eng Premier League,L 0-1,0,1,-1,62,0,0,0,0,720,42,151,255,184,24,720,Match Report
551,Bournemouth,2017-11-04,Newcastle Utd,eng Premier League,W 1-0,1,0,+1,52,1,0,0,0,559,71,207,210,149,23,559,Match Report
552,West Brom,2017-11-04,Huddersfield,eng Premier League,L 0-1,0,1,-1,50,0,0,0,0,562,43,170,255,120,11,562,Match Report
553,West Ham,2017-11-04,Liverpool,eng Premier League,L 1-4,1,4,-3,48,1,0,0,0,583,52,138,255,99,8,583,Match Report
554,Liverpool,2017-11-04,West Ham,eng Premier League,W 4-1,4,1,+3,52,4,0,0,0,623,33,199,255,95,23,623,Match Report
555,Burnley,2017-11-04,Southampton,eng Premier League,W 1-0,1,0,+1,38,1,0,0,0,491,69,166,231,97,7,491,Match Report
556,Leicester City,2017-11-04,Stoke City,eng Premier League,D 2-2,2,2,0,53,2,0,0,0,580,54,170,255,123,25,580,Match Report
557,Newcastle Utd,2017-11-04,Bournemouth,eng Premier League,L 0-1,0,1,-1,48,0,0,0,0,525,65,172,224,135,16,525,Match Report
558,Brighton,2017-11-04,Swansea City,eng Premier League,W 1-0,1,0,+1,44,1,0,0,0,503,85,215,201,94,5,503,Match Report
559,Huddersfield,2017-11-04,West Brom,eng Premier League,W 1-0,1,0,+1,50,1,0,0,0,586,63,210,255,128,9,586,Match Report
560,Swansea City,2017-11-04,Brighton,eng Premier League,L 0-1,0,1,-1,56,0,0,0,0,612,41,145,255,153,28,612,Match Report
561,Burnley,2017-10-30,Newcastle Utd,eng Premier League,W 1-0,1,0,+1,47,1,0,0,0,617,45,149,255,130,17,617,Match Report
562,Newcastle Utd,2017-10-30,Burnley,eng Premier League,L 0-1,0,1,-1,53,0,0,0,0,668,61,224,255,119,6,668,Match Report
563,Southampton,2017-10-29,Brighton,eng Premier League,D 1-1,1,1,0,48,1,0,0,0,584,43,165,255,111,15,584,Match Report
564,Leicester City,2017-10-29,Everton,eng Premier League,W 2-0,2,0,+2,41,2,0,0,0,496,63,191,240,73,14,496,Match Report
565,Brighton,2017-10-29,Southampton,eng Premier League,D 1-1,1,1,0,52,1,0,0,0,618,50,176,255,139,13,618,Match Report
566,Everton,2017-10-29,Leicester City,eng Premier League,L 0-2,0,2,-2,59,0,0,0,0,639,26,123,255,203,23,639,Match Report
567,Stoke City,2017-10-28,Watford,eng Premier League,W 1-0,1,0,+1,31,1,0,0,0,435,92,209,167,61,7,435,Match Report
568,Arsenal,2017-10-28,Swansea City,eng Premier League,W 2-1,2,1,+1,72,2,0,0,0,937,29,145,255,255,43,937,Match Report
569,Manchester Utd,2017-10-28,Tottenham,eng Premier League,W 1-0,1,0,+1,45,1,0,0,0,593,66,161,255,176,23,593,Match Report
570,Watford,2017-10-28,Stoke City,eng Premier League,L 0-1,0,1,-1,69,0,0,0,0,715,25,130,255,219,32,715,Match Report
571,Tottenham,2017-10-28,Manchester Utd,eng Premier League,L 0-1,0,1,-1,55,0,0,0,0,681,62,229,255,170,16,681,Match Report
572,Crystal Palace,2017-10-28,West Ham,eng Premier League,D 2-2,2,2,0,55,1,1,1,0,571,42,168,253,155,28,570,Match Report
573,Bournemouth,2017-10-28,Chelsea,eng Premier League,L 0-1,0,1,-1,42,0,0,0,0,605,67,197,255,144,17,605,Match Report
574,West Brom,2017-10-28,Manchester City,eng Premier League,L 2-3,2,3,-1,23,2,0,0,0,375,60,187,137,58,6,375,Match Report
575,West Ham,2017-10-28,Crystal Palace,eng Premier League,D 2-2,2,2,0,45,2,0,0,0,506,66,181,235,94,13,506,Match Report
576,Liverpool,2017-10-28,Huddersfield,eng Premier League,W 3-0,3,0,+3,72,3,0,1,1,903,30,166,255,201,29,902,Match Report
577,Chelsea,2017-10-28,Bournemouth,eng Premier League,W 1-0,1,0,+1,58,1,0,0,0,801,57,218,255,232,34,801,Match Report
578,Huddersfield,2017-10-28,Liverpool,eng Premier League,L 0-3,0,3,-3,28,0,0,0,0,419,79,189,183,51,3,419,Match Report
579,Swansea City,2017-10-28,Arsenal,eng Premier League,L 1-2,1,2,-1,28,1,0,0,0,435,83,206,174,59,6,435,Match Report
580,Manchester City,2017-10-28,West Brom,eng Premier League,W 3-2,3,2,+1,77,3,0,0,0,1068,53,211,255,255,29,1068,Match Report
581,Arsenal,2017-10-22,Everton,eng Premier League,W 5-2,5,2,+3,67,5,0,0,0,771,49,226,255,206,46,771,Match Report
582,Tottenham,2017-10-22,Liverpool,eng Premier League,W 4-1,4,1,+3,37,4,0,0,0,521,78,219,225,85,13,521,Match Report
583,Liverpool,2017-10-22,Tottenham,eng Premier League,L 1-4,1,4,-3,63,1,0,0,0,797,36,184,255,188,18,797,Match Report
584,Everton,2017-10-22,Arsenal,eng Premier League,L 2-5,2,5,-3,33,2,0,0,0,444,67,171,165,109,12,444,Match Report
585,Stoke City,2017-10-21,Bournemouth,eng Premier League,L 1-2,1,2,-1,53,1,0,0,0,556,39,115,255,162,23,556,Match Report
586,Manchester Utd,2017-10-21,Huddersfield,eng Premier League,L 1-2,1,2,-1,77,1,0,0,0,904,48,188,255,241,20,904,Match Report
587,Watford,2017-10-21,Chelsea,eng Premier League,L 2-4,2,4,-2,48,2,0,0,0,572,58,153,255,150,28,572,Match Report
588,Southampton,2017-10-21,West Brom,eng Premier League,W 1-0,1,0,+1,65,1,0,0,0,752,47,161,255,231,23,752,Match Report
