Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,SCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
395,Bournemouth,2023-01-14,Brentford,eng Premier League,L 0-2,0,2,-2,50,0,0,0,0,11,8,0,2,1,0,0,Match Report
396,West Ham,2023-01-14,Wolves,eng Premier League,L 0-1,0,1,-1,42,0,0,0,0,30,23,1,1,1,2,2,Match Report
397,Liverpool,2023-01-14,Brighton,eng Premier League,L 0-3,0,3,-3,39,0,0,0,0,11,9,1,1,0,0,0,Match Report
398,Wolves,2023-01-14,West Ham,eng Premier League,W 1-0,1,0,+1,58,1,0,0,0,25,22,1,1,1,0,0,Match Report
399,Leicester City,2023-01-14,Nott'ham Forest,eng Premier League,L 0-2,0,2,-2,61,0,0,0,0,10,8,2,0,0,0,0,Match Report
400,Brentford,2023-01-14,Bournemouth,eng Premier League,W 2-0,2,0,+2,50,1,1,1,0,20,16,1,1,0,1,1,Match Report
401,Brighton,2023-01-14,Liverpool,eng Premier League,W 3-0,3,0,+3,61,3,0,0,0,31,23,3,2,3,0,0,Match Report
402,Everton,2023-01-14,Southampton,eng Premier League,L 1-2,1,2,-1,52,1,0,0,0,22,12,3,2,1,3,1,Match Report
403,Nott'ham Forest,2023-01-14,Leicester City,eng Premier League,W 2-0,2,0,+2,39,2,0,0,0,28,21,0,3,0,2,2,Match Report
404,Manchester City,2023-01-14,Manchester Utd,eng Premier League,L 1-2,1,2,-1,70,1,0,0,0,10,10,0,0,0,0,0,Match Report
405,Leeds United,2023-01-13,Aston Villa,eng Premier League,L 1-2,1,2,-1,48,1,0,0,0,26,15,4,3,1,3,0,Match Report
406,Aston Villa,2023-01-13,Leeds United,eng Premier League,W 2-1,2,1,+1,52,2,0,0,0,17,13,1,2,1,0,0,Match Report
407,Chelsea,2023-01-12,Fulham,eng Premier League,L 1-2,1,2,-1,52,1,0,0,0,31,19,2,2,6,2,0,Match Report
408,Fulham,2023-01-12,Chelsea,eng Premier League,W 2-1,2,1,+1,48,2,0,0,0,12,9,1,0,1,0,1,Match Report
409,Chelsea,2023-01-05,Manchester City,eng Premier League,L 0-1,0,1,-1,48,0,0,0,0,15,14,0,0,1,0,0,Match Report
410,Manchester City,2023-01-05,Chelsea,eng Premier League,W 1-0,1,0,+1,52,1,0,0,0,20,15,0,3,1,0,1,Match Report
411,Southampton,2023-01-04,Nott'ham Forest,eng Premier League,L 0-1,0,1,-1,63,0,0,0,0,16,8,4,0,1,2,1,Match Report
412,Tottenham,2023-01-04,Crystal Palace,eng Premier League,W 4-0,4,0,+4,53,4,0,0,0,25,21,0,3,1,0,0,Match Report
413,Crystal Palace,2023-01-04,Tottenham,eng Premier League,L 0-4,0,4,-4,47,0,0,0,0,30,19,3,3,3,1,1,Match Report
414,Leeds United,2023-01-04,West Ham,eng Premier League,D 2-2,2,2,0,62,2,0,0,0,24,14,5,1,4,0,0,Match Report
415,West Ham,2023-01-04,Leeds United,eng Premier League,D 2-2,2,2,0,38,1,1,1,0,22,16,1,0,3,1,1,Match Report
416,Aston Villa,2023-01-04,Wolves,eng Premier League,D 1-1,1,1,0,56,1,0,0,0,24,17,0,4,1,1,1,Match Report
417,Wolves,2023-01-04,Aston Villa,eng Premier League,D 1-1,1,1,0,44,1,0,0,0,18,10,2,2,3,0,1,Match Report
418,Nott'ham Forest,2023-01-04,Southampton,eng Premier League,W 1-0,1,0,+1,37,1,0,0,0,17,13,1,0,1,1,1,Match Report
419,Arsenal,2023-01-03,Newcastle Utd,eng Premier League,D 0-0,0,0,0,66,0,0,0,0,33,25,3,0,2,3,0,Match Report
420,Manchester Utd,2023-01-03,Bournemouth,eng Premier League,W 3-0,3,0,+3,58,3,0,0,0,34,29,1,0,0,3,1,Match Report
421,Bournemouth,2023-01-03,Manchester Utd,eng Premier League,L 0-3,0,3,-3,42,0,0,0,0,13,10,1,0,0,1,1,Match Report
422,Leicester City,2023-01-03,Fulham,eng Premier League,L 0-1,0,1,-1,61,0,0,0,0,27,20,1,2,3,1,0,Match Report
423,Newcastle Utd,2023-01-03,Arsenal,eng Premier League,D 0-0,0,0,0,34,0,0,0,0,14,7,3,0,2,2,0,Match Report
424,Brighton,2023-01-03,Everton,eng Premier League,W 4-1,4,1,+3,51,4,0,0,0,35,29,2,1,1,2,0,Match Report
425,Everton,2023-01-03,Brighton,eng Premier League,L 1-4,1,4,-3,49,0,1,1,0,18,14,2,1,0,1,0,Match Report
426,Fulham,2023-01-03,Leicester City,eng Premier League,W 1-0,1,0,+1,39,1,0,0,0,19,15,0,1,1,1,1,Match Report
427,Liverpool,2023-01-02,Brentford,eng Premier League,L 1-3,1,3,-2,72,1,0,0,0,31,21,4,1,4,1,0,Match Report
428,Brentford,2023-01-02,Liverpool,eng Premier League,W 3-1,3,1,+2,28,2,0,0,0,16,11,2,0,3,0,0,Match Report
429,Tottenham,2023-01-01,Aston Villa,eng Premier League,L 0-2,0,2,-2,59,0,0,0,0,11,10,0,1,0,0,0,Match Report
430,Aston Villa,2023-01-01,Tottenham,eng Premier League,W 2-0,2,0,+2,41,2,0,0,0,23,18,2,1,0,2,0,Match Report
431,Chelsea,2023-01-01,Nott'ham Forest,eng Premier League,D 1-1,1,1,0,71,1,0,0,0,14,14,0,0,0,0,0,Match Report
432,Nott'ham Forest,2023-01-01,Chelsea,eng Premier League,D 1-1,1,1,0,29,1,0,0,0,22,19,0,1,2,0,0,Match Report
433,Arsenal,2022-12-31,Brighton,eng Premier League,W 4-2,4,2,+2,32,4,0,0,0,22,14,2,0,3,1,2,Match Report
434,Manchester Utd,2022-12-31,Wolves,eng Premier League,W 1-0,1,0,+1,54,1,0,0,0,24,19,1,1,2,1,0,Match Report
435,Southampton,2022-12-31,Fulham,eng Premier League,L 1-2,1,2,-1,38,1,0,0,0,13,9,2,0,1,1,0,Match Report
436,Crystal Palace,2022-12-31,Bournemouth,eng Premier League,W 2-0,2,0,+2,41,2,0,0,0,25,12,5,0,3,3,2,Match Report
437,Bournemouth,2022-12-31,Crystal Palace,eng Premier League,L 0-2,0,2,-2,59,0,0,0,0,11,7,1,1,1,1,0,Match Report
438,Leeds United,2022-12-31,Newcastle Utd,eng Premier League,D 0-0,0,0,0,40,0,0,0,0,13,10,1,1,0,1,0,Match Report
439,Wolves,2022-12-31,Manchester Utd,eng Premier League,L 0-1,0,1,-1,46,0,0,0,0,19,12,2,2,1,2,0,Match Report
440,Newcastle Utd,2022-12-31,Leeds United,eng Premier League,D 0-0,0,0,0,60,0,0,0,0,29,16,6,1,1,4,1,Match Report
441,Brighton,2022-12-31,Arsenal,eng Premier League,L 2-4,2,4,-2,68,2,0,0,0,16,15,1,0,0,0,0,Match Report
442,Everton,2022-12-31,Manchester City,eng Premier League,D 1-1,1,1,0,26,1,0,0,0,3,2,0,0,0,0,1,Match Report
443,Fulham,2022-12-31,Southampton,eng Premier League,W 2-1,2,1,+1,62,1,0,1,1,14,9,2,0,0,1,2,Match Report
444,Manchester City,2022-12-31,Everton,eng Premier League,D 1-1,1,1,0,74,1,0,0,0,30,23,2,1,3,1,0,Match Report
445,West Ham,2022-12-30,Brentford,eng Premier League,L 0-2,0,2,-2,63,0,0,0,0,38,29,4,1,2,2,0,Match Report
446,Liverpool,2022-12-30,Leicester City,eng Premier League,W 2-1,2,1,+1,57,0,0,0,0,35,26,3,1,2,3,0,Match Report
447,Leicester City,2022-12-30,Liverpool,eng Premier League,L 1-2,1,2,-1,43,1,0,0,0,12,9,2,1,0,0,0,Match Report
448,Brentford,2022-12-30,West Ham,eng Premier League,W 2-0,2,0,+2,37,2,0,0,0,13,5,3,0,4,1,0,Match Report
449,Leeds United,2022-12-28,Manchester City,eng Premier League,L 1-3,1,3,-2,31,1,0,0,0,14,8,1,2,1,2,0,Match Report
450,Manchester City,2022-12-28,Leeds United,eng Premier League,W 3-1,3,1,+2,69,3,0,0,0,47,33,5,1,4,3,1,Match Report
451,Manchester Utd,2022-12-27,Nott'ham Forest,eng Premier League,W 3-0,3,0,+3,65,3,0,0,0,28,22,2,0,4,0,0,Match Report
452,Bournemouth,2022-12-27,Chelsea,eng Premier League,L 0-2,0,2,-2,40,0,0,0,0,15,9,1,2,1,2,0,Match Report
453,Chelsea,2022-12-27,Bournemouth,eng Premier League,W 2-0,2,0,+2,60,2,0,0,0,28,25,2,1,0,0,0,Match Report
454,Nott'ham Forest,2022-12-27,Manchester Utd,eng Premier League,L 0-3,0,3,-3,35,0,0,0,0,15,8,3,1,1,1,1,Match Report
455,Arsenal,2022-12-26,West Ham,eng Premier League,W 3-1,3,1,+2,66,3,0,0,0,28,19,3,1,2,2,1,Match Report
456,Southampton,2022-12-26,Brighton,eng Premier League,L 1-3,1,3,-2,34,1,0,1,1,27,14,3,4,2,4,0,Match Report
457,Tottenham,2022-12-26,Brentford,eng Premier League,D 2-2,2,2,0,61,2,0,0,0,29,24,1,3,0,1,0,Match Report
458,Crystal Palace,2022-12-26,Fulham,eng Premier League,L 0-3,0,3,-3,36,0,0,0,0,5,3,1,0,0,1,0,Match Report
459,West Ham,2022-12-26,Arsenal,eng Premier League,L 1-3,1,3,-2,34,0,1,1,0,16,10,4,0,0,2,0,Match Report
460,Liverpool,2022-12-26,Aston Villa,eng Premier League,W 3-1,3,1,+2,52,3,0,0,0,28,21,2,2,1,1,1,Match Report
461,Aston Villa,2022-12-26,Liverpool,eng Premier League,L 1-3,1,3,-2,48,1,0,0,0,20,19,0,0,0,1,0,Match Report
462,Wolves,2022-12-26,Everton,eng Premier League,W 2-1,2,1,+1,42,2,0,0,0,12,12,0,0,0,0,0,Match Report
463,Leicester City,2022-12-26,Newcastle Utd,eng Premier League,L 0-3,0,3,-3,60,0,0,0,0,13,11,1,0,1,0,0,Match Report
464,Newcastle Utd,2022-12-26,Leicester City,eng Premier League,W 3-0,3,0,+3,40,2,1,1,0,22,13,3,2,0,4,0,Match Report
465,Brentford,2022-12-26,Tottenham,eng Premier League,D 2-2,2,2,0,39,2,0,0,0,13,9,2,0,2,0,0,Match Report
466,Brighton,2022-12-26,Southampton,eng Premier League,W 3-1,3,1,+2,66,2,0,0,0,14,13,0,1,0,0,0,Match Report
467,Everton,2022-12-26,Wolves,eng Premier League,L 1-2,1,2,-1,58,1,0,0,0,16,6,3,1,1,3,2,Match Report
468,Fulham,2022-12-26,Crystal Palace,eng Premier League,W 3-0,3,0,+3,64,3,0,0,0,39,28,5,0,3,3,0,Match Report
469,Manchester Utd,2022-11-13,Fulham,eng Premier League,W 2-1,2,1,+1,47,2,0,0,0,26,24,0,0,2,0,0,Match Report
470,Aston Villa,2022-11-13,Brighton,eng Premier League,W 2-1,2,1,+1,35,1,1,1,0,13,8,2,1,0,1,1,Match Report
471,Brighton,2022-11-13,Aston Villa,eng Premier League,L 1-2,1,2,-1,65,1,0,0,0,8,8,0,0,0,0,0,Match Report
472,Fulham,2022-11-13,Manchester Utd,eng Premier League,L 1-2,1,2,-1,53,1,0,0,0,24,16,4,2,1,1,0,Match Report
473,Arsenal,2022-11-12,Wolves,eng Premier League,W 2-0,2,0,+2,62,2,0,0,0,25,21,1,1,2,0,0,Match Report
474,Southampton,2022-11-12,Liverpool,eng Premier League,L 1-3,1,3,-2,40,1,0,0,0,18,16,1,0,0,1,0,Match Report
475,Tottenham,2022-11-12,Leeds United,eng Premier League,W 4-3,4,3,+1,55,4,0,0,0,24,20,1,2,1,0,0,Match Report
476,Crystal Palace,2022-11-12,Nott'ham Forest,eng Premier League,L 0-1,0,1,-1,68,0,0,1,1,14,12,0,0,0,2,0,Match Report
477,Bournemouth,2022-11-12,Everton,eng Premier League,W 3-0,3,0,+3,36,3,0,0,0,27,20,1,1,4,1,0,Match Report
478,Leeds United,2022-11-12,Tottenham,eng Premier League,L 3-4,3,4,-1,45,3,0,0,0,22,14,2,1,2,3,0,Match Report
479,West Ham,2022-11-12,Leicester City,eng Premier League,L 0-2,0,2,-2,54,0,0,0,0,31,24,4,0,1,1,1,Match Report
480,Liverpool,2022-11-12,Southampton,eng Premier League,W 3-1,3,1,+2,60,3,0,0,0,29,20,5,1,1,1,1,Match Report
481,Wolves,2022-11-12,Arsenal,eng Premier League,L 0-2,0,2,-2,38,0,0,0,0,17,12,1,1,1,1,1,Match Report
482,Leicester City,2022-11-12,West Ham,eng Premier League,W 2-0,2,0,+2,46,2,0,1,1,17,13,1,0,1,1,1,Match Report
483,Newcastle Utd,2022-11-12,Chelsea,eng Premier League,W 1-0,1,0,+1,49,1,0,0,0,20,15,3,0,1,1,0,Match Report
484,Brentford,2022-11-12,Manchester City,eng Premier League,W 2-1,2,1,+1,26,2,0,0,0,17,12,3,1,0,1,0,Match Report
485,Chelsea,2022-11-12,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,51,0,0,0,0,10,6,2,0,1,0,1,Match Report
486,Everton,2022-11-12,Bournemouth,eng Premier League,L 0-3,0,3,-3,64,0,0,0,0,29,24,2,0,1,2,0,Match Report
487,Nott'ham Forest,2022-11-12,Crystal Palace,eng Premier League,W 1-0,1,0,+1,32,1,0,0,0,16,9,2,1,1,3,0,Match Report
488,Manchester City,2022-11-12,Brentford,eng Premier League,L 1-2,1,2,-1,74,1,0,0,0,51,43,2,0,5,0,1,Match Report
489,Arsenal,2022-11-06,Chelsea,eng Premier League,W 1-0,1,0,+1,55,1,0,0,0,26,14,3,5,2,1,1,Match Report
490,Manchester Utd,2022-11-06,Aston Villa,eng Premier League,L 1-3,1,3,-2,58,0,0,0,0,14,13,0,0,0,1,0,Match Report
491,Southampton,2022-11-06,Newcastle Utd,eng Premier League,L 1-4,1,4,-3,55,1,0,0,0,29,21,3,2,2,1,0,Match Report
492,Tottenham,2022-11-06,Liverpool,eng Premier League,L 1-2,1,2,-1,47,1,0,0,0,25,19,3,1,0,2,0,Match Report
493,Crystal Palace,2022-11-06,West Ham,eng Premier League,W 2-1,2,1,+1,58,2,0,0,0,29,22,1,3,1,2,0,Match Report
494,West Ham,2022-11-06,Crystal Palace,eng Premier League,L 1-2,1,2,-1,42,1,0,0,0,6,4,2,0,0,0,0,Match Report
495,Liverpool,2022-11-06,Tottenham,eng Premier League,W 2-1,2,1,+1,53,2,0,0,0,24,23,0,0,1,0,0,Match Report
496,Aston Villa,2022-11-06,Manchester Utd,eng Premier League,W 3-1,3,1,+2,42,3,0,0,0,11,8,1,1,0,1,0,Match Report
497,Newcastle Utd,2022-11-06,Southampton,eng Premier League,W 4-1,4,1,+3,45,4,0,0,0,13,12,0,1,0,0,0,Match Report
498,Chelsea,2022-11-06,Arsenal,eng Premier League,L 0-1,0,1,-1,45,0,0,0,0,6,4,2,0,0,0,0,Match Report
499,Bournemouth,2022-11-05,Leeds United,eng Premier League,L 3-4,3,4,-1,40,3,0,0,0,17,12,2,0,3,0,0,Match Report
500,Leeds United,2022-11-05,Bournemouth,eng Premier League,W 4-3,4,3,+1,60,3,1,1,0,32,21,5,0,3,2,1,Match Report
501,Wolves,2022-11-05,Brighton,eng Premier League,L 2-3,2,3,-1,29,1,1,1,0,13,9,2,0,1,1,0,Match Report
502,Leicester City,2022-11-05,Everton,eng Premier League,W 2-0,2,0,+2,51,2,0,0,0,39,32,1,3,3,0,0,Match Report
503,Brentford,2022-11-05,Nott'ham Forest,eng Premier League,D 2-2,2,2,0,52,1,1,1,0,12,9,2,0,0,1,0,Match Report
504,Brighton,2022-11-05,Wolves,eng Premier League,W 3-2,3,2,+1,71,3,0,0,0,33,21,4,1,2,4,1,Match Report
505,Everton,2022-11-05,Leicester City,eng Premier League,L 0-2,0,2,-2,49,0,0,0,0,21,13,3,1,1,1,2,Match Report
506,Nott'ham Forest,2022-11-05,Brentford,eng Premier League,D 2-2,2,2,0,48,1,0,0,0,27,20,2,2,1,1,1,Match Report
507,Fulham,2022-11-05,Manchester City,eng Premier League,L 1-2,1,2,-1,30,0,1,1,0,7,6,0,0,0,1,0,Match Report
508,Manchester City,2022-11-05,Fulham,eng Premier League,W 2-1,2,1,+1,70,1,1,1,0,32,25,2,0,2,3,0,Match Report
509,Arsenal,2022-10-30,Nott'ham Forest,eng Premier League,W 5-0,5,0,+5,69,5,0,0,0,43,34,3,0,4,2,0,Match Report
510,Manchester Utd,2022-10-30,West Ham,eng Premier League,W 1-0,1,0,+1,53,1,0,0,0,29,25,2,0,0,1,1,Match Report
511,West Ham,2022-10-30,Manchester Utd,eng Premier League,L 0-1,0,1,-1,47,0,0,0,0,23,18,2,2,1,0,0,Match Report
512,Nott'ham Forest,2022-10-30,Arsenal,eng Premier League,L 0-5,0,5,-5,31,0,0,0,0,3,1,1,1,0,0,0,Match Report
513,Southampton,2022-10-29,Crystal Palace,eng Premier League,L 0-1,0,1,-1,56,0,0,0,0,28,24,1,0,2,1,0,Match Report
514,Tottenham,2022-10-29,Bournemouth,eng Premier League,W 3-2,3,2,+1,69,3,0,0,0,43,30,7,0,2,3,1,Match Report
515,Crystal Palace,2022-10-29,Southampton,eng Premier League,W 1-0,1,0,+1,44,1,0,0,0,24,18,1,2,1,1,1,Match Report
516,Bournemouth,2022-10-29,Tottenham,eng Premier League,L 2-3,2,3,-1,31,2,0,0,0,11,9,2,0,0,0,0,Match Report
517,Leeds United,2022-10-29,Liverpool,eng Premier League,W 2-1,2,1,+1,32,2,0,0,0,25,19,3,0,0,3,0,Match Report
518,Liverpool,2022-10-29,Leeds United,eng Premier League,L 1-2,1,2,-1,68,1,0,0,0,40,29,4,3,3,0,1,Match Report
519,Aston Villa,2022-10-29,Newcastle Utd,eng Premier League,L 0-4,0,4,-4,41,0,0,0,0,6,5,0,1,0,0,0,Match Report
520,Wolves,2022-10-29,Brentford,eng Premier League,D 1-1,1,1,0,42,1,0,0,0,20,14,2,1,3,0,0,Match Report
521,Leicester City,2022-10-29,Manchester City,eng Premier League,L 0-1,0,1,-1,36,0,0,0,0,16,10,2,0,1,2,1,Match Report
522,Newcastle Utd,2022-10-29,Aston Villa,eng Premier League,W 4-0,4,0,+4,59,3,1,1,0,35,27,3,1,3,1,0,Match Report
523,Brentford,2022-10-29,Wolves,eng Premier League,D 1-1,1,1,0,58,1,0,0,0,20,12,3,1,3,1,0,Match Report
524,Chelsea,2022-10-29,Brighton,eng Premier League,L 1-4,1,4,-3,59,1,0,0,0,27,22,2,0,3,0,0,Match Report
525,Brighton,2022-10-29,Chelsea,eng Premier League,W 4-1,4,1,+3,41,2,0,0,0,30,23,1,2,4,0,0,Match Report
526,Everton,2022-10-29,Fulham,eng Premier League,D 0-0,0,0,0,44,0,0,0,0,16,10,4,0,2,0,0,Match Report
527,Fulham,2022-10-29,Everton,eng Premier League,D 0-0,0,0,0,56,0,0,0,0,47,36,6,1,4,0,0,Match Report
528,Manchester City,2022-10-29,Leicester City,eng Premier League,W 1-0,1,0,+1,64,1,0,0,0,28,24,3,0,0,1,0,Match Report
529,Bournemouth,2022-10-24,West Ham,eng Premier League,L 0-2,0,2,-2,45,0,0,0,0,8,6,1,1,0,0,0,Match Report
530,West Ham,2022-10-24,Bournemouth,eng Premier League,W 2-0,2,0,+2,55,1,1,1,0,36,25,4,0,3,3,1,Match Report
531,Arsenal,2022-10-23,Southampton,eng Premier League,D 1-1,1,1,0,59,1,0,0,0,23,18,2,1,1,0,1,Match Report
532,Southampton,2022-10-23,Arsenal,eng Premier League,D 1-1,1,1,0,41,1,0,0,0,17,15,1,1,0,0,0,Match Report
533,Tottenham,2022-10-23,Newcastle Utd,eng Premier League,L 1-2,1,2,-1,53,1,0,0,0,29,24,1,0,3,0,1,Match Report
534,Leeds United,2022-10-23,Fulham,eng Premier League,L 2-3,2,3,-1,57,2,0,0,0,24,20,2,0,1,1,0,Match Report
535,Aston Villa,2022-10-23,Brentford,eng Premier League,W 4-0,4,0,+4,45,3,1,1,0,32,26,1,0,4,1,0,Match Report
536,Wolves,2022-10-23,Leicester City,eng Premier League,L 0-4,0,4,-4,60,0,0,0,0,37,24,5,2,5,1,0,Match Report
537,Leicester City,2022-10-23,Wolves,eng Premier League,W 4-0,4,0,+4,40,4,0,0,0,8,4,1,0,0,2,1,Match Report
538,Newcastle Utd,2022-10-23,Tottenham,eng Premier League,W 2-1,2,1,+1,47,2,0,0,0,20,13,2,3,2,0,0,Match Report
539,Brentford,2022-10-23,Aston Villa,eng Premier League,L 0-4,0,4,-4,55,0,0,0,0,22,14,6,0,2,0,0,Match Report
540,Fulham,2022-10-23,Leeds United,eng Premier League,W 3-2,3,2,+1,43,3,0,0,0,20,14,3,2,0,1,0,Match Report
541,Manchester Utd,2022-10-22,Chelsea,eng Premier League,D 1-1,1,1,0,52,1,0,0,0,26,24,0,1,0,1,0,Match Report
542,Crystal Palace,2022-10-22,Everton,eng Premier League,L 0-3,0,3,-3,54,0,0,0,0,17,11,1,2,0,3,0,Match Report
543,Liverpool,2022-10-22,Nott'ham Forest,eng Premier League,L 0-1,0,1,-1,75,0,0,0,0,27,17,6,1,2,1,0,Match Report
544,Chelsea,2022-10-22,Manchester Utd,eng Premier League,D 1-1,1,1,0,48,0,1,1,0,7,5,1,0,0,1,0,Match Report
545,Brighton,2022-10-22,Manchester City,eng Premier League,L 1-3,1,3,-2,52,1,0,0,0,14,10,1,2,0,0,1,Match Report
546,Everton,2022-10-22,Crystal Palace,eng Premier League,W 3-0,3,0,+3,46,3,0,0,0,13,11,0,1,1,0,0,Match Report
547,Nott'ham Forest,2022-10-22,Liverpool,eng Premier League,W 1-0,1,0,+1,25,1,0,0,0,16,14,1,0,1,0,0,Match Report
548,Manchester City,2022-10-22,Brighton,eng Premier League,W 3-1,3,1,+2,48,2,1,1,0,20,12,3,1,2,2,0,Match Report
549,Leeds United,2022-10-20,Leicester City,eng Premier League,L 0-2,0,2,-2,54,0,0,0,0,23,17,3,0,2,1,0,Match Report
550,Aston Villa,2022-10-20,Fulham,eng Premier League,L 0-3,0,3,-3,40,0,0,0,0,24,18,2,2,1,1,0,Match Report
551,Leicester City,2022-10-20,Leeds United,eng Premier League,W 2-0,2,0,+2,46,1,0,0,0,8,5,1,1,0,0,1,Match Report
552,Fulham,2022-10-20,Aston Villa,eng Premier League,W 3-0,3,0,+3,60,1,1,1,0,30,16,4,1,6,2,1,Match Report
553,Manchester Utd,2022-10-19,Tottenham,eng Premier League,W 2-0,2,0,+2,52,2,0,0,0,50,41,4,0,4,1,0,Match Report
554,Southampton,2022-10-19,Bournemouth,eng Premier League,W 1-0,1,0,+1,46,1,0,0,0,16,12,2,0,1,1,0,Match Report
555,Tottenham,2022-10-19,Manchester Utd,eng Premier League,L 0-2,0,2,-2,48,0,0,0,0,17,15,1,1,0,0,0,Match Report
556,Bournemouth,2022-10-19,Southampton,eng Premier League,L 0-1,0,1,-1,54,0,0,0,0,28,23,3,1,0,1,0,Match Report
557,West Ham,2022-10-19,Liverpool,eng Premier League,L 0-1,0,1,-1,46,0,0,1,1,16,11,2,0,2,1,0,Match Report
558,Liverpool,2022-10-19,West Ham,eng Premier League,W 1-0,1,0,+1,54,1,0,0,0,34,27,1,2,3,0,1,Match Report
559,Newcastle Utd,2022-10-19,Everton,eng Premier League,W 1-0,1,0,+1,49,1,0,0,0,30,23,4,1,0,1,1,Match Report
560,Brentford,2022-10-19,Chelsea,eng Premier League,D 0-0,0,0,0,34,0,0,0,0,14,13,0,1,0,0,0,Match Report
561,Chelsea,2022-10-19,Brentford,eng Premier League,D 0-0,0,0,0,66,0,0,0,0,26,26,0,0,0,0,0,Match Report
562,Everton,2022-10-19,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,51,0,0,0,0,1,0,1,0,0,0,0,Match Report
563,Crystal Palace,2022-10-18,Wolves,eng Premier League,W 2-1,2,1,+1,51,2,0,0,0,27,22,1,1,1,2,0,Match Report
564,Wolves,2022-10-18,Crystal Palace,eng Premier League,L 1-2,1,2,-1,49,1,0,0,0,19,16,1,0,1,1,0,Match Report
565,Brighton,2022-10-18,Nott'ham Forest,eng Premier League,D 0-0,0,0,0,70,0,0,0,0,35,24,5,1,3,2,0,Match Report
566,Nott'ham Forest,2022-10-18,Brighton,eng Premier League,D 0-0,0,0,0,30,0,0,0,0,6,6,0,0,0,0,0,Match Report
567,Arsenal,2022-10-16,Leeds United,eng Premier League,W 1-0,1,0,+1,53,1,0,0,0,15,12,2,0,0,1,0,Match Report
568,Manchester Utd,2022-10-16,Newcastle Utd,eng Premier League,D 0-0,0,0,0,63,0,0,0,0,29,25,0,1,1,1,1,Match Report
569,Southampton,2022-10-16,West Ham,eng Premier League,D 1-1,1,1,0,39,1,0,0,0,16,13,1,1,1,0,0,Match Report
570,Leeds United,2022-10-16,Arsenal,eng Premier League,L 0-1,0,1,-1,47,0,0,1,1,23,20,0,1,2,0,0,Match Report
571,West Ham,2022-10-16,Southampton,eng Premier League,D 1-1,1,1,0,61,1,0,0,0,41,33,2,1,5,0,0,Match Report
572,Liverpool,2022-10-16,Manchester City,eng Premier League,W 1-0,1,0,+1,37,1,0,0,0,21,17,0,1,1,1,1,Match Report
573,Aston Villa,2022-10-16,Chelsea,eng Premier League,L 0-2,0,2,-2,42,0,0,0,0,30,23,3,0,2,2,0,Match Report
574,Newcastle Utd,2022-10-16,Manchester Utd,eng Premier League,D 0-0,0,0,0,37,0,0,0,0,16,8,3,0,3,2,0,Match Report
575,Chelsea,2022-10-16,Aston Villa,eng Premier League,W 2-0,2,0,+2,58,2,0,0,0,16,14,0,1,0,1,0,Match Report
576,Manchester City,2022-10-16,Liverpool,eng Premier League,L 0-1,0,1,-1,63,0,0,0,0,30,26,3,0,1,0,0,Match Report
577,Tottenham,2022-10-15,Everton,eng Premier League,W 2-0,2,0,+2,62,1,1,1,0,41,30,2,2,2,3,2,Match Report
578,Crystal Palace,2022-10-15,Leicester City,eng Premier League,D 0-0,0,0,0,46,0,0,0,0,15,10,2,1,1,1,0,Match Report
579,Bournemouth,2022-10-15,Fulham,eng Premier League,D 2-2,2,2,0,31,2,0,0,0,17,12,2,0,2,1,0,Match Report
580,Wolves,2022-10-15,Nott'ham Forest,eng Premier League,W 1-0,1,0,+1,58,0,1,1,0,16,14,1,0,1,0,0,Match Report
581,Leicester City,2022-10-15,Crystal Palace,eng Premier League,D 0-0,0,0,0,54,0,0,0,0,27,22,2,0,1,2,0,Match Report
582,Everton,2022-10-15,Tottenham,eng Premier League,L 0-2,0,2,-2,38,0,0,0,0,6,3,1,0,1,1,0,Match Report
583,Nott'ham Forest,2022-10-15,Wolves,eng Premier League,L 0-1,0,1,-1,42,0,0,1,1,13,8,3,0,0,2,0,Match Report
584,Fulham,2022-10-15,Bournemouth,eng Premier League,D 2-2,2,2,0,69,1,1,1,0,37,30,3,2,1,1,0,Match Report
585,Brentford,2022-10-14,Brighton,eng Premier League,W 2-0,2,0,+2,28,1,1,1,0,12,9,1,0,0,2,0,Match Report
586,Brighton,2022-10-14,Brentford,eng Premier League,L 0-2,0,2,-2,72,0,0,0,0,39,31,4,0,4,0,0,Match Report
587,Aston Villa,2022-10-10,Nott'ham Forest,eng Premier League,D 1-1,1,1,0,60,1,0,0,0,22,15,1,2,1,3,0,Match Report
588,Nott'ham Forest,2022-10-10,Aston Villa,eng Premier League,D 1-1,1,1,0,40,1,0,0,0,12,7,2,2,0,1,0,Match Report
589,Arsenal,2022-10-09,Liverpool,eng Premier League,W 3-2,3,2,+1,43,2,1,1,0,19,12,0,2,3,1,1,Match Report
590,Manchester Utd,2022-10-09,Everton,eng Premier League,W 2-1,2,1,+1,60,2,0,0,0,21,17,2,2,0,0,0,Match Report
591,Crystal Palace,2022-10-09,Leeds United,eng Premier League,W 2-1,2,1,+1,54,2,0,0,0,25,14,4,2,1,4,0,Match Report
