Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,SCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
393,Chelsea,2017-12-23,Everton,eng Premier League,D 0-0,0,0,0,68,0,0,0,0,45,33,2,2,6,1,1,Match Report
394,Brighton,2017-12-23,Watford,eng Premier League,W 1-0,1,0,+1,51,1,0,0,0,26,19,4,2,1,0,0,Match Report
395,Everton,2017-12-23,Chelsea,eng Premier League,D 0-0,0,0,0,32,0,0,0,0,9,7,1,0,0,0,1,Match Report
396,Huddersfield,2017-12-23,Southampton,eng Premier League,D 1-1,1,1,0,47,1,0,0,0,17,12,1,1,2,1,0,Match Report
397,Swansea City,2017-12-23,Crystal Palace,eng Premier League,D 1-1,1,1,0,64,1,0,0,0,12,11,0,1,0,0,0,Match Report
398,Manchester City,2017-12-23,Bournemouth,eng Premier League,W 4-0,4,0,+4,78,4,0,0,0,24,22,1,1,0,0,0,Match Report
399,Arsenal,2017-12-22,Liverpool,eng Premier League,D 3-3,3,3,0,54,3,0,0,0,20,16,1,1,1,1,0,Match Report
400,Liverpool,2017-12-22,Arsenal,eng Premier League,D 3-3,3,3,0,46,3,0,0,0,26,22,1,2,1,0,0,Match Report
401,Everton,2017-12-18,Swansea City,eng Premier League,W 3-1,3,1,+2,51,2,1,2,1,21,15,1,1,1,2,1,Match Report
402,Swansea City,2017-12-18,Everton,eng Premier League,L 1-3,1,3,-2,49,1,0,0,0,15,12,2,0,0,1,0,Match Report
403,Manchester Utd,2017-12-17,West Brom,eng Premier League,W 2-1,2,1,+1,56,2,0,0,0,13,10,1,2,0,0,0,Match Report
404,Bournemouth,2017-12-17,Liverpool,eng Premier League,L 0-4,0,4,-4,44,0,0,0,0,11,8,1,1,0,1,0,Match Report
405,West Brom,2017-12-17,Manchester Utd,eng Premier League,L 1-2,1,2,-1,44,1,0,0,0,22,19,0,1,2,0,0,Match Report
406,Liverpool,2017-12-17,Bournemouth,eng Premier League,W 4-0,4,0,+4,56,4,0,0,0,39,28,1,6,1,1,2,Match Report
407,Stoke City,2017-12-16,West Ham,eng Premier League,L 0-3,0,3,-3,54,0,0,0,0,33,26,3,0,1,2,1,Match Report
408,Arsenal,2017-12-16,Newcastle Utd,eng Premier League,W 1-0,1,0,+1,71,1,0,0,0,42,33,2,5,2,0,0,Match Report
409,Watford,2017-12-16,Huddersfield,eng Premier League,L 1-4,1,4,-3,60,1,0,0,0,24,16,3,2,1,1,1,Match Report
410,Southampton,2017-12-16,Chelsea,eng Premier League,L 0-1,0,1,-1,46,0,0,0,0,12,10,0,1,1,0,0,Match Report
411,Tottenham,2017-12-16,Manchester City,eng Premier League,L 1-4,1,4,-3,48,1,0,0,0,9,7,0,2,0,0,0,Match Report
412,Crystal Palace,2017-12-16,Leicester City,eng Premier League,W 3-0,3,0,+3,44,3,0,0,0,25,16,0,7,1,0,1,Match Report
413,West Ham,2017-12-16,Stoke City,eng Premier League,W 3-0,3,0,+3,46,2,1,1,0,26,20,0,4,0,2,0,Match Report
414,Burnley,2017-12-16,Brighton,eng Premier League,D 0-0,0,0,0,42,0,0,0,0,19,12,1,2,3,1,0,Match Report
415,Leicester City,2017-12-16,Crystal Palace,eng Premier League,L 0-3,0,3,-3,56,0,0,0,0,20,13,3,2,0,2,0,Match Report
416,Newcastle Utd,2017-12-16,Arsenal,eng Premier League,L 0-1,0,1,-1,29,0,0,0,0,19,13,2,1,2,1,0,Match Report
417,Chelsea,2017-12-16,Southampton,eng Premier League,W 1-0,1,0,+1,54,1,0,0,0,45,31,2,7,1,3,1,Match Report
418,Brighton,2017-12-16,Burnley,eng Premier League,D 0-0,0,0,0,58,0,0,1,1,22,15,1,1,1,3,1,Match Report
419,Huddersfield,2017-12-16,Watford,eng Premier League,W 4-1,4,1,+3,40,3,1,1,0,23,16,2,1,2,2,0,Match Report
420,Manchester City,2017-12-16,Tottenham,eng Premier League,W 4-1,4,1,+3,52,4,0,1,1,34,23,3,3,3,2,0,Match Report
421,Arsenal,2017-12-13,West Ham,eng Premier League,D 0-0,0,0,0,69,0,0,0,0,42,34,1,0,4,2,1,Match Report
422,Manchester Utd,2017-12-13,Bournemouth,eng Premier League,W 1-0,1,0,+1,57,1,0,0,0,16,14,0,1,1,0,0,Match Report
423,Southampton,2017-12-13,Leicester City,eng Premier League,L 1-4,1,4,-3,53,1,0,0,0,20,12,5,0,2,1,0,Match Report
424,Tottenham,2017-12-13,Brighton,eng Premier League,W 2-0,2,0,+2,74,2,0,0,0,41,25,2,3,7,2,2,Match Report
425,Bournemouth,2017-12-13,Manchester Utd,eng Premier League,L 0-1,0,1,-1,43,0,0,0,0,25,21,2,1,1,0,0,Match Report
426,West Brom,2017-12-13,Liverpool,eng Premier League,D 0-0,0,0,0,30,0,0,0,0,12,7,3,0,0,2,0,Match Report
427,West Ham,2017-12-13,Arsenal,eng Premier League,D 0-0,0,0,0,31,0,0,0,0,11,11,0,0,0,0,0,Match Report
428,Liverpool,2017-12-13,West Brom,eng Premier League,D 0-0,0,0,0,70,0,0,0,0,26,20,0,3,1,1,1,Match Report
429,Leicester City,2017-12-13,Southampton,eng Premier League,W 4-1,4,1,+3,47,4,0,0,0,29,16,3,2,4,3,1,Match Report
430,Newcastle Utd,2017-12-13,Everton,eng Premier League,L 0-1,0,1,-1,55,0,0,0,0,28,18,2,3,2,3,0,Match Report
431,Brighton,2017-12-13,Tottenham,eng Premier League,L 0-2,0,2,-2,26,0,0,0,0,11,9,1,0,0,0,1,Match Report
432,Everton,2017-12-13,Newcastle Utd,eng Premier League,W 1-0,1,0,+1,45,1,0,0,0,11,8,1,0,1,1,0,Match Report
433,Swansea City,2017-12-13,Manchester City,eng Premier League,L 0-4,0,4,-4,22,0,0,0,0,11,2,2,3,1,2,1,Match Report
434,Manchester City,2017-12-13,Swansea City,eng Premier League,W 4-0,4,0,+4,78,4,0,0,0,41,32,1,3,2,3,0,Match Report
435,Stoke City,2017-12-12,Burnley,eng Premier League,L 0-1,0,1,-1,49,0,0,0,0,25,21,3,0,1,0,0,Match Report
436,Watford,2017-12-12,Crystal Palace,eng Premier League,L 1-2,1,2,-1,47,1,0,0,0,12,8,1,1,1,1,0,Match Report
437,Crystal Palace,2017-12-12,Watford,eng Premier League,W 2-1,2,1,+1,53,2,0,0,0,20,11,2,2,3,2,0,Match Report
438,Burnley,2017-12-12,Stoke City,eng Premier League,W 1-0,1,0,+1,51,1,0,0,0,15,8,3,0,1,3,0,Match Report
439,Chelsea,2017-12-12,Huddersfield,eng Premier League,W 3-1,3,1,+2,64,3,0,0,0,21,18,2,0,0,1,0,Match Report
440,Huddersfield,2017-12-12,Chelsea,eng Premier League,L 1-3,1,3,-2,36,1,0,0,0,13,11,0,1,1,0,0,Match Report
441,Arsenal,2017-12-10,Southampton,eng Premier League,D 1-1,1,1,0,67,1,0,0,0,22,17,1,3,0,1,0,Match Report
442,Manchester Utd,2017-12-10,Manchester City,eng Premier League,L 1-2,1,2,-1,36,1,0,0,0,14,10,0,1,1,1,1,Match Report
443,Southampton,2017-12-10,Arsenal,eng Premier League,D 1-1,1,1,0,33,1,0,0,0,12,10,0,2,0,0,0,Match Report
444,Liverpool,2017-12-10,Everton,eng Premier League,D 1-1,1,1,0,79,1,0,0,0,45,31,5,4,2,2,1,Match Report
445,Everton,2017-12-10,Liverpool,eng Premier League,D 1-1,1,1,0,21,0,1,1,0,6,5,0,0,0,1,0,Match Report
446,Manchester City,2017-12-10,Manchester Utd,eng Premier League,W 2-1,2,1,+1,64,2,0,0,0,24,20,0,2,1,1,0,Match Report
447,Stoke City,2017-12-09,Tottenham,eng Premier League,L 1-5,1,5,-4,29,1,0,0,0,8,3,2,0,0,1,2,Match Report
448,Watford,2017-12-09,Burnley,eng Premier League,L 0-1,0,1,-1,51,0,0,0,0,20,14,4,0,1,1,0,Match Report
449,Tottenham,2017-12-09,Stoke City,eng Premier League,W 5-1,5,1,+4,71,4,0,0,0,36,31,2,0,1,1,1,Match Report
450,Crystal Palace,2017-12-09,Bournemouth,eng Premier League,D 2-2,2,2,0,45,1,1,2,1,43,28,4,3,3,4,1,Match Report
451,Bournemouth,2017-12-09,Crystal Palace,eng Premier League,D 2-2,2,2,0,55,2,0,0,0,21,19,0,1,0,1,0,Match Report
452,West Brom,2017-12-09,Swansea City,eng Premier League,L 0-1,0,1,-1,46,0,0,0,0,9,4,1,2,1,1,0,Match Report
453,West Ham,2017-12-09,Chelsea,eng Premier League,W 1-0,1,0,+1,31,1,0,0,0,8,7,0,1,0,0,0,Match Report
454,Burnley,2017-12-09,Watford,eng Premier League,W 1-0,1,0,+1,49,1,0,0,0,15,12,0,1,0,2,0,Match Report
455,Leicester City,2017-12-09,Newcastle Utd,eng Premier League,W 3-2,3,2,+1,62,2,0,0,0,25,20,0,2,0,2,1,Match Report
456,Newcastle Utd,2017-12-09,Leicester City,eng Premier League,L 2-3,2,3,-1,38,2,0,0,0,16,8,5,0,1,0,2,Match Report
457,Chelsea,2017-12-09,West Ham,eng Premier League,L 0-1,0,1,-1,69,0,0,0,0,35,32,0,1,1,1,0,Match Report
458,Brighton,2017-12-09,Huddersfield,eng Premier League,L 0-2,0,2,-2,42,0,0,0,0,12,9,2,0,1,0,0,Match Report
459,Huddersfield,2017-12-09,Brighton,eng Premier League,W 2-0,2,0,+2,58,2,0,0,0,32,27,1,2,2,0,0,Match Report
460,Swansea City,2017-12-09,West Brom,eng Premier League,W 1-0,1,0,+1,54,1,0,0,0,35,19,6,6,2,2,0,Match Report
461,Southampton,2017-12-03,Bournemouth,eng Premier League,D 1-1,1,1,0,51,1,0,0,0,28,24,1,0,2,1,0,Match Report
462,Bournemouth,2017-12-03,Southampton,eng Premier League,D 1-1,1,1,0,49,1,0,0,0,29,23,2,0,2,2,0,Match Report
463,West Ham,2017-12-03,Manchester City,eng Premier League,L 1-2,1,2,-1,24,1,0,0,0,10,6,1,1,1,1,0,Match Report
464,Manchester City,2017-12-03,West Ham,eng Premier League,W 2-1,2,1,+1,76,2,0,0,0,46,40,1,3,1,1,0,Match Report
465,Stoke City,2017-12-02,Swansea City,eng Premier League,W 2-1,2,1,+1,45,2,0,0,0,17,15,1,0,0,1,0,Match Report
466,Arsenal,2017-12-02,Manchester Utd,eng Premier League,L 1-3,1,3,-2,75,1,0,0,0,60,45,2,5,6,2,0,Match Report
467,Manchester Utd,2017-12-02,Arsenal,eng Premier League,W 3-1,3,1,+2,25,3,0,0,0,14,10,1,1,2,0,0,Match Report
468,Watford,2017-12-02,Tottenham,eng Premier League,D 1-1,1,1,0,50,1,0,0,0,10,8,2,0,0,0,0,Match Report
469,Tottenham,2017-12-02,Watford,eng Premier League,D 1-1,1,1,0,50,1,0,0,0,14,10,0,0,0,4,0,Match Report
470,Crystal Palace,2017-12-02,West Brom,eng Premier League,D 0-0,0,0,0,49,0,0,0,0,18,8,4,2,3,0,1,Match Report
471,West Brom,2017-12-02,Crystal Palace,eng Premier League,D 0-0,0,0,0,51,0,0,0,0,32,18,6,2,3,2,1,Match Report
472,Liverpool,2017-12-02,Brighton,eng Premier League,W 5-1,5,1,+4,57,4,0,0,0,21,9,3,4,1,3,1,Match Report
473,Burnley,2017-12-02,Leicester City,eng Premier League,L 0-1,0,1,-1,48,0,0,0,0,24,17,4,1,0,1,1,Match Report
474,Leicester City,2017-12-02,Burnley,eng Premier League,W 1-0,1,0,+1,52,1,0,0,0,27,21,2,2,2,0,0,Match Report
475,Newcastle Utd,2017-12-02,Chelsea,eng Premier League,L 1-3,1,3,-2,35,1,0,0,0,13,8,1,0,1,1,2,Match Report
476,Chelsea,2017-12-02,Newcastle Utd,eng Premier League,W 3-1,3,1,+2,65,2,1,1,0,44,32,4,5,2,1,0,Match Report
477,Brighton,2017-12-02,Liverpool,eng Premier League,L 1-5,1,5,-4,43,0,1,1,0,9,5,1,1,0,2,0,Match Report
478,Everton,2017-12-02,Huddersfield,eng Premier League,W 2-0,2,0,+2,47,2,0,0,0,9,7,1,0,0,0,1,Match Report
479,Huddersfield,2017-12-02,Everton,eng Premier League,L 0-2,0,2,-2,53,0,0,0,0,9,4,3,0,0,2,0,Match Report
480,Swansea City,2017-12-02,Stoke City,eng Premier League,L 1-2,1,2,-1,55,1,0,0,0,17,12,1,2,1,1,0,Match Report
481,Stoke City,2017-11-29,Liverpool,eng Premier League,L 0-3,0,3,-3,41,0,0,0,0,14,7,2,0,2,3,0,Match Report
482,Arsenal,2017-11-29,Huddersfield,eng Premier League,W 5-0,5,0,+5,69,5,0,0,0,39,31,1,3,3,1,0,Match Report
483,Southampton,2017-11-29,Manchester City,eng Premier League,L 1-2,1,2,-1,26,1,0,0,0,14,4,5,2,1,2,0,Match Report
484,Bournemouth,2017-11-29,Burnley,eng Premier League,L 1-2,1,2,-1,62,1,0,0,0,20,16,2,0,2,0,0,Match Report
485,West Ham,2017-11-29,Everton,eng Premier League,L 0-4,0,4,-4,56,0,0,1,1,12,6,2,1,1,2,0,Match Report
486,Liverpool,2017-11-29,Stoke City,eng Premier League,W 3-0,3,0,+3,59,3,0,0,0,26,20,1,4,0,1,0,Match Report
487,Burnley,2017-11-29,Bournemouth,eng Premier League,W 2-1,2,1,+1,38,2,0,0,0,19,12,2,2,1,2,0,Match Report
488,Chelsea,2017-11-29,Swansea City,eng Premier League,W 1-0,1,0,+1,61,1,0,0,0,34,19,7,3,5,0,0,Match Report
489,Everton,2017-11-29,West Ham,eng Premier League,W 4-0,4,0,+4,44,4,0,1,1,12,7,1,0,3,1,0,Match Report
490,Huddersfield,2017-11-29,Arsenal,eng Premier League,L 0-5,0,5,-5,31,0,0,0,0,14,8,2,1,1,2,0,Match Report
491,Swansea City,2017-11-29,Chelsea,eng Premier League,L 0-1,0,1,-1,39,0,0,0,0,4,3,0,0,0,0,1,Match Report
492,Manchester City,2017-11-29,Southampton,eng Premier League,W 2-1,2,1,+1,74,2,0,0,0,49,35,3,2,4,3,2,Match Report
493,Manchester Utd,2017-11-28,Watford,eng Premier League,W 4-2,4,2,+2,41,4,0,0,0,27,14,3,5,1,3,1,Match Report
494,Watford,2017-11-28,Manchester Utd,eng Premier League,L 2-4,2,4,-2,59,1,1,1,0,22,15,1,5,0,1,0,Match Report
495,Tottenham,2017-11-28,Leicester City,eng Premier League,L 1-2,1,2,-1,62,1,0,0,0,33,25,2,2,3,0,1,Match Report
496,Crystal Palace,2017-11-28,Brighton,eng Premier League,D 0-0,0,0,0,46,0,0,0,0,16,11,2,1,1,1,0,Match Report
497,West Brom,2017-11-28,Newcastle Utd,eng Premier League,D 2-2,2,2,0,48,2,0,0,0,15,9,1,2,0,2,1,Match Report
498,Leicester City,2017-11-28,Tottenham,eng Premier League,W 2-1,2,1,+1,38,2,0,0,0,14,9,2,2,0,1,0,Match Report
499,Newcastle Utd,2017-11-28,West Brom,eng Premier League,D 2-2,2,2,0,52,1,0,0,0,25,15,4,1,2,3,0,Match Report
500,Brighton,2017-11-28,Crystal Palace,eng Premier League,D 0-0,0,0,0,54,0,0,0,0,18,10,6,1,1,0,0,Match Report
501,Arsenal,2017-11-26,Burnley,eng Premier League,W 1-0,1,0,+1,64,0,1,1,0,31,25,1,1,2,2,0,Match Report
502,Southampton,2017-11-26,Everton,eng Premier League,W 4-1,4,1,+3,67,4,0,0,0,28,23,3,0,2,0,0,Match Report
503,Burnley,2017-11-26,Arsenal,eng Premier League,L 0-1,0,1,-1,36,0,0,0,0,15,10,2,1,0,1,1,Match Report
504,Everton,2017-11-26,Southampton,eng Premier League,L 1-4,1,4,-3,33,1,0,0,0,10,9,0,1,0,0,0,Match Report
505,Huddersfield,2017-11-26,Manchester City,eng Premier League,L 1-2,1,2,-1,22,0,0,0,0,5,3,0,1,0,1,0,Match Report
506,Manchester City,2017-11-26,Huddersfield,eng Premier League,W 2-1,2,1,+1,78,1,1,1,0,24,19,1,0,2,2,0,Match Report
507,Stoke City,2017-11-25,Crystal Palace,eng Premier League,L 1-2,1,2,-1,46,1,0,0,0,17,11,1,2,0,2,1,Match Report
508,Manchester Utd,2017-11-25,Brighton,eng Premier League,W 1-0,1,0,+1,58,0,0,0,0,26,20,1,2,2,0,1,Match Report
509,Watford,2017-11-25,Newcastle Utd,eng Premier League,W 3-0,3,0,+3,47,2,0,0,0,22,21,0,0,0,0,1,Match Report
510,Tottenham,2017-11-25,West Brom,eng Premier League,D 1-1,1,1,0,72,1,0,0,0,44,37,2,1,3,1,0,Match Report
511,Crystal Palace,2017-11-25,Stoke City,eng Premier League,W 2-1,2,1,+1,54,2,0,0,0,18,12,0,2,2,1,1,Match Report
512,Bournemouth,2017-11-25,Swansea City,eng Premier League,D 0-0,0,0,0,51,0,0,0,0,18,16,0,2,0,0,0,Match Report
513,West Brom,2017-11-25,Tottenham,eng Premier League,D 1-1,1,1,0,28,1,0,0,0,7,6,0,0,0,1,0,Match Report
514,Liverpool,2017-11-25,Chelsea,eng Premier League,D 1-1,1,1,0,53,1,0,0,0,27,19,3,2,2,1,0,Match Report
515,Newcastle Utd,2017-11-25,Watford,eng Premier League,L 0-3,0,3,-3,53,0,0,0,0,19,18,0,1,0,0,0,Match Report
516,Chelsea,2017-11-25,Liverpool,eng Premier League,D 1-1,1,1,0,47,1,0,0,0,20,15,2,1,1,1,0,Match Report
517,Brighton,2017-11-25,Manchester Utd,eng Premier League,L 0-1,0,1,-1,42,0,0,0,0,16,13,1,1,0,1,0,Match Report
518,Swansea City,2017-11-25,Bournemouth,eng Premier League,D 0-0,0,0,0,49,0,0,0,0,18,15,0,2,1,0,0,Match Report
519,West Ham,2017-11-24,Leicester City,eng Premier League,D 1-1,1,1,0,50,1,0,0,0,15,9,2,2,0,2,0,Match Report
520,Leicester City,2017-11-24,West Ham,eng Premier League,D 1-1,1,1,0,50,1,0,0,0,12,9,1,2,0,0,0,Match Report
521,Stoke City,2017-11-20,Brighton,eng Premier League,D 2-2,2,2,0,47,2,0,0,0,23,17,2,3,1,0,0,Match Report
522,Brighton,2017-11-20,Stoke City,eng Premier League,D 2-2,2,2,0,53,2,0,0,0,17,11,2,3,0,1,0,Match Report
523,Watford,2017-11-19,West Ham,eng Premier League,W 2-0,2,0,+2,58,2,0,0,0,31,28,0,1,2,0,0,Match Report
524,West Ham,2017-11-19,Watford,eng Premier League,L 0-2,0,2,-2,42,0,0,0,0,17,10,2,1,2,2,0,Match Report
525,Arsenal,2017-11-18,Tottenham,eng Premier League,W 2-0,2,0,+2,43,2,0,0,0,24,17,1,4,0,2,0,Match Report
526,Manchester Utd,2017-11-18,Newcastle Utd,eng Premier League,W 4-1,4,1,+3,65,4,0,0,0,32,26,3,2,0,1,0,Match Report
527,Southampton,2017-11-18,Liverpool,eng Premier League,L 0-3,0,3,-3,39,0,0,0,0,10,5,3,0,0,2,0,Match Report
528,Tottenham,2017-11-18,Arsenal,eng Premier League,L 0-2,0,2,-2,57,0,0,0,0,27,21,1,3,1,0,1,Match Report
529,Crystal Palace,2017-11-18,Everton,eng Premier League,D 2-2,2,2,0,69,2,0,0,0,24,13,4,2,2,3,0,Match Report
530,Bournemouth,2017-11-18,Huddersfield,eng Premier League,W 4-0,4,0,+4,31,4,0,0,0,16,9,4,0,0,1,2,Match Report
531,West Brom,2017-11-18,Chelsea,eng Premier League,L 0-4,0,4,-4,39,0,0,0,0,13,10,1,1,0,1,0,Match Report
532,Liverpool,2017-11-18,Southampton,eng Premier League,W 3-0,3,0,+3,61,3,0,0,0,38,27,1,4,5,1,0,Match Report
533,Burnley,2017-11-18,Swansea City,eng Premier League,W 2-0,2,0,+2,39,2,0,0,0,29,22,4,1,1,1,0,Match Report
534,Leicester City,2017-11-18,Manchester City,eng Premier League,L 0-2,0,2,-2,27,0,0,0,0,4,3,1,0,0,0,0,Match Report
535,Newcastle Utd,2017-11-18,Manchester Utd,eng Premier League,L 1-4,1,4,-3,35,1,0,0,0,23,19,1,1,1,1,0,Match Report
536,Chelsea,2017-11-18,West Brom,eng Premier League,W 4-0,4,0,+4,61,4,0,0,0,19,12,1,4,1,1,0,Match Report
537,Everton,2017-11-18,Crystal Palace,eng Premier League,D 2-2,2,2,0,31,1,1,1,0,14,9,1,2,0,1,1,Match Report
538,Huddersfield,2017-11-18,Bournemouth,eng Premier League,L 0-4,0,4,-4,69,0,0,0,0,36,23,5,5,1,2,0,Match Report
539,Swansea City,2017-11-18,Burnley,eng Premier League,L 0-2,0,2,-2,61,0,0,0,0,26,22,0,0,2,2,0,Match Report
540,Manchester City,2017-11-18,Leicester City,eng Premier League,W 2-0,2,0,+2,73,2,0,0,0,23,22,0,0,1,0,0,Match Report
541,Arsenal,2017-11-05,Manchester City,eng Premier League,L 1-3,1,3,-2,43,1,0,0,0,12,10,0,0,0,2,0,Match Report
542,Manchester Utd,2017-11-05,Chelsea,eng Premier League,L 0-1,0,1,-1,46,0,0,0,0,16,12,0,1,2,1,0,Match Report
543,Watford,2017-11-05,Everton,eng Premier League,L 2-3,2,3,-1,62,2,0,1,1,20,11,4,3,1,1,0,Match Report
544,Tottenham,2017-11-05,Crystal Palace,eng Premier League,W 1-0,1,0,+1,68,1,0,0,0,21,16,1,1,1,0,2,Match Report
545,Crystal Palace,2017-11-05,Tottenham,eng Premier League,L 0-1,0,1,-1,32,0,0,0,0,17,7,3,4,3,0,0,Match Report
546,Chelsea,2017-11-05,Manchester Utd,eng Premier League,W 1-0,1,0,+1,54,1,0,0,0,32,21,6,0,2,2,1,Match Report
547,Everton,2017-11-05,Watford,eng Premier League,W 3-2,3,2,+1,38,2,1,1,0,17,11,1,2,1,2,0,Match Report
548,Manchester City,2017-11-05,Arsenal,eng Premier League,W 3-1,3,1,+2,57,2,1,1,0,18,12,3,1,1,1,0,Match Report
549,Stoke City,2017-11-04,Leicester City,eng Premier League,D 2-2,2,2,0,47,2,0,0,0,20,13,4,1,1,1,0,Match Report
550,Southampton,2017-11-04,Burnley,eng Premier League,L 0-1,0,1,-1,62,0,0,0,0,23,20,0,2,1,0,0,Match Report
551,Bournemouth,2017-11-04,Newcastle Utd,eng Premier League,W 1-0,1,0,+1,52,1,0,0,0,29,21,3,1,2,1,1,Match Report
552,West Brom,2017-11-04,Huddersfield,eng Premier League,L 0-1,0,1,-1,50,0,0,0,0,16,15,1,0,0,0,0,Match Report
553,West Ham,2017-11-04,Liverpool,eng Premier League,L 1-4,1,4,-3,48,1,0,0,0,12,8,1,2,0,1,0,Match Report
554,Liverpool,2017-11-04,West Ham,eng Premier League,W 4-1,4,1,+3,52,4,0,0,0,28,22,2,3,1,0,0,Match Report
555,Burnley,2017-11-04,Southampton,eng Premier League,W 1-0,1,0,+1,38,1,0,0,0,8,8,0,0,0,0,0,Match Report
556,Leicester City,2017-11-04,Stoke City,eng Premier League,D 2-2,2,2,0,53,2,0,0,0,24,19,3,1,0,1,0,Match Report
557,Newcastle Utd,2017-11-04,Bournemouth,eng Premier League,L 0-1,0,1,-1,48,0,0,0,0,24,18,3,1,0,1,1,Match Report
558,Brighton,2017-11-04,Swansea City,eng Premier League,W 1-0,1,0,+1,44,1,0,0,0,6,4,1,0,1,0,0,Match Report
559,Huddersfield,2017-11-04,West Brom,eng Premier League,W 1-0,1,0,+1,50,1,0,0,0,12,9,1,1,0,1,0,Match Report
560,Swansea City,2017-11-04,Brighton,eng Premier League,L 0-1,0,1,-1,56,0,0,0,0,18,12,0,2,3,1,0,Match Report
561,Burnley,2017-10-30,Newcastle Utd,eng Premier League,W 1-0,1,0,+1,47,1,0,0,0,21,14,4,1,1,1,0,Match Report
562,Newcastle Utd,2017-10-30,Burnley,eng Premier League,L 0-1,0,1,-1,53,0,0,0,0,22,17,3,1,0,1,0,Match Report
563,Southampton,2017-10-29,Brighton,eng Premier League,D 1-1,1,1,0,48,1,0,0,0,11,8,0,0,1,2,0,Match Report
564,Leicester City,2017-10-29,Everton,eng Premier League,W 2-0,2,0,+2,41,2,0,0,0,15,13,1,0,1,0,0,Match Report
565,Brighton,2017-10-29,Southampton,eng Premier League,D 1-1,1,1,0,52,1,0,0,0,14,10,1,2,0,1,0,Match Report
566,Everton,2017-10-29,Leicester City,eng Premier League,L 0-2,0,2,-2,59,0,0,0,0,27,23,1,1,2,0,0,Match Report
567,Stoke City,2017-10-28,Watford,eng Premier League,W 1-0,1,0,+1,31,1,0,0,0,10,6,3,1,0,0,0,Match Report
568,Arsenal,2017-10-28,Swansea City,eng Premier League,W 2-1,2,1,+1,72,2,0,0,0,33,28,2,0,1,2,0,Match Report
569,Manchester Utd,2017-10-28,Tottenham,eng Premier League,W 1-0,1,0,+1,45,1,0,0,0,18,15,2,0,0,1,0,Match Report
570,Watford,2017-10-28,Stoke City,eng Premier League,L 0-1,0,1,-1,69,0,0,0,0,27,19,1,5,2,0,0,Match Report
571,Tottenham,2017-10-28,Manchester Utd,eng Premier League,L 0-1,0,1,-1,55,0,0,0,0,22,17,2,1,2,0,0,Match Report
572,Crystal Palace,2017-10-28,West Ham,eng Premier League,D 2-2,2,2,0,55,1,1,1,0,31,16,6,0,4,4,1,Match Report
573,Bournemouth,2017-10-28,Chelsea,eng Premier League,L 0-1,0,1,-1,42,0,0,0,0,13,13,0,0,0,0,0,Match Report
574,West Brom,2017-10-28,Manchester City,eng Premier League,L 2-3,2,3,-1,23,2,0,0,0,10,10,0,0,0,0,0,Match Report
575,West Ham,2017-10-28,Crystal Palace,eng Premier League,D 2-2,2,2,0,45,2,0,0,0,10,5,2,2,0,1,0,Match Report
576,Liverpool,2017-10-28,Huddersfield,eng Premier League,W 3-0,3,0,+3,72,3,0,1,1,26,20,3,0,1,2,0,Match Report
577,Chelsea,2017-10-28,Bournemouth,eng Premier League,W 1-0,1,0,+1,58,1,0,0,0,32,25,2,2,2,0,1,Match Report
578,Huddersfield,2017-10-28,Liverpool,eng Premier League,L 0-3,0,3,-3,28,0,0,0,0,2,2,0,0,0,0,0,Match Report
579,Swansea City,2017-10-28,Arsenal,eng Premier League,L 1-2,1,2,-1,28,1,0,0,0,9,6,1,0,0,1,1,Match Report
580,Manchester City,2017-10-28,West Brom,eng Premier League,W 3-2,3,2,+1,77,3,0,0,0,28,25,0,1,0,2,0,Match Report
581,Arsenal,2017-10-22,Everton,eng Premier League,W 5-2,5,2,+3,67,5,0,0,0,50,36,1,4,6,3,0,Match Report
582,Tottenham,2017-10-22,Liverpool,eng Premier League,W 4-1,4,1,+3,37,4,0,0,0,21,14,2,2,1,2,0,Match Report
583,Liverpool,2017-10-22,Tottenham,eng Premier League,L 1-4,1,4,-3,63,1,0,0,0,21,18,1,1,0,0,1,Match Report
584,Everton,2017-10-22,Arsenal,eng Premier League,L 2-5,2,5,-3,33,2,0,0,0,13,6,3,0,0,3,1,Match Report
585,Stoke City,2017-10-21,Bournemouth,eng Premier League,L 1-2,1,2,-1,53,1,0,0,0,19,14,3,0,1,1,0,Match Report
586,Manchester Utd,2017-10-21,Huddersfield,eng Premier League,L 1-2,1,2,-1,77,1,0,0,0,16,13,2,1,0,0,0,Match Report
587,Watford,2017-10-21,Chelsea,eng Premier League,L 2-4,2,4,-2,48,2,0,0,0,27,19,4,0,1,3,0,Match Report
588,Southampton,2017-10-21,West Brom,eng Premier League,W 1-0,1,0,+1,65,1,0,0,0,37,26,2,5,1,1,2,Match Report
589,Crystal Palace,2017-10-21,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,46,0,0,0,0,19,15,1,1,1,1,0,Match Report
590,Bournemouth,2017-10-21,Stoke City,eng Premier League,W 2-1,2,1,+1,47,1,1,1,0,13,10,0,2,0,1,0,Match Report
591,West Brom,2017-10-21,Southampton,eng Premier League,L 0-1,0,1,-1,35,0,0,0,0,12,9,1,0,0,2,0,Match Report
