Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
540,Manchester City,2017-11-18,Leicester City,eng Premier League,W 2-0,2,0,+2,73,2,0,0,0,605,3095,1734,32,22,16,17,8,722,68,Match Report
541,Arsenal,2017-11-05,Manchester City,eng Premier League,L 1-3,1,3,-2,43,1,0,0,0,356,1806,736,11,11,3,17,15,395,40,Match Report
542,Manchester Utd,2017-11-05,Chelsea,eng Premier League,L 0-1,0,1,-1,46,0,0,0,0,263,1349,542,5,5,1,16,9,333,24,Match Report
543,Watford,2017-11-05,Everton,eng Premier League,L 2-3,2,3,-1,62,2,0,1,1,326,1631,897,25,15,4,21,12,397,51,Match Report
544,Tottenham,2017-11-05,Crystal Palace,eng Premier League,W 1-0,1,0,+1,68,1,0,0,0,364,2150,1138,18,17,4,8,13,518,53,Match Report
545,Crystal Palace,2017-11-05,Tottenham,eng Premier League,L 0-1,0,1,-1,32,0,0,0,0,160,1136,696,16,8,5,11,15,198,24,Match Report
546,Chelsea,2017-11-05,Manchester Utd,eng Premier League,W 1-0,1,0,+1,54,1,0,0,0,338,2093,1072,30,15,6,10,6,394,52,Match Report
547,Everton,2017-11-05,Watford,eng Premier League,W 3-2,3,2,+1,38,2,1,1,0,189,927,424,9,12,4,20,7,213,29,Match Report
548,Manchester City,2017-11-05,Arsenal,eng Premier League,W 3-1,3,1,+2,57,2,1,1,0,473,2597,1350,33,23,7,12,13,566,41,Match Report
549,Stoke City,2017-11-04,Leicester City,eng Premier League,D 2-2,2,2,0,47,2,0,0,0,273,1545,842,17,18,8,12,10,304,36,Match Report
550,Southampton,2017-11-04,Burnley,eng Premier League,L 0-1,0,1,-1,62,0,0,0,0,465,2307,1170,25,14,7,13,9,490,54,Match Report
551,Bournemouth,2017-11-04,Newcastle Utd,eng Premier League,W 1-0,1,0,+1,52,1,0,0,0,202,1298,534,11,13,3,11,11,338,45,Match Report
552,West Brom,2017-11-04,Huddersfield,eng Premier League,L 0-1,0,1,-1,50,0,0,0,0,309,1486,713,14,9,2,16,14,360,33,Match Report
553,West Ham,2017-11-04,Liverpool,eng Premier League,L 1-4,1,4,-3,48,1,0,0,0,347,1809,785,16,15,2,19,17,360,30,Match Report
554,Liverpool,2017-11-04,West Ham,eng Premier League,W 4-1,4,1,+3,52,4,0,0,0,278,1649,906,22,16,9,19,6,398,29,Match Report
555,Burnley,2017-11-04,Southampton,eng Premier League,W 1-0,1,0,+1,38,1,0,0,0,209,1073,468,8,7,1,11,12,268,28,Match Report
556,Leicester City,2017-11-04,Stoke City,eng Premier League,D 2-2,2,2,0,53,2,0,0,0,293,1848,1086,19,11,8,12,12,358,27,Match Report
557,Newcastle Utd,2017-11-04,Bournemouth,eng Premier League,L 0-1,0,1,-1,48,0,0,0,0,207,1067,543,15,9,3,11,8,296,36,Match Report
558,Brighton,2017-11-04,Swansea City,eng Premier League,W 1-0,1,0,+1,44,1,0,0,0,203,1130,536,8,10,1,11,9,276,28,Match Report
559,Huddersfield,2017-11-04,West Brom,eng Premier League,W 1-0,1,0,+1,50,1,0,0,0,304,2065,1137,22,14,3,14,6,360,34,Match Report
560,Swansea City,2017-11-04,Brighton,eng Premier League,L 0-1,0,1,-1,56,0,0,0,0,252,1602,965,19,12,6,8,9,401,58,Match Report
561,Burnley,2017-10-30,Newcastle Utd,eng Premier League,W 1-0,1,0,+1,47,1,0,0,0,270,1449,737,14,13,0,15,8,364,32,Match Report
562,Newcastle Utd,2017-10-30,Burnley,eng Premier League,L 0-1,0,1,-1,53,0,0,0,0,303,1385,818,12,11,1,16,10,428,33,Match Report
563,Southampton,2017-10-29,Brighton,eng Premier League,D 1-1,1,1,0,48,1,0,0,0,397,1911,1020,18,13,3,12,13,386,37,Match Report
564,Leicester City,2017-10-29,Everton,eng Premier League,W 2-0,2,0,+2,41,2,0,0,0,201,1233,621,11,10,3,13,13,234,13,Match Report
565,Brighton,2017-10-29,Southampton,eng Premier League,D 1-1,1,1,0,52,1,0,0,0,409,2188,1142,11,12,2,9,13,419,46,Match Report
566,Everton,2017-10-29,Leicester City,eng Premier League,L 0-2,0,2,-2,59,0,0,0,0,322,1766,852,17,15,4,19,10,400,39,Match Report
567,Stoke City,2017-10-28,Watford,eng Premier League,W 1-0,1,0,+1,31,1,0,0,0,184,1023,443,9,6,1,19,9,165,16,Match Report
568,Arsenal,2017-10-28,Swansea City,eng Premier League,W 2-1,2,1,+1,72,2,0,0,0,672,3153,1601,24,26,3,8,10,731,84,Match Report
569,Manchester Utd,2017-10-28,Tottenham,eng Premier League,W 1-0,1,0,+1,45,1,0,0,0,252,1290,589,13,14,5,20,4,309,33,Match Report
570,Watford,2017-10-28,Stoke City,eng Premier League,L 0-1,0,1,-1,69,0,0,0,0,451,2499,1564,34,24,3,19,13,484,79,Match Report
571,Tottenham,2017-10-28,Manchester Utd,eng Premier League,L 0-1,0,1,-1,55,0,0,0,0,329,1548,829,16,18,5,19,5,413,43,Match Report
572,Crystal Palace,2017-10-28,West Ham,eng Premier League,D 2-2,2,2,0,55,1,1,1,0,329,1756,863,25,9,4,13,16,340,54,Match Report
573,Bournemouth,2017-10-28,Chelsea,eng Premier League,L 0-1,0,1,-1,42,0,0,0,0,305,1726,603,6,12,4,16,7,403,31,Match Report
574,West Brom,2017-10-28,Manchester City,eng Premier League,L 2-3,2,3,-1,23,2,0,0,0,164,837,384,5,7,0,11,13,166,13,Match Report
575,West Ham,2017-10-28,Crystal Palace,eng Premier League,D 2-2,2,2,0,45,2,0,0,0,199,1262,542,12,5,1,12,12,256,30,Match Report
576,Liverpool,2017-10-28,Huddersfield,eng Premier League,W 3-0,3,0,+3,72,3,0,1,1,463,2303,1381,21,24,2,18,11,691,81,Match Report
577,Chelsea,2017-10-28,Bournemouth,eng Premier League,W 1-0,1,0,+1,58,1,0,0,0,501,2588,1569,23,22,4,16,5,588,51,Match Report
578,Huddersfield,2017-10-28,Liverpool,eng Premier League,L 0-3,0,3,-3,28,0,0,0,0,156,962,395,3,5,1,12,11,193,8,Match Report
579,Swansea City,2017-10-28,Arsenal,eng Premier League,L 1-2,1,2,-1,28,1,0,0,0,152,978,485,11,6,1,11,14,230,13,Match Report
580,Manchester City,2017-10-28,West Brom,eng Premier League,W 3-2,3,2,+1,77,3,0,0,0,610,2949,1681,31,24,6,22,16,858,87,Match Report
581,Arsenal,2017-10-22,Everton,eng Premier League,W 5-2,5,2,+3,67,5,0,0,0,484,2565,1342,29,24,11,17,6,546,64,Match Report
582,Tottenham,2017-10-22,Liverpool,eng Premier League,W 4-1,4,1,+3,37,4,0,0,0,203,1177,573,10,5,4,4,13,296,28,Match Report
583,Liverpool,2017-10-22,Tottenham,eng Premier League,L 1-4,1,4,-3,63,1,0,0,0,443,2330,1192,19,18,5,17,14,579,62,Match Report
584,Everton,2017-10-22,Arsenal,eng Premier League,L 2-5,2,5,-3,33,2,0,0,0,190,945,449,7,3,2,14,8,219,21,Match Report
585,Stoke City,2017-10-21,Bournemouth,eng Premier League,L 1-2,1,2,-1,53,1,0,0,0,310,1879,827,22,15,4,10,14,317,55,Match Report
586,Manchester Utd,2017-10-21,Huddersfield,eng Premier League,L 1-2,1,2,-1,77,1,0,0,0,501,2897,1585,27,21,6,19,12,679,66,Match Report
587,Watford,2017-10-21,Chelsea,eng Premier League,L 2-4,2,4,-2,48,2,0,0,0,337,1484,658,17,17,6,17,10,346,33,Match Report
588,Southampton,2017-10-21,West Brom,eng Premier League,W 1-0,1,0,+1,65,1,0,0,0,477,2580,1530,40,24,3,13,6,514,62,Match Report
589,Crystal Palace,2017-10-21,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,46,0,0,0,0,297,1697,854,17,13,6,14,11,293,30,Match Report
590,Bournemouth,2017-10-21,Stoke City,eng Premier League,W 2-1,2,1,+1,47,1,1,1,0,300,1641,790,19,6,4,17,7,298,29,Match Report
591,West Brom,2017-10-21,Southampton,eng Premier League,L 0-1,0,1,-1,35,0,0,0,0,213,1142,497,7,6,0,10,18,220,17,Match Report
592,Burnley,2017-10-21,Manchester City,eng Premier League,L 0-3,0,3,-3,23,0,0,0,0,126,818,249,3,6,1,10,8,167,15,Match Report
593,Leicester City,2017-10-21,Swansea City,eng Premier League,W 2-1,2,1,+1,44,1,0,0,0,229,1385,731,17,11,4,6,6,294,31,Match Report
594,Newcastle Utd,2017-10-21,Crystal Palace,eng Premier League,W 1-0,1,0,+1,54,1,0,0,0,361,1886,1043,14,16,1,17,9,377,27,Match Report
595,Chelsea,2017-10-21,Watford,eng Premier League,W 4-2,4,2,+2,52,4,0,0,0,363,2176,1224,28,16,5,10,15,390,36,Match Report
596,Huddersfield,2017-10-21,Manchester Utd,eng Premier League,W 2-1,2,1,+1,23,2,0,0,0,132,1150,596,15,11,4,16,10,127,14,Match Report
597,Swansea City,2017-10-21,Leicester City,eng Premier League,L 1-2,1,2,-1,56,1,0,0,0,245,1847,1148,25,15,7,14,17,420,57,Match Report
598,Manchester City,2017-10-21,Burnley,eng Premier League,W 3-0,3,0,+3,77,2,1,1,0,620,3410,1862,33,26,8,14,9,751,64,Match Report
599,West Ham,2017-10-20,Brighton,eng Premier League,L 0-3,0,3,-3,65,0,0,0,0,380,2426,1359,26,15,2,14,5,539,74,Match Report
600,Brighton,2017-10-20,West Ham,eng Premier League,W 3-0,3,0,+3,35,2,1,1,0,240,1353,778,15,14,0,19,6,262,19,Match Report
601,West Brom,2017-10-16,Leicester City,eng Premier League,D 1-1,1,1,0,43,1,0,0,0,314,1377,627,15,14,4,11,14,287,26,Match Report
602,Leicester City,2017-10-16,West Brom,eng Premier League,D 1-1,1,1,0,57,1,0,0,0,343,2133,1156,17,15,4,14,11,393,38,Match Report
603,Southampton,2017-10-15,Newcastle Utd,eng Premier League,D 2-2,2,2,0,62,1,1,1,0,502,2269,1154,15,11,0,15,11,521,62,Match Report
604,Newcastle Utd,2017-10-15,Southampton,eng Premier League,D 2-2,2,2,0,38,2,0,0,0,246,1316,756,10,10,0,11,9,278,33,Match Report
605,Brighton,2017-10-15,Everton,eng Premier League,D 1-1,1,1,0,47,1,0,0,0,281,1605,860,18,12,3,8,13,304,35,Match Report
606,Everton,2017-10-15,Brighton,eng Premier League,D 1-1,1,1,0,53,0,1,1,0,313,1863,1004,18,9,4,17,12,379,43,Match Report
607,Stoke City,2017-10-14,Manchester City,eng Premier League,L 2-7,2,7,-5,21,1,0,0,0,136,835,438,7,7,2,10,6,166,13,Match Report
608,Arsenal,2017-10-14,Watford,eng Premier League,L 1-2,1,2,-1,54,1,0,0,0,418,1978,1109,25,15,5,17,12,459,57,Match Report
609,Manchester Utd,2017-10-14,Liverpool,eng Premier League,D 0-0,0,0,0,38,0,0,0,0,208,1169,546,9,9,3,13,10,284,17,Match Report
610,Watford,2017-10-14,Arsenal,eng Premier League,W 2-1,2,1,+1,46,1,1,1,0,379,1865,909,18,14,7,12,13,384,33,Match Report
611,Tottenham,2017-10-14,Bournemouth,eng Premier League,W 1-0,1,0,+1,72,1,0,0,0,457,2300,1135,22,13,4,16,7,653,73,Match Report
612,Crystal Palace,2017-10-14,Chelsea,eng Premier League,W 2-1,2,1,+1,43,1,0,0,0,316,1662,772,19,13,8,18,13,333,29,Match Report
613,Bournemouth,2017-10-14,Tottenham,eng Premier League,L 0-1,0,1,-1,28,0,0,0,0,151,848,368,8,6,1,11,14,189,17,Match Report
614,West Ham,2017-10-14,Burnley,eng Premier League,D 1-1,1,1,0,38,1,0,0,0,181,1097,507,8,11,1,12,5,201,23,Match Report
615,Liverpool,2017-10-14,Manchester Utd,eng Premier League,D 0-0,0,0,0,62,0,0,0,0,410,2381,1399,39,15,13,14,16,528,51,Match Report
616,Burnley,2017-10-14,West Ham,eng Premier League,D 1-1,1,1,0,62,1,0,0,0,352,1971,1078,23,26,2,16,6,390,55,Match Report
617,Chelsea,2017-10-14,Crystal Palace,eng Premier League,L 1-2,1,2,-1,57,1,0,0,0,441,2776,1559,25,16,1,19,16,480,61,Match Report
618,Huddersfield,2017-10-14,Swansea City,eng Premier League,L 0-2,0,2,-2,59,0,0,0,0,324,2016,1022,24,19,4,21,12,474,42,Match Report
619,Swansea City,2017-10-14,Huddersfield,eng Premier League,W 2-0,2,0,+2,41,2,0,0,0,197,1261,539,13,9,7,15,11,305,32,Match Report
620,Manchester City,2017-10-14,Stoke City,eng Premier League,W 7-2,7,2,+5,79,7,0,0,0,712,3311,1940,38,28,11,10,9,834,90,Match Report
621,Arsenal,2017-10-01,Brighton,eng Premier League,W 2-0,2,0,+2,64,2,0,0,0,582,2828,1595,31,38,6,18,7,636,65,Match Report
622,Liverpool,2017-10-01,Newcastle Utd,eng Premier League,D 1-1,1,1,0,67,1,0,0,0,400,2353,1244,19,22,1,15,14,552,82,Match Report
623,Burnley,2017-10-01,Everton,eng Premier League,W 1-0,1,0,+1,37,1,0,0,0,186,1058,544,10,10,2,15,6,195,17,Match Report
624,Newcastle Utd,2017-10-01,Liverpool,eng Premier League,D 1-1,1,1,0,33,1,0,0,0,202,989,469,12,8,3,13,14,213,25,Match Report
625,Brighton,2017-10-01,Arsenal,eng Premier League,L 0-2,0,2,-2,36,0,0,0,0,255,1530,722,16,15,3,8,7,298,31,Match Report
626,Everton,2017-10-01,Burnley,eng Premier League,L 0-1,0,1,-1,63,0,0,0,0,344,2357,1354,35,26,10,11,12,418,59,Match Report
627,Stoke City,2017-09-30,Southampton,eng Premier League,W 2-1,2,1,+1,30,2,0,1,1,188,974,458,11,11,4,21,10,184,22,Match Report
628,Manchester Utd,2017-09-30,Crystal Palace,eng Premier League,W 4-0,4,0,+4,59,4,0,0,0,373,1772,941,21,11,5,9,10,500,36,Match Report
629,Watford,2017-09-30,West Brom,eng Premier League,D 2-2,2,2,0,65,2,0,0,0,455,2473,1359,34,19,4,11,16,487,59,Match Report
630,Southampton,2017-09-30,Stoke City,eng Premier League,L 1-2,1,2,-1,70,1,0,0,0,528,2699,1341,25,21,5,16,11,561,53,Match Report
631,Tottenham,2017-09-30,Huddersfield,eng Premier League,W 4-0,4,0,+4,59,4,0,0,0,363,1578,858,14,7,3,13,16,486,44,Match Report
632,Crystal Palace,2017-09-30,Manchester Utd,eng Premier League,L 0-4,0,4,-4,41,0,0,0,0,329,1620,660,17,14,6,26,16,318,18,Match Report
633,Bournemouth,2017-09-30,Leicester City,eng Premier League,D 0-0,0,0,0,61,0,0,0,0,471,3024,1679,35,23,16,19,10,459,69,Match Report
634,West Brom,2017-09-30,Watford,eng Premier League,D 2-2,2,2,0,35,2,0,0,0,214,1245,532,12,7,3,12,13,213,28,Match Report
635,West Ham,2017-09-30,Swansea City,eng Premier League,W 1-0,1,0,+1,44,1,0,0,0,298,1967,920,16,13,1,23,8,315,26,Match Report
636,Leicester City,2017-09-30,Bournemouth,eng Premier League,D 0-0,0,0,0,39,0,0,0,0,207,1292,734,8,6,1,10,8,235,28,Match Report
637,Chelsea,2017-09-30,Manchester City,eng Premier League,L 0-1,0,1,-1,39,0,0,0,0,285,1494,714,7,5,2,14,13,341,29,Match Report
638,Huddersfield,2017-09-30,Tottenham,eng Premier League,L 0-4,0,4,-4,41,0,0,0,0,240,1447,634,14,8,1,15,7,298,15,Match Report
639,Swansea City,2017-09-30,West Ham,eng Premier League,L 0-1,0,1,-1,56,0,0,0,0,336,2038,1031,17,17,1,14,11,432,41,Match Report
640,Manchester City,2017-09-30,Chelsea,eng Premier League,W 1-0,1,0,+1,61,1,0,0,0,572,2882,1528,37,21,8,11,12,601,66,Match Report
641,Arsenal,2017-09-25,West Brom,eng Premier League,W 2-0,2,0,+2,69,1,1,1,0,540,2634,1431,26,24,8,22,10,564,63,Match Report
642,West Brom,2017-09-25,Arsenal,eng Premier League,L 0-2,0,2,-2,31,0,0,0,0,211,1301,531,4,6,1,14,11,201,24,Match Report
643,Newcastle Utd,2017-09-24,Brighton,eng Premier League,L 0-1,0,1,-1,51,0,0,0,0,367,1947,1095,19,12,3,10,9,395,44,Match Report
644,Brighton,2017-09-24,Newcastle Utd,eng Premier League,W 1-0,1,0,+1,49,1,0,0,0,306,1593,780,13,9,1,7,8,363,41,Match Report
645,Stoke City,2017-09-23,Chelsea,eng Premier League,L 0-4,0,4,-4,45,0,0,0,0,255,1372,610,13,12,2,10,16,347,51,Match Report
646,Manchester Utd,2017-09-23,Southampton,eng Premier League,W 1-0,1,0,+1,40,1,0,0,0,211,1210,612,12,14,2,17,12,301,24,Match Report
647,Watford,2017-09-23,Swansea City,eng Premier League,W 2-1,2,1,+1,49,2,0,0,0,335,1696,708,14,9,8,15,11,361,30,Match Report
648,Southampton,2017-09-23,Manchester Utd,eng Premier League,L 0-1,0,1,-1,60,0,0,0,0,481,2426,1271,26,16,2,11,13,483,56,Match Report
649,Tottenham,2017-09-23,West Ham,eng Premier League,W 3-2,3,2,+1,51,3,0,0,0,281,1634,724,14,16,2,14,14,319,45,Match Report
650,Crystal Palace,2017-09-23,Manchester City,eng Premier League,L 0-5,0,5,-5,29,0,0,0,0,263,1391,749,15,10,2,13,5,224,22,Match Report
651,Bournemouth,2017-09-23,Everton,eng Premier League,L 1-2,1,2,-1,49,1,0,0,0,320,2142,1046,18,17,4,12,11,339,44,Match Report
652,West Ham,2017-09-23,Tottenham,eng Premier League,L 2-3,2,3,-1,49,2,0,0,0,269,1630,657,11,11,4,14,12,289,24,Match Report
653,Liverpool,2017-09-23,Leicester City,eng Premier League,W 3-2,3,2,+1,55,3,0,0,0,257,1466,727,20,5,6,12,9,374,49,Match Report
654,Burnley,2017-09-23,Huddersfield,eng Premier League,D 0-0,0,0,0,52,0,0,0,0,316,1541,707,12,12,0,12,19,364,31,Match Report
655,Leicester City,2017-09-23,Liverpool,eng Premier League,L 2-3,2,3,-1,45,2,0,1,1,247,1635,867,15,14,1,19,8,274,28,Match Report
656,Chelsea,2017-09-23,Stoke City,eng Premier League,W 4-0,4,0,+4,55,4,0,0,0,390,2019,1084,22,18,5,21,11,478,28,Match Report
657,Everton,2017-09-23,Bournemouth,eng Premier League,W 2-1,2,1,+1,51,2,0,0,0,292,1425,667,6,8,0,15,6,357,39,Match Report
658,Huddersfield,2017-09-23,Burnley,eng Premier League,D 0-0,0,0,0,48,0,0,0,0,267,1505,701,14,12,0,12,10,344,27,Match Report
659,Swansea City,2017-09-23,Watford,eng Premier League,L 1-2,1,2,-1,51,1,0,0,0,261,1587,785,15,10,0,14,15,355,30,Match Report
660,Manchester City,2017-09-23,Crystal Palace,eng Premier League,W 5-0,5,0,+5,71,5,0,0,0,628,3150,1745,34,30,11,16,12,686,78,Match Report
661,Arsenal,2017-09-17,Chelsea,eng Premier League,D 0-0,0,0,0,49,0,0,0,0,365,1692,863,11,19,1,17,10,431,33,Match Report
662,Manchester Utd,2017-09-17,Everton,eng Premier League,W 4-0,4,0,+4,49,3,1,1,0,325,1819,1035,30,28,8,7,11,419,40,Match Report
663,Chelsea,2017-09-17,Arsenal,eng Premier League,D 0-0,0,0,0,51,0,0,0,0,386,2179,1074,20,13,6,13,10,440,47,Match Report
664,Everton,2017-09-17,Manchester Utd,eng Premier League,L 0-4,0,4,-4,51,0,0,0,0,327,1554,679,9,6,0,12,11,435,35,Match Report
665,Stoke City,2017-09-16,Newcastle Utd,eng Premier League,L 1-2,1,2,-1,58,1,0,0,0,339,1554,640,9,5,4,16,18,348,43,Match Report
666,Watford,2017-09-16,Manchester City,eng Premier League,L 0-6,0,6,-6,33,0,0,0,0,250,1067,504,8,10,2,12,8,249,19,Match Report
667,Southampton,2017-09-16,Crystal Palace,eng Premier League,W 1-0,1,0,+1,54,1,0,0,0,423,2008,1024,16,12,5,11,8,422,49,Match Report
668,Tottenham,2017-09-16,Swansea City,eng Premier League,D 0-0,0,0,0,75,0,0,0,0,555,2489,1425,27,23,3,15,8,709,89,Match Report
669,Crystal Palace,2017-09-16,Southampton,eng Premier League,L 0-1,0,1,-1,46,0,0,0,0,351,1765,788,14,11,3,18,11,326,39,Match Report
670,West Brom,2017-09-16,West Ham,eng Premier League,D 0-0,0,0,0,37,0,0,0,0,194,1224,632,10,13,2,11,7,228,21,Match Report
671,West Ham,2017-09-16,West Brom,eng Premier League,D 0-0,0,0,0,63,0,0,0,0,374,2167,957,13,15,0,11,3,440,31,Match Report
672,Liverpool,2017-09-16,Burnley,eng Premier League,D 1-1,1,1,0,71,1,0,0,0,531,3105,1671,35,24,11,13,5,614,87,Match Report
673,Burnley,2017-09-16,Liverpool,eng Premier League,D 1-1,1,1,0,29,1,0,0,0,194,913,494,1,1,0,10,4,191,19,Match Report
674,Leicester City,2017-09-16,Huddersfield,eng Premier League,D 1-1,1,1,0,41,0,1,1,0,237,1444,729,14,5,9,21,9,275,31,Match Report
675,Newcastle Utd,2017-09-16,Stoke City,eng Premier League,W 2-1,2,1,+1,42,2,0,0,0,174,1057,624,14,8,4,12,10,226,24,Match Report
676,Huddersfield,2017-09-16,Leicester City,eng Premier League,D 1-1,1,1,0,59,1,0,0,0,301,1631,744,15,11,4,16,6,420,36,Match Report
677,Swansea City,2017-09-16,Tottenham,eng Premier League,D 0-0,0,0,0,25,0,0,0,0,171,850,408,4,2,1,10,11,175,13,Match Report
678,Manchester City,2017-09-16,Watford,eng Premier League,W 6-0,6,0,+6,67,5,1,1,0,459,2526,1647,42,22,10,21,3,599,69,Match Report
679,Bournemouth,2017-09-15,Brighton,eng Premier League,W 2-1,2,1,+1,62,2,0,0,0,506,2969,1587,27,22,4,23,10,593,61,Match Report
680,Brighton,2017-09-15,Bournemouth,eng Premier League,L 1-2,1,2,-1,38,1,0,0,0,250,1185,496,8,8,2,14,5,307,31,Match Report
681,West Ham,2017-09-11,Huddersfield,eng Premier League,W 2-0,2,0,+2,44,2,0,0,0,211,1003,411,7,5,1,12,14,247,34,Match Report
682,Huddersfield,2017-09-11,West Ham,eng Premier League,L 0-2,0,2,-2,56,0,0,0,0,301,1827,906,14,15,1,16,18,353,25,Match Report
683,Crystal Palace,2017-09-10,Burnley,eng Premier League,L 0-1,0,1,-1,64,0,0,0,0,362,2044,920,24,18,3,18,11,374,39,Match Report
684,Burnley,2017-09-10,Crystal Palace,eng Premier League,W 1-0,1,0,+1,36,1,0,0,0,165,692,374,8,2,2,13,9,173,25,Match Report
685,Newcastle Utd,2017-09-10,Swansea City,eng Premier League,W 1-0,1,0,+1,38,1,0,0,0,252,1330,691,9,15,3,21,10,256,34,Match Report
686,Swansea City,2017-09-10,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,62,0,0,0,0,354,1673,948,20,19,0,13,16,460,48,Match Report
687,Stoke City,2017-09-09,Manchester Utd,eng Premier League,D 2-2,2,2,0,37,2,0,0,0,265,1502,798,15,7,5,14,7,269,29,Match Report
688,Arsenal,2017-09-09,Bournemouth,eng Premier League,W 3-0,3,0,+3,58,3,0,0,0,421,1822,829,13,9,8,12,7,492,50,Match Report
689,Manchester Utd,2017-09-09,Stoke City,eng Premier League,D 2-2,2,2,0,63,2,0,0,0,407,2259,1298,28,20,9,5,15,522,36,Match Report
690,Watford,2017-09-09,Southampton,eng Premier League,W 2-0,2,0,+2,47,2,0,0,0,278,1256,655,10,17,7,14,8,295,33,Match Report
691,Southampton,2017-09-09,Watford,eng Premier League,L 0-2,0,2,-2,53,0,0,0,0,313,1656,951,18,6,6,17,13,332,44,Match Report
692,Tottenham,2017-09-09,Everton,eng Premier League,W 3-0,3,0,+3,49,3,0,0,0,277,1611,768,17,10,3,8,10,392,39,Match Report
693,Bournemouth,2017-09-09,Arsenal,eng Premier League,L 0-3,0,3,-3,42,0,0,0,0,328,1930,767,12,10,0,11,10,318,27,Match Report
694,West Brom,2017-09-09,Brighton,eng Premier League,L 1-3,1,3,-2,52,1,0,0,0,361,2100,1097,28,17,0,12,12,408,52,Match Report
695,Liverpool,2017-09-09,Manchester City,eng Premier League,L 0-5,0,5,-5,34,0,0,0,0,230,1187,616,12,8,6,9,9,310,19,Match Report
696,Leicester City,2017-09-09,Chelsea,eng Premier League,L 1-2,1,2,-1,41,0,1,1,0,263,1660,898,24,16,3,14,9,286,38,Match Report
697,Chelsea,2017-09-09,Leicester City,eng Premier League,W 2-1,2,1,+1,59,2,0,0,0,355,2176,1340,30,20,8,10,12,457,52,Match Report
698,Brighton,2017-09-09,West Brom,eng Premier League,W 3-1,3,1,+2,48,3,0,0,0,372,2059,1104,13,8,0,11,6,379,36,Match Report
699,Everton,2017-09-09,Tottenham,eng Premier League,L 0-3,0,3,-3,51,0,0,0,0,298,1273,645,6,4,0,15,10,396,38,Match Report
700,Manchester City,2017-09-09,Liverpool,eng Premier League,W 5-0,5,0,+5,66,5,0,0,0,661,2862,1535,29,15,7,11,7,688,63,Match Report
701,Stoke City,2017-08-27,West Brom,eng Premier League,D 1-1,1,1,0,57,1,0,0,0,322,1876,1102,21,15,3,18,8,403,54,Match Report
702,Arsenal,2017-08-27,Liverpool,eng Premier League,L 0-4,0,4,-4,52,0,0,0,0,452,2047,1022,15,12,5,12,12,463,48,Match Report
703,Tottenham,2017-08-27,Burnley,eng Premier League,D 1-1,1,1,0,66,1,0,0,0,481,2912,1744,39,22,6,10,8,526,59,Match Report
704,West Brom,2017-08-27,Stoke City,eng Premier League,D 1-1,1,1,0,43,1,0,0,0,249,1284,670,13,7,1,10,16,263,27,Match Report
705,Liverpool,2017-08-27,Arsenal,eng Premier League,W 4-0,4,0,+4,48,4,0,0,0,367,2025,1084,27,23,9,9,12,431,36,Match Report
706,Burnley,2017-08-27,Tottenham,eng Premier League,D 1-1,1,1,0,34,1,0,0,0,172,962,467,10,5,3,8,5,220,19,Match Report
707,Chelsea,2017-08-27,Everton,eng Premier League,W 2-0,2,0,+2,57,2,0,0,0,458,2624,1527,26,20,7,10,13,524,48,Match Report
708,Everton,2017-08-27,Chelsea,eng Premier League,L 0-2,0,2,-2,43,0,0,0,0,292,1365,723,5,10,0,11,11,378,29,Match Report
709,Manchester Utd,2017-08-26,Leicester City,eng Premier League,W 2-0,2,0,+2,69,2,0,1,1,535,3026,1700,40,30,7,11,18,601,74,Match Report
710,Watford,2017-08-26,Brighton,eng Premier League,D 0-0,0,0,0,43,0,0,0,0,262,1287,714,13,12,1,8,9,275,37,Match Report
711,Southampton,2017-08-26,Huddersfield,eng Premier League,D 0-0,0,0,0,55,0,0,0,0,375,1805,927,12,12,2,19,13,412,33,Match Report
712,Crystal Palace,2017-08-26,Swansea City,eng Premier League,L 0-2,0,2,-2,53,0,0,0,0,342,2132,1181,19,12,2,13,17,449,46,Match Report
713,Bournemouth,2017-08-26,Manchester City,eng Premier League,L 1-2,1,2,-1,30,1,0,0,0,182,966,528,10,8,0,8,9,167,17,Match Report
714,West Ham,2017-08-26,Newcastle Utd,eng Premier League,L 0-3,0,3,-3,63,0,0,0,0,314,1861,762,7,3,2,9,6,391,31,Match Report
715,Leicester City,2017-08-26,Manchester Utd,eng Premier League,L 0-2,0,2,-2,31,0,0,0,0,168,1124,632,13,10,5,13,5,218,24,Match Report
716,Newcastle Utd,2017-08-26,West Ham,eng Premier League,W 3-0,3,0,+3,37,3,0,0,0,221,1254,592,16,11,9,10,9,195,29,Match Report
717,Brighton,2017-08-26,Watford,eng Premier League,D 0-0,0,0,0,57,0,0,0,0,315,1794,1036,19,14,1,11,4,388,53,Match Report
718,Huddersfield,2017-08-26,Southampton,eng Premier League,D 0-0,0,0,0,45,0,0,0,0,277,1702,712,20,17,2,15,12,296,34,Match Report
719,Swansea City,2017-08-26,Crystal Palace,eng Premier League,W 2-0,2,0,+2,47,2,0,0,0,309,1724,921,12,6,1,9,11,388,19,Match Report
