Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
22,Chelsea,2021-12-16,Everton,eng Premier League,D 1-1,1,1,0,80,1,0,0,0,746,839,88.9,16,70,16,2,78,11853,3527,385,416,92.5,314,335,93.7,37,60,61.7,11,8,4,5,2,4,13,30.8,9,9,1,8,2,13,6,0,2.9,2.9,+2.3,+2.3,2.1,2.0,-1.9,-1.9,-1.1,0.13,23,0.04,0.10,10,43.5,14.7,2,1.2,0.39,+0.2,938,41,172,255,255,30,938,561,2926,1755,26,24,3,24,8,737,78,Match Report
23,Chelsea,2021-12-11,Leeds United,eng Premier League,W 3-2,3,2,+1,57,1,2,2,0,389,470,82.8,8,31,11,1,45,6859,2810,173,194,89.2,169,195,86.7,36,52,69.2,18,13,7,9,2,8,18,44.4,10,16,6,10,12,30,14,0,2.5,0.9,+1.0,+0.3,0.6,0.6,+0.5,+0.1,+0.4,0.07,14,0.07,0.25,4,28.6,20.0,2,1.8,0.16,-0.2,595,61,168,246,188,23,593,250,1840,1039,18,18,5,17,15,384,45,Match Report
24,Chelsea,2021-12-04,West Ham,eng Premier League,L 2-3,2,3,-1,63,2,0,0,0,534,643,83.0,15,37,14,3,58,8368,2544,269,303,88.8,204,230,88.7,36,64,56.3,6,5,0,5,1,1,7,14.3,6,10,1,9,6,12,11,1,1.1,1.1,-0.8,0.0,0.8,1.1,+0.9,+0.9,+1.2,0.06,19,0.11,0.29,7,36.8,17.5,0,1.4,0.11,-1.6,727,51,143,255,255,44,727,485,2628,1477,47,28,17,13,7,533,58,Match Report
25,Chelsea,2021-12-01,Watford,eng Premier League,W 2-1,2,1,+1,49,2,0,0,0,323,457,70.7,5,30,5,2,26,5619,2509,156,202,77.2,122,155,78.7,34,65,52.3,12,6,11,1,0,6,14,42.9,8,9,4,5,15,27,42,0,0.9,0.9,-0.1,-0.1,0.6,0.7,+1.1,+1.1,+1.4,0.12,8,0.25,0.50,4,50.0,15.1,0,1.3,0.22,+0.3,598,79,255,241,90,17,598,225,1217,578,14,6,3,22,8,319,26,Match Report
26,Chelsea,2021-11-28,Manchester Utd,eng Premier League,D 1-1,1,1,0,65,0,1,1,0,537,647,83.0,13,33,12,3,55,8734,2800,277,299,92.6,189,222,85.1,47,80,58.8,16,11,8,6,2,10,19,52.6,9,7,0,7,12,28,7,2,2.7,1.9,+1.8,+1.0,0.9,1.0,-1.7,-1.9,-0.9,0.08,23,0.00,0.00,5,21.7,16.8,0,1.0,0.50,0.0,761,46,188,255,245,44,760,538,2540,1333,35,25,10,21,10,533,55,Match Report
27,Chelsea,2021-11-20,Leicester City,eng Premier League,W 3-0,3,0,+3,61,3,0,0,0,546,651,83.9,12,34,8,2,41,8831,3337,263,290,90.7,206,231,89.2,47,68,69.1,15,13,4,9,2,8,16,50.0,8,13,0,13,4,19,10,0,2.0,2.0,+1.7,+1.7,1.7,1.0,+1.0,+1.0,+1.3,0.13,16,0.19,0.43,7,43.8,16.7,2,0.3,0.10,+0.3,758,46,201,255,158,20,758,402,1953,1010,22,16,5,22,13,541,41,Match Report
28,Chelsea,2021-11-06,Burnley,eng Premier League,D 1-1,1,1,0,70,1,0,0,0,604,708,85.3,22,50,26,4,72,10531,3734,272,297,91.6,265,303,87.5,54,76,71.1,8,5,4,3,1,2,3,66.7,1,10,1,9,4,12,4,0,1.8,1.8,+1.1,+1.1,1.7,1.8,-0.8,-0.8,-0.7,0.07,25,0.04,0.25,4,16.0,16.0,0,1.2,0.58,+0.2,796,46,238,255,255,53,796,350,2284,1345,28,18,9,21,13,600,71,Match Report
29,Chelsea,2021-10-30,Newcastle Utd,eng Premier League,W 3-0,3,0,+3,79,2,1,1,0,715,813,87.9,12,78,15,0,68,10256,2970,433,458,94.5,227,259,87.6,28,45,62.2,12,4,5,6,1,4,14,28.6,10,5,2,3,3,15,10,0,2.2,1.4,+2.0,+1.2,1.3,1.4,+0.8,+0.6,-1.3,0.09,18,0.11,0.40,5,27.8,20.5,1,0.1,0.06,+0.1,897,34,124,255,255,29,896,573,3012,1680,30,28,3,11,1,708,66,Match Report
30,Chelsea,2021-10-23,Norwich City,eng Premier League,W 7-0,7,0,+7,62,5,1,1,0,582,654,89.0,21,38,10,0,55,8685,2891,295,314,93.9,212,234,90.6,37,59,62.7,19,12,7,9,3,5,16,31.3,11,13,1,12,5,24,4,2,3.1,2.6,+3.0,+2.5,2.6,1.5,+2.9,+2.4,+2.4,0.12,22,0.23,0.42,12,54.5,19.8,0,0.1,0.07,+0.1,753,31,153,255,251,25,752,518,2571,1527,28,27,7,15,9,581,55,Match Report
31,Chelsea,2021-10-16,Brentford,eng Premier League,W 1-0,1,0,+1,55,1,0,0,0,471,576,81.8,2,36,8,0,44,7073,2293,267,293,91.1,178,205,86.8,17,54,31.5,20,7,11,8,1,7,18,38.9,11,17,8,9,10,30,44,0,0.3,0.3,-1.1,-1.1,0.1,0.4,+0.7,+0.7,-0.1,0.07,5,0.20,1.00,1,20.0,24.7,2,1.0,0.17,+1.0,719,79,239,255,184,17,719,400,2019,1099,24,22,5,10,8,469,44,Match Report
32,Chelsea,2021-10-02,Southampton,eng Premier League,W 3-1,3,1,+2,62,3,0,0,0,502,597,84.1,15,28,14,1,52,8649,3007,241,266,90.6,196,228,86.0,51,73,69.9,16,10,7,9,0,7,19,36.8,12,13,1,12,5,21,11,0,3.3,3.3,+1.9,+2.7,3.1,1.6,-0.3,-0.3,-1.1,0.17,20,0.15,0.33,9,45.0,12.8,0,1.2,0.09,+0.2,709,51,210,255,154,34,709,297,1864,1134,27,16,9,18,19,501,52,Match Report
33,Chelsea,2021-09-25,Manchester City,eng Premier League,L 0-1,0,1,-1,41,0,0,0,0,361,452,79.9,4,18,4,1,20,6449,2518,156,179,87.2,158,179,88.3,38,68,55.9,13,6,9,4,0,6,15,40.0,9,16,6,10,7,20,26,0,0.2,0.2,-1.5,-1.5,0.2,0.5,-0.2,-0.2,-0.2,0.05,5,0.00,,0,0.0,27.9,1,0.7,0.23,-0.3,558,101,255,200,71,11,558,298,1635,818,14,9,3,16,8,359,20,Match Report
34,Chelsea,2021-09-19,Tottenham,eng Premier League,W 3-0,3,0,+3,53,3,0,0,0,484,573,84.5,17,35,12,2,51,8036,2957,221,250,88.4,190,217,87.6,47,66,71.2,15,8,3,7,5,7,14,50.0,7,11,1,10,15,30,20,0,2.1,2.1,+1.7,+1.7,2.1,2.3,+0.9,+0.9,+0.9,0.11,20,0.15,0.33,9,45.0,14.5,0,0.8,0.40,+0.8,699,66,212,255,194,39,699,409,1650,819,17,18,5,16,10,472,48,Match Report
35,Chelsea,2021-09-11,Aston Villa,eng Premier League,W 3-0,3,0,+3,57,3,0,0,0,420,518,81.1,8,23,3,0,30,7243,2650,199,222,89.6,156,188,83.0,48,77,62.3,15,6,8,7,0,12,31,38.7,19,19,9,10,7,22,39,1,1.3,1.3,+0.1,+0.1,0.8,0.3,+1.7,+1.7,+1.2,0.11,12,0.25,0.75,4,33.3,22.6,0,0.8,0.14,+0.8,648,101,255,255,108,15,648,311,1848,1086,18,18,5,16,6,413,29,Match Report
36,Chelsea,2021-08-28,Liverpool,eng Premier League,D 1-1,1,1,0,35,1,0,0,0,293,410,71.5,6,9,3,0,18,5071,2279,137,164,83.5,117,144,81.3,30,69,43.5,26,12,20,6,0,8,12,66.7,4,12,4,8,21,47,36,0,0.6,0.6,-1.9,-1.5,0.6,0.3,+0.4,+0.4,+0.4,0.11,6,0.17,0.33,3,50.0,12.5,0,2.0,0.15,+1.0,558,125,255,166,79,13,558,224,1091,525,9,7,3,21,13,292,18,Match Report
37,Chelsea,2021-08-22,Arsenal,eng Premier League,W 2-0,2,0,+2,65,2,0,0,0,607,692,87.7,18,28,18,2,49,9081,3044,328,347,94.5,213,236,90.3,31,55,56.4,11,5,7,3,1,4,13,30.8,9,6,1,5,10,21,26,0,3.1,3.1,+2.8,+2.8,3.0,2.4,-1.1,-1.1,-1.0,0.14,22,0.09,0.40,5,22.7,16.0,0,0.2,0.06,+0.2,795,95,255,255,190,38,795,493,1992,1121,22,14,8,11,11,603,49,Match Report
38,Chelsea,2021-08-14,Crystal Palace,eng Premier League,W 3-0,3,0,+3,62,3,0,0,0,646,719,89.8,6,70,20,3,61,11189,3129,294,315,93.3,283,301,94.0,55,76,72.4,21,9,4,8,9,7,20,35.0,13,5,1,4,11,32,9,0,0.7,0.7,+0.5,+0.5,0.2,1.1,+2.3,+2.3,+0.8,0.05,13,0.23,0.50,6,46.2,21.0,4,0.2,0.18,+0.2,802,40,144,255,255,32,802,432,1927,1005,12,10,3,10,5,645,61,Match Report
