Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
21,Southampton,2021-12-26,West Ham,eng Premier League,W 3-2,3,2,+1,44,2,1,1,0,309,407,75.9,9,24,3,1,21,5218,2028,150,176,85.2,111,130,85.4,28,70,40.0,19,10,9,8,2,6,14,42.9,8,11,4,7,13,32,36,0,1.2,0.4,-0.5,-1.2,0.3,0.2,+1.8,+1.6,+1.7,0.04,10,0.20,0.40,5,50.0,22.8,0,1.4,0.36,-0.6,537,78,200,242,102,11,536,210,1606,875,23,17,4,18,10,306,21,Match Report
22,Southampton,2021-12-15,Crystal Palace,eng Premier League,D 2-2,2,2,0,41,2,0,0,0,213,344,61.9,9,19,3,1,26,3997,1917,84,114,73.7,92,140,65.7,30,66,45.5,24,20,9,13,2,11,22,50.0,11,7,1,6,11,35,27,0,0.6,0.6,-0.6,-0.6,0.4,0.5,+1.4,+1.4,+0.6,0.04,15,0.13,0.50,4,26.7,21.3,1,1.2,0.22,-0.8,496,58,153,217,141,26,496,170,1346,691,25,14,8,18,16,209,25,Match Report
23,Southampton,2021-12-11,Arsenal,eng Premier League,L 0-3,0,3,-3,39,0,0,0,0,250,354,70.6,7,19,4,0,33,4700,1831,106,129,82.2,108,137,78.8,31,70,44.3,12,4,9,3,0,5,10,50.0,5,14,3,11,8,20,24,1,0.6,0.6,-1.2,-1.2,0.5,0.2,-0.6,-0.6,-0.5,0.06,11,0.00,0.00,6,54.5,22.1,3,2.1,0.41,-0.9,470,64,169,207,98,14,470,222,940,417,5,12,2,24,5,246,31,Match Report
24,Southampton,2021-12-04,Brighton,eng Premier League,D 1-1,1,1,0,44,1,0,0,0,228,358,63.7,10,22,12,3,30,3723,1670,119,153,77.8,83,127,65.4,21,56,37.5,12,9,5,6,1,2,8,25.0,6,16,5,11,7,19,17,0,1.6,1.6,0.0,0.0,1.3,0.5,-0.6,-0.6,-0.3,0.12,14,0.07,0.25,4,28.6,17.6,1,1.0,0.25,0.0,488,50,139,190,165,31,488,259,1451,668,21,11,8,18,13,225,29,Match Report
25,Southampton,2021-12-01,Leicester City,eng Premier League,D 2-2,2,2,0,45,2,0,0,0,264,395,66.8,13,23,11,3,34,4486,2104,127,157,80.9,105,138,76.1,23,64,35.9,12,8,3,6,3,5,17,29.4,12,10,3,7,15,27,17,1,1.5,1.5,0.0,0.0,1.1,1.1,+0.5,+0.5,-0.1,0.10,15,0.13,0.29,7,46.7,14.9,0,1.5,0.24,-0.5,500,49,138,224,149,27,500,200,1399,616,14,18,3,16,7,260,34,Match Report
26,Southampton,2021-11-27,Liverpool,eng Premier League,L 0-4,0,4,-4,36,0,0,0,0,243,372,65.3,4,19,3,1,20,4072,1922,128,162,79.0,83,111,74.8,23,80,28.8,16,6,9,7,0,8,16,50.0,8,15,5,10,13,29,30,0,1.0,1.0,-1.9,-1.9,0.6,0.4,-1.0,-1.0,-0.6,0.15,7,0.00,0.00,3,42.9,10.5,0,2.1,0.35,-1.9,499,78,192,220,91,18,499,237,1168,524,15,6,4,16,2,241,20,Match Report
27,Southampton,2021-11-20,Norwich City,eng Premier League,L 1-2,1,2,-1,62,1,0,0,0,496,615,80.7,13,52,11,2,61,8425,2592,240,268,89.6,194,234,82.9,48,85,56.5,10,8,3,4,3,4,8,50.0,4,4,2,2,14,24,16,0,1.0,1.0,+0.4,+0.4,0.9,0.9,0.0,0.0,+0.1,0.06,17,0.06,0.20,5,29.4,18.8,0,0.6,0.16,-1.4,734,40,183,255,205,36,734,410,2350,1269,26,17,7,19,8,490,59,Match Report
28,Southampton,2021-11-05,Aston Villa,eng Premier League,W 1-0,1,0,+1,56,1,0,0,0,371,476,77.9,7,23,9,2,40,6155,2232,178,204,87.3,147,174,84.5,30,69,43.5,14,11,5,8,1,5,14,35.7,9,12,4,8,14,28,27,0,0.6,0.6,0.0,0.0,0.3,0.6,+0.4,+0.4,-0.3,0.07,9,0.11,0.33,3,33.3,15.6,0,0.1,0.05,+0.1,603,75,206,255,147,22,603,258,1610,841,20,14,4,21,15,367,39,Match Report
29,Southampton,2021-10-30,Watford,eng Premier League,W 1-0,1,0,+1,60,1,0,0,0,390,532,73.3,11,33,8,1,51,7006,2918,163,198,82.3,176,212,83.0,40,81,49.4,15,10,10,4,1,6,16,37.5,10,6,1,5,12,27,28,0,1.8,1.8,+0.7,+0.7,1.7,1.2,-0.8,-0.8,-0.7,0.15,12,0.08,1.00,1,8.3,15.0,0,0.8,0.28,+0.8,633,60,218,255,143,30,633,279,1736,1132,21,11,7,2,8,383,50,Match Report
30,Southampton,2021-10-23,Burnley,eng Premier League,D 2-2,2,2,0,61,2,0,0,0,381,517,73.7,13,26,13,5,48,5890,2141,185,219,84.5,146,189,77.2,21,55,38.2,11,5,4,6,1,3,9,33.3,6,6,1,5,12,23,22,0,1.6,1.6,+0.9,+0.9,0.9,0.6,+0.4,+0.4,+1.1,0.10,16,0.13,0.50,4,25.0,16.9,0,1.6,0.32,-0.4,627,58,189,255,177,27,627,394,2264,1220,29,22,6,19,4,378,48,Match Report
31,Southampton,2021-10-16,Leeds United,eng Premier League,W 1-0,1,0,+1,46,1,0,0,0,305,412,74.0,13,24,9,4,33,4998,2269,144,174,82.8,126,151,83.4,22,58,37.9,22,15,8,10,4,8,19,42.1,11,11,1,10,10,32,10,1,1.9,1.9,+1.7,+1.7,0.8,1.0,-0.9,-0.9,+0.2,0.10,19,0.05,0.25,4,21.1,18.7,1,0.0,,0.0,527,30,129,250,158,25,527,278,1843,794,19,20,8,19,12,301,32,Match Report
32,Southampton,2021-10-02,Chelsea,eng Premier League,L 1-3,1,3,-2,38,0,1,1,0,274,371,73.9,4,21,6,0,34,4266,1791,144,163,88.3,92,111,82.9,20,57,35.1,24,9,10,11,3,5,24,20.8,19,10,4,6,10,34,14,1,1.3,0.6,-1.9,-2.7,0.5,0.5,-0.3,-0.6,-0.5,0.11,5,0.00,0.00,1,20.0,24.0,0,2.8,0.31,-0.2,485,57,173,220,101,16,484,260,1530,682,17,15,5,24,9,273,34,Match Report
33,Southampton,2021-09-26,Wolves,eng Premier League,L 0-1,0,1,-1,57,0,0,0,0,438,550,79.6,15,33,6,0,43,7123,2460,220,244,90.2,170,201,84.6,35,74,47.3,13,9,5,6,2,6,14,42.9,8,11,2,9,11,24,10,0,1.0,1.0,0.0,0.0,1.0,0.7,-1.0,-1.0,-1.0,0.06,18,0.00,0.00,6,33.3,20.7,1,1.4,0.46,+0.4,655,47,166,255,217,24,655,329,2044,1050,23,21,6,18,5,435,42,Match Report
34,Southampton,2021-09-18,Manchester City,eng Premier League,D 0-0,0,0,0,36,0,0,0,0,250,349,71.6,8,16,5,0,29,4432,1811,109,128,85.2,108,129,83.7,23,67,34.3,21,11,12,6,3,12,25,48.0,13,13,7,6,17,38,23,0,0.4,0.4,-0.6,-0.6,0.4,0.2,-0.4,-0.4,-0.4,0.04,10,0.00,0.00,2,20.0,19.8,0,0.2,0.19,+0.2,463,69,179,188,101,17,463,219,1379,742,26,16,9,14,8,249,29,Match Report
35,Southampton,2021-09-11,West Ham,eng Premier League,D 0-0,0,0,0,42,0,0,0,0,329,423,77.8,8,24,6,1,40,5593,2083,153,175,87.4,147,178,82.6,24,53,45.3,8,4,7,1,0,5,11,45.5,6,8,6,2,12,20,24,0,0.7,0.7,0.0,0.0,0.6,0.4,-0.7,-0.7,-0.6,0.07,11,0.00,0.00,2,18.2,14.2,0,0.3,0.12,+0.3,527,60,203,227,105,20,527,353,2236,1346,26,14,5,20,10,327,40,Match Report
36,Southampton,2021-08-28,Newcastle Utd,eng Premier League,D 2-2,2,2,0,63,1,1,1,0,469,571,82.1,18,42,9,2,51,6886,2313,284,309,91.9,154,193,79.8,20,44,45.5,15,10,8,3,4,3,13,23.1,10,10,1,9,2,17,13,0,3.6,2.9,+2.7,+1.9,2.5,1.8,-1.6,-1.9,-2.5,0.16,21,0.05,0.20,5,23.8,19.2,1,1.2,0.31,-0.8,678,51,142,255,214,31,677,394,2695,1640,42,33,8,13,19,464,51,Match Report
37,Southampton,2021-08-22,Manchester Utd,eng Premier League,D 1-1,1,1,0,37,0,0,0,0,216,329,65.7,5,14,2,0,19,3753,1377,93,109,85.3,103,134,76.9,13,60,21.7,23,13,11,5,7,4,15,26.7,11,13,5,8,20,43,21,0,0.7,0.7,-1.2,-1.2,0.6,0.4,-0.7,-0.7,-0.6,0.08,8,0.00,0.00,3,37.5,21.5,2,0.4,0.12,-0.6,463,57,140,218,110,13,463,167,1157,500,15,13,4,18,9,215,19,Match Report
38,Southampton,2021-08-14,Everton,eng Premier League,L 1-3,1,3,-2,52,1,0,0,0,283,424,66.7,4,19,5,2,21,4650,1784,136,174,78.2,119,160,74.4,16,60,26.7,21,12,10,7,4,7,14,50.0,7,8,3,5,5,26,22,0,0.8,0.8,-1.5,-1.5,0.8,0.8,+0.2,+0.2,+0.2,0.14,6,0.17,0.33,3,50.0,15.5,0,3.0,0.49,0.0,539,46,159,242,145,24,539,281,1429,740,13,11,7,15,10,282,21,Match Report
