Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Match Report
197,Leeds United,2023-04-04,Nott'ham Forest,eng Premier League,W 2-1,2,1,+1,61,2,0,0,0,701,53,197,255,232,39,701,Match Report
198,Aston Villa,2023-04-04,Leicester City,eng Premier League,W 2-1,2,1,+1,64,2,0,0,0,659,57,162,255,185,22,659,Match Report
199,Brighton,2023-04-04,Bournemouth,eng Premier League,W 2-0,2,0,+2,63,2,0,0,0,763,73,241,255,154,27,763,Match Report
200,Chelsea,2023-04-04,Liverpool,eng Premier League,D 0-0,0,0,0,49,0,0,0,0,693,77,255,255,128,19,693,Match Report
201,Tottenham,2023-04-03,Everton,eng Premier League,D 1-1,1,1,0,61,0,1,1,0,750,108,255,255,143,20,749,Match Report
202,Everton,2023-04-03,Tottenham,eng Premier League,D 1-1,1,1,0,39,1,0,0,0,545,52,131,234,189,28,545,Match Report
203,Manchester Utd,2023-04-02,Newcastle Utd,eng Premier League,L 0-2,0,2,-2,54,0,0,0,0,570,93,242,242,94,16,570,Match Report
204,Southampton,2023-04-02,West Ham,eng Premier League,L 0-1,0,1,-1,57,0,0,0,0,755,82,255,255,129,17,755,Match Report
205,West Ham,2023-04-02,Southampton,eng Premier League,W 1-0,1,0,+1,43,1,0,0,0,582,58,208,241,138,25,582,Match Report
206,Newcastle Utd,2023-04-02,Manchester Utd,eng Premier League,W 2-0,2,0,+2,46,2,0,0,0,509,43,154,183,180,43,509,Match Report
207,Arsenal,2023-04-01,Leeds United,eng Premier League,W 4-1,4,1,+3,66,3,1,1,0,784,52,194,255,208,28,783,Match Report
208,Crystal Palace,2023-04-01,Leicester City,eng Premier League,W 2-1,2,1,+1,52,1,0,0,0,626,39,190,234,204,43,626,Match Report
209,Bournemouth,2023-04-01,Fulham,eng Premier League,W 2-1,2,1,+1,43,2,0,0,0,490,46,143,213,140,25,490,Match Report
210,Leeds United,2023-04-01,Arsenal,eng Premier League,L 1-4,1,4,-3,34,1,0,0,0,449,40,162,187,106,15,449,Match Report
211,Liverpool,2023-04-01,Manchester City,eng Premier League,L 1-4,1,4,-3,32,1,0,0,0,450,78,225,170,58,14,450,Match Report
212,Aston Villa,2023-04-01,Chelsea,eng Premier League,W 2-0,2,0,+2,31,2,0,0,0,424,119,247,124,59,10,424,Match Report
213,Wolves,2023-04-01,Nott'ham Forest,eng Premier League,D 1-1,1,1,0,71,1,0,0,0,793,82,255,255,153,14,793,Match Report
214,Leicester City,2023-04-01,Crystal Palace,eng Premier League,L 1-2,1,2,-1,48,1,0,0,0,603,110,255,245,74,9,603,Match Report
215,Brentford,2023-04-01,Brighton,eng Premier League,D 3-3,3,3,0,28,3,0,0,0,373,117,208,100,66,16,373,Match Report
216,Chelsea,2023-04-01,Aston Villa,eng Premier League,L 0-2,0,2,-2,69,0,0,0,0,770,30,99,255,255,47,770,Match Report
217,Brighton,2023-04-01,Brentford,eng Premier League,D 3-3,3,3,0,72,2,1,1,0,729,31,145,255,255,46,728,Match Report
218,Nott'ham Forest,2023-04-01,Wolves,eng Premier League,D 1-1,1,1,0,29,1,0,0,0,391,43,155,119,124,39,391,Match Report
219,Fulham,2023-04-01,Bournemouth,eng Premier League,L 1-2,1,2,-1,57,1,0,0,0,638,79,255,227,154,19,638,Match Report
220,Manchester City,2023-04-01,Liverpool,eng Premier League,W 4-1,4,1,+3,68,4,0,0,0,868,67,244,255,233,42,868,Match Report
221,Arsenal,2023-03-19,Crystal Palace,eng Premier League,W 4-1,4,1,+3,62,4,0,0,0,738,48,171,255,242,40,738,Match Report
222,Crystal Palace,2023-03-19,Arsenal,eng Premier League,L 1-4,1,4,-3,38,1,0,0,0,513,97,226,198,93,20,513,Match Report
223,Southampton,2023-03-18,Tottenham,eng Premier League,D 3-3,3,3,0,51,2,1,1,0,606,48,148,255,203,29,605,Match Report
224,Tottenham,2023-03-18,Southampton,eng Premier League,D 3-3,3,3,0,49,3,0,0,0,594,80,246,228,128,17,594,Match Report
225,Bournemouth,2023-03-18,Aston Villa,eng Premier League,L 0-3,0,3,-3,44,0,0,0,0,500,67,184,221,100,24,500,Match Report
226,Leeds United,2023-03-18,Wolves,eng Premier League,W 4-2,4,2,+2,35,4,0,0,0,469,71,192,190,93,16,469,Match Report
227,Aston Villa,2023-03-18,Bournemouth,eng Premier League,W 3-0,3,0,+3,56,3,0,0,0,576,80,236,203,143,37,576,Match Report
228,Wolves,2023-03-18,Leeds United,eng Premier League,L 2-4,2,4,-2,65,2,0,0,0,744,54,193,255,186,38,744,Match Report
229,Leicester City,2023-03-18,Brentford,eng Premier League,D 1-1,1,1,0,47,1,0,0,0,610,80,232,255,100,19,610,Match Report
230,Brentford,2023-03-18,Leicester City,eng Premier League,D 1-1,1,1,0,53,1,0,0,0,650,61,228,252,175,29,650,Match Report
231,Chelsea,2023-03-18,Everton,eng Premier League,D 2-2,2,2,0,68,1,1,1,0,701,47,216,255,190,32,700,Match Report
232,Everton,2023-03-18,Chelsea,eng Premier League,D 2-2,2,2,0,32,2,0,0,0,404,67,164,163,82,14,404,Match Report
233,Newcastle Utd,2023-03-17,Nott'ham Forest,eng Premier League,W 2-1,2,1,+1,61,1,1,1,0,590,43,171,251,175,31,589,Match Report
234,Nott'ham Forest,2023-03-17,Newcastle Utd,eng Premier League,L 1-2,1,2,-1,39,1,0,0,0,434,81,195,153,89,6,434,Match Report
235,Southampton,2023-03-15,Brentford,eng Premier League,L 0-2,0,2,-2,66,0,0,0,0,713,70,198,255,169,21,713,Match Report
236,Crystal Palace,2023-03-15,Brighton,eng Premier League,L 0-1,0,1,-1,43,0,0,0,0,579,76,220,239,123,17,579,Match Report
237,Brentford,2023-03-15,Southampton,eng Premier League,W 2-0,2,0,+2,34,2,0,0,0,447,72,185,179,92,22,447,Match Report
238,Brighton,2023-03-15,Crystal Palace,eng Premier League,W 1-0,1,0,+1,57,1,0,0,0,720,71,230,255,163,15,720,Match Report
239,Arsenal,2023-03-12,Fulham,eng Premier League,W 3-0,3,0,+3,55,3,0,0,0,668,63,206,255,156,28,668,Match Report
240,Manchester Utd,2023-03-12,Southampton,eng Premier League,D 0-0,0,0,0,47,0,0,0,0,555,72,224,210,125,19,555,Match Report
241,Southampton,2023-03-12,Manchester Utd,eng Premier League,D 0-0,0,0,0,53,0,0,0,0,619,52,151,255,161,24,619,Match Report
242,West Ham,2023-03-12,Aston Villa,eng Premier League,D 1-1,1,1,0,41,0,1,1,0,514,52,170,226,122,29,513,Match Report
243,Aston Villa,2023-03-12,West Ham,eng Premier League,D 1-1,1,1,0,59,1,0,0,0,699,100,255,255,150,35,699,Match Report
244,Wolves,2023-03-12,Newcastle Utd,eng Premier League,L 1-2,1,2,-1,57,1,0,0,0,591,101,241,216,136,16,591,Match Report
245,Newcastle Utd,2023-03-12,Wolves,eng Premier League,W 2-1,2,1,+1,43,2,0,0,0,478,52,128,166,193,45,478,Match Report
246,Fulham,2023-03-12,Arsenal,eng Premier League,L 0-3,0,3,-3,45,0,0,0,0,570,67,191,248,135,18,570,Match Report
247,Tottenham,2023-03-11,Nott'ham Forest,eng Premier League,W 3-1,3,1,+2,55,2,1,1,0,628,70,212,255,126,30,627,Match Report
248,Crystal Palace,2023-03-11,Manchester City,eng Premier League,L 0-1,0,1,-1,33,0,0,0,0,439,75,212,156,74,9,439,Match Report
249,Bournemouth,2023-03-11,Liverpool,eng Premier League,W 1-0,1,0,+1,31,1,0,0,0,450,83,220,150,87,11,450,Match Report
250,Leeds United,2023-03-11,Brighton,eng Premier League,D 2-2,2,2,0,38,2,0,0,0,541,80,215,202,128,22,541,Match Report
251,Liverpool,2023-03-11,Bournemouth,eng Premier League,L 0-1,0,1,-1,69,0,0,1,1,804,38,239,255,200,28,803,Match Report
252,Leicester City,2023-03-11,Chelsea,eng Premier League,L 1-3,1,3,-2,48,1,0,0,0,666,48,153,255,186,23,666,Match Report
253,Brentford,2023-03-11,Everton,eng Premier League,L 0-1,0,1,-1,67,0,0,0,0,697,67,238,255,174,22,697,Match Report
254,Chelsea,2023-03-11,Leicester City,eng Premier League,W 3-1,3,1,+2,52,3,0,0,0,718,66,248,255,127,21,718,Match Report
255,Brighton,2023-03-11,Leeds United,eng Premier League,D 2-2,2,2,0,62,2,0,0,0,780,81,240,255,209,35,780,Match Report
256,Everton,2023-03-11,Brentford,eng Premier League,W 1-0,1,0,+1,33,1,0,0,0,433,58,177,164,98,15,433,Match Report
257,Nott'ham Forest,2023-03-11,Tottenham,eng Premier League,L 1-3,1,3,-2,45,1,0,1,1,523,68,159,245,124,20,522,Match Report
258,Manchester City,2023-03-11,Crystal Palace,eng Premier League,W 1-0,1,0,+1,67,0,1,1,0,754,38,143,255,250,34,753,Match Report
259,Brentford,2023-03-06,Fulham,eng Premier League,W 3-2,3,2,+1,37,2,1,1,0,445,49,134,170,146,22,444,Match Report
260,Fulham,2023-03-06,Brentford,eng Premier League,L 2-3,2,3,-1,63,2,0,0,0,650,79,225,255,169,13,650,Match Report
261,Manchester Utd,2023-03-05,Liverpool,eng Premier League,L 0-7,0,7,-7,41,0,0,0,0,477,75,182,193,105,15,477,Match Report
262,Liverpool,2023-03-05,Manchester Utd,eng Premier League,W 7-0,7,0,+7,59,7,0,0,0,630,72,191,255,186,41,630,Match Report
263,Everton,2023-03-05,Nott'ham Forest,eng Premier League,D 2-2,2,2,0,43,1,1,1,0,539,52,163,221,159,36,538,Match Report
264,Nott'ham Forest,2023-03-05,Everton,eng Premier League,D 2-2,2,2,0,57,2,0,0,0,665,65,219,255,143,24,665,Match Report
265,Arsenal,2023-03-04,Bournemouth,eng Premier League,W 3-2,3,2,+1,79,3,0,0,0,891,18,81,255,255,73,891,Match Report
266,Southampton,2023-03-04,Leicester City,eng Premier League,W 1-0,1,0,+1,35,1,0,1,1,509,68,201,220,93,11,508,Match Report
267,Tottenham,2023-03-04,Wolves,eng Premier League,L 0-1,0,1,-1,54,0,0,0,0,608,54,159,255,158,25,608,Match Report
268,Crystal Palace,2023-03-04,Aston Villa,eng Premier League,L 0-1,0,1,-1,42,0,0,0,0,495,46,175,229,97,4,495,Match Report
269,Bournemouth,2023-03-04,Arsenal,eng Premier League,L 2-3,2,3,-1,21,2,0,0,0,383,144,245,101,41,7,383,Match Report
270,Leeds United,2023-03-04,Chelsea,eng Premier League,L 0-1,0,1,-1,43,0,0,0,0,591,78,213,243,140,20,591,Match Report
271,West Ham,2023-03-04,Brighton,eng Premier League,L 0-4,0,4,-4,35,0,0,0,0,491,80,231,195,71,9,491,Match Report
272,Aston Villa,2023-03-04,Crystal Palace,eng Premier League,W 1-0,1,0,+1,58,0,0,0,0,646,71,255,255,116,24,646,Match Report
273,Wolves,2023-03-04,Tottenham,eng Premier League,W 1-0,1,0,+1,46,1,0,0,0,557,92,231,240,93,10,557,Match Report
274,Leicester City,2023-03-04,Southampton,eng Premier League,L 0-1,0,1,-1,65,0,0,0,0,790,54,255,255,180,34,790,Match Report
275,Newcastle Utd,2023-03-04,Manchester City,eng Premier League,L 0-2,0,2,-2,44,0,0,0,0,538,68,183,243,114,20,538,Match Report
276,Chelsea,2023-03-04,Leeds United,eng Premier League,W 1-0,1,0,+1,57,1,0,0,0,758,52,189,255,181,22,758,Match Report
277,Brighton,2023-03-04,West Ham,eng Premier League,W 4-0,4,0,+4,65,3,1,1,0,842,64,199,255,205,35,841,Match Report
278,Manchester City,2023-03-04,Newcastle Utd,eng Premier League,W 2-0,2,0,+2,56,2,0,0,0,662,64,184,255,152,26,662,Match Report
279,Arsenal,2023-03-01,Everton,eng Premier League,W 4-0,4,0,+4,73,4,0,0,0,878,41,179,255,254,31,878,Match Report
280,Liverpool,2023-03-01,Wolves,eng Premier League,W 2-0,2,0,+2,57,2,0,0,0,671,53,187,255,160,34,671,Match Report
281,Wolves,2023-03-01,Liverpool,eng Premier League,L 0-2,0,2,-2,43,0,0,0,0,557,80,234,255,63,9,557,Match Report
282,Everton,2023-03-01,Arsenal,eng Premier League,L 0-4,0,4,-4,27,0,0,0,0,396,64,181,158,65,11,396,Match Report
283,Tottenham,2023-02-26,Chelsea,eng Premier League,W 2-0,2,0,+2,41,2,0,0,0,566,76,250,202,118,16,566,Match Report
284,Chelsea,2023-02-26,Tottenham,eng Premier League,L 0-2,0,2,-2,59,0,0,0,0,755,52,155,255,227,16,755,Match Report
285,Arsenal,2023-02-25,Leicester City,eng Premier League,W 1-0,1,0,+1,65,1,0,0,0,733,35,176,255,245,26,733,Match Report
286,Southampton,2023-02-25,Leeds United,eng Premier League,L 0-1,0,1,-1,39,0,0,0,0,527,87,232,226,77,8,527,Match Report
287,Crystal Palace,2023-02-25,Liverpool,eng Premier League,D 0-0,0,0,0,37,0,0,0,0,508,58,174,215,126,11,508,Match Report
288,Bournemouth,2023-02-25,Manchester City,eng Premier League,L 1-4,1,4,-3,35,1,0,0,0,533,78,203,213,125,28,533,Match Report
289,Leeds United,2023-02-25,Southampton,eng Premier League,W 1-0,1,0,+1,61,1,0,0,0,704,40,190,255,208,37,704,Match Report
290,West Ham,2023-02-25,Nott'ham Forest,eng Premier League,W 4-0,4,0,+4,49,4,0,0,0,569,44,146,226,201,34,569,Match Report
291,Liverpool,2023-02-25,Crystal Palace,eng Premier League,D 0-0,0,0,0,63,0,0,0,0,784,78,255,255,146,16,784,Match Report
292,Aston Villa,2023-02-25,Everton,eng Premier League,W 2-0,2,0,+2,53,1,1,1,0,587,107,255,193,99,15,586,Match Report
293,Leicester City,2023-02-25,Arsenal,eng Premier League,L 0-1,0,1,-1,35,0,0,0,0,459,68,192,194,84,14,459,Match Report
294,Everton,2023-02-25,Aston Villa,eng Premier League,L 0-2,0,2,-2,47,0,0,0,0,531,42,126,218,195,37,531,Match Report
295,Nott'ham Forest,2023-02-25,West Ham,eng Premier League,L 0-4,0,4,-4,51,0,0,0,0,599,73,201,255,125,14,599,Match Report
296,Manchester City,2023-02-25,Bournemouth,eng Premier League,W 4-1,4,1,+3,66,3,0,0,0,901,72,246,255,197,39,901,Match Report
297,Wolves,2023-02-24,Fulham,eng Premier League,D 1-1,1,1,0,49,1,0,0,0,589,62,198,255,112,16,589,Match Report
298,Fulham,2023-02-24,Wolves,eng Premier League,D 1-1,1,1,0,51,1,0,0,0,616,60,206,255,136,17,616,Match Report
299,Manchester Utd,2023-02-19,Leicester City,eng Premier League,W 3-0,3,0,+3,57,3,0,0,0,744,70,218,255,177,36,744,Match Report
300,Tottenham,2023-02-19,West Ham,eng Premier League,W 2-0,2,0,+2,57,2,0,0,0,708,66,236,255,162,30,708,Match Report
301,West Ham,2023-02-19,Tottenham,eng Premier League,L 0-2,0,2,-2,43,0,0,0,0,549,57,158,255,132,13,549,Match Report
302,Leicester City,2023-02-19,Manchester Utd,eng Premier League,L 0-3,0,3,-3,43,0,0,0,0,607,78,229,240,146,29,607,Match Report
303,Arsenal,2023-02-18,Aston Villa,eng Premier League,W 4-2,4,2,+2,67,3,0,0,0,730,32,149,255,255,43,730,Match Report
304,Southampton,2023-02-18,Chelsea,eng Premier League,W 1-0,1,0,+1,38,1,0,0,0,493,88,202,207,90,10,493,Match Report
305,Crystal Palace,2023-02-18,Brentford,eng Premier League,D 1-1,1,1,0,41,1,0,0,0,517,74,182,244,94,14,517,Match Report
306,Bournemouth,2023-02-18,Wolves,eng Premier League,W 1-0,1,0,+1,32,1,0,0,0,460,92,185,181,97,13,460,Match Report
307,Leeds United,2023-02-18,Everton,eng Premier League,L 0-1,0,1,-1,49,0,0,0,0,576,72,249,206,127,14,576,Match Report
308,Liverpool,2023-02-18,Newcastle Utd,eng Premier League,W 2-0,2,0,+2,62,2,0,0,0,744,73,255,255,155,22,744,Match Report
309,Aston Villa,2023-02-18,Arsenal,eng Premier League,L 2-4,2,4,-2,33,2,0,0,0,450,91,225,176,56,11,450,Match Report
310,Wolves,2023-02-18,Bournemouth,eng Premier League,L 0-1,0,1,-1,68,0,0,0,0,790,56,237,255,219,42,790,Match Report
311,Newcastle Utd,2023-02-18,Liverpool,eng Premier League,L 0-2,0,2,-2,38,0,0,0,0,499,72,193,172,143,23,499,Match Report
312,Brentford,2023-02-18,Crystal Palace,eng Premier League,D 1-1,1,1,0,59,1,0,0,0,687,50,209,255,190,31,687,Match Report
313,Chelsea,2023-02-18,Southampton,eng Premier League,L 0-1,0,1,-1,62,0,0,0,0,678,56,222,255,181,26,678,Match Report
314,Brighton,2023-02-18,Fulham,eng Premier League,L 0-1,0,1,-1,65,0,0,0,0,718,40,203,255,161,34,718,Match Report
315,Everton,2023-02-18,Leeds United,eng Premier League,W 1-0,1,0,+1,51,1,0,0,0,594,57,193,241,166,24,594,Match Report
316,Nott'ham Forest,2023-02-18,Manchester City,eng Premier League,D 1-1,1,1,0,27,1,0,0,0,385,111,220,132,39,9,385,Match Report
317,Fulham,2023-02-18,Brighton,eng Premier League,W 1-0,1,0,+1,35,1,0,0,0,426,86,226,164,42,8,426,Match Report
318,Manchester City,2023-02-18,Nott'ham Forest,eng Premier League,D 1-1,1,1,0,73,1,0,0,0,817,30,143,255,255,44,817,Match Report
319,Arsenal,2023-02-15,Manchester City,eng Premier League,L 1-3,1,3,-2,63,0,1,1,0,654,58,250,255,139,21,653,Match Report
320,Manchester City,2023-02-15,Arsenal,eng Premier League,W 3-1,3,1,+2,37,3,0,0,0,435,57,160,179,103,17,435,Match Report
321,Liverpool,2023-02-13,Everton,eng Premier League,W 2-0,2,0,+2,59,2,0,0,0,745,53,224,255,156,24,745,Match Report
322,Everton,2023-02-13,Liverpool,eng Premier League,L 0-2,0,2,-2,41,0,0,0,0,557,79,232,242,86,11,557,Match Report
323,Manchester Utd,2023-02-12,Leeds United,eng Premier League,W 2-0,2,0,+2,66,2,0,0,0,701,83,255,255,112,18,701,Match Report
324,Leeds United,2023-02-12,Manchester Utd,eng Premier League,L 0-2,0,2,-2,34,0,0,0,0,424,39,116,201,119,22,424,Match Report
325,Aston Villa,2023-02-12,Manchester City,eng Premier League,L 1-3,1,3,-2,33,1,0,0,0,409,81,212,130,69,10,409,Match Report
326,Manchester City,2023-02-12,Aston Villa,eng Premier League,W 3-1,3,1,+2,67,2,1,1,0,727,44,172,255,194,34,726,Match Report
327,Arsenal,2023-02-11,Brentford,eng Premier League,D 1-1,1,1,0,69,1,0,0,0,745,70,174,200,255,50,745,Match Report
328,Southampton,2023-02-11,Wolves,eng Premier League,L 1-2,1,2,-1,41,1,0,0,0,503,31,109,204,196,31,503,Match Report
329,Tottenham,2023-02-11,Leicester City,eng Premier League,L 1-4,1,4,-3,51,1,0,0,0,598,43,194,255,94,18,598,Match Report
330,Crystal Palace,2023-02-11,Brighton,eng Premier League,D 1-1,1,1,0,27,1,0,0,0,389,76,169,138,85,15,389,Match Report
331,Bournemouth,2023-02-11,Newcastle Utd,eng Premier League,D 1-1,1,1,0,34,1,0,0,0,455,64,197,162,108,16,455,Match Report
332,West Ham,2023-02-11,Chelsea,eng Premier League,D 1-1,1,1,0,29,1,0,0,0,400,54,142,133,128,25,400,Match Report
333,Wolves,2023-02-11,Southampton,eng Premier League,W 2-1,2,1,+1,59,1,0,0,0,664,93,255,255,109,16,664,Match Report
334,Leicester City,2023-02-11,Tottenham,eng Premier League,W 4-1,4,1,+3,49,4,0,0,0,607,53,145,255,121,21,607,Match Report
335,Newcastle Utd,2023-02-11,Bournemouth,eng Premier League,D 1-1,1,1,0,66,1,0,0,0,739,53,212,255,214,30,739,Match Report
336,Brentford,2023-02-11,Arsenal,eng Premier League,D 1-1,1,1,0,31,1,0,0,0,410,88,167,120,123,35,410,Match Report
337,Chelsea,2023-02-11,West Ham,eng Premier League,D 1-1,1,1,0,71,1,0,0,0,799,69,243,255,195,22,799,Match Report
338,Brighton,2023-02-11,Crystal Palace,eng Premier League,D 1-1,1,1,0,73,1,0,0,0,854,52,225,255,203,31,854,Match Report
339,Nott'ham Forest,2023-02-11,Fulham,eng Premier League,L 0-2,0,2,-2,50,0,0,0,0,539,72,228,234,79,16,539,Match Report
340,Fulham,2023-02-11,Nott'ham Forest,eng Premier League,W 2-0,2,0,+2,50,2,0,0,0,547,58,173,255,126,28,547,Match Report
341,Manchester Utd,2023-02-08,Leeds United,eng Premier League,D 2-2,2,2,0,66,2,0,0,0,828,51,245,255,234,37,828,Match Report
342,Leeds United,2023-02-08,Manchester Utd,eng Premier League,D 2-2,2,2,0,34,1,0,0,0,514,78,190,196,139,20,514,Match Report
343,Tottenham,2023-02-05,Manchester City,eng Premier League,W 1-0,1,0,+1,36,1,0,0,0,439,91,217,145,85,26,439,Match Report
344,Leeds United,2023-02-05,Nott'ham Forest,eng Premier League,L 0-1,0,1,-1,70,0,0,0,0,758,28,179,255,222,19,758,Match Report
345,Nott'ham Forest,2023-02-05,Leeds United,eng Premier League,W 1-0,1,0,+1,30,1,0,0,0,442,69,217,150,83,6,442,Match Report
346,Manchester City,2023-02-05,Tottenham,eng Premier League,L 0-1,0,1,-1,64,0,0,0,0,699,47,157,255,223,32,699,Match Report
347,Arsenal,2023-02-04,Everton,eng Premier League,L 0-1,0,1,-1,70,0,0,0,0,785,62,204,255,210,37,785,Match Report
348,Manchester Utd,2023-02-04,Crystal Palace,eng Premier League,W 2-1,2,1,+1,52,1,1,1,0,648,46,165,255,218,32,647,Match Report
349,Southampton,2023-02-04,Brentford,eng Premier League,L 0-3,0,3,-3,51,0,0,0,0,592,67,187,255,122,15,592,Match Report
350,Crystal Palace,2023-02-04,Manchester Utd,eng Premier League,L 1-2,1,2,-1,48,1,0,0,0,577,69,205,241,138,26,577,Match Report
351,Bournemouth,2023-02-04,Brighton,eng Premier League,L 0-1,0,1,-1,29,0,0,0,0,426,80,196,141,100,21,426,Match Report
352,West Ham,2023-02-04,Newcastle Utd,eng Premier League,D 1-1,1,1,0,38,1,0,0,0,479,65,160,220,105,17,479,Match Report
353,Liverpool,2023-02-04,Wolves,eng Premier League,L 0-3,0,3,-3,59,0,0,0,0,723,42,188,255,207,34,723,Match Report
354,Aston Villa,2023-02-04,Leicester City,eng Premier League,L 2-4,2,4,-2,62,1,0,0,0,700,31,178,255,166,29,700,Match Report
355,Wolves,2023-02-04,Liverpool,eng Premier League,W 3-0,3,0,+3,41,2,0,0,0,558,97,240,241,82,12,558,Match Report
356,Leicester City,2023-02-04,Aston Villa,eng Premier League,W 4-2,4,2,+2,38,4,0,0,0,485,77,218,202,72,15,485,Match Report
357,Newcastle Utd,2023-02-04,West Ham,eng Premier League,D 1-1,1,1,0,62,1,0,0,0,697,57,198,255,214,21,697,Match Report
358,Brentford,2023-02-04,Southampton,eng Premier League,W 3-0,3,0,+3,49,3,0,0,0,555,66,158,231,174,34,555,Match Report
359,Brighton,2023-02-04,Bournemouth,eng Premier League,W 1-0,1,0,+1,71,1,0,0,0,824,68,203,255,255,36,824,Match Report
360,Everton,2023-02-04,Arsenal,eng Premier League,W 1-0,1,0,+1,30,1,0,0,0,404,63,167,127,117,17,404,Match Report
361,Chelsea,2023-02-03,Fulham,eng Premier League,D 0-0,0,0,0,66,0,0,0,0,836,81,255,255,152,20,836,Match Report
362,Fulham,2023-02-03,Chelsea,eng Premier League,D 0-0,0,0,0,34,0,0,0,0,487,62,175,194,131,16,487,Match Report
363,Tottenham,2023-01-23,Fulham,eng Premier League,W 1-0,1,0,+1,46,1,0,0,0,617,81,255,250,112,19,617,Match Report
364,Fulham,2023-01-23,Tottenham,eng Premier League,L 0-1,0,1,-1,54,0,0,0,0,668,58,166,255,184,21,668,Match Report
365,Arsenal,2023-01-22,Manchester Utd,eng Premier League,W 3-2,3,2,+1,57,3,0,0,0,677,51,183,255,236,59,677,Match Report
366,Manchester Utd,2023-01-22,Arsenal,eng Premier League,L 2-3,2,3,-1,43,2,0,0,0,569,114,247,221,106,12,569,Match Report
367,Leeds United,2023-01-22,Brentford,eng Premier League,D 0-0,0,0,0,58,0,0,0,0,653,40,149,255,216,18,653,Match Report
368,Wolves,2023-01-22,Manchester City,eng Premier League,L 0-3,0,3,-3,45,0,0,0,0,611,117,255,206,109,11,611,Match Report
369,Brentford,2023-01-22,Leeds United,eng Premier League,D 0-0,0,0,0,42,0,0,0,0,510,75,215,195,103,12,510,Match Report
370,Manchester City,2023-01-22,Wolves,eng Premier League,W 3-0,3,0,+3,55,2,1,1,0,719,64,191,255,229,42,718,Match Report
371,Southampton,2023-01-21,Aston Villa,eng Premier League,L 0-1,0,1,-1,37,0,0,0,0,483,57,189,200,98,13,483,Match Report
372,Crystal Palace,2023-01-21,Newcastle Utd,eng Premier League,D 0-0,0,0,0,40,0,0,0,0,487,86,175,205,112,12,487,Match Report
373,Bournemouth,2023-01-21,Nott'ham Forest,eng Premier League,D 1-1,1,1,0,43,1,0,0,0,529,74,201,193,139,28,529,Match Report
374,West Ham,2023-01-21,Everton,eng Premier League,W 2-0,2,0,+2,33,2,0,0,0,519,62,185,232,106,21,519,Match Report
375,Liverpool,2023-01-21,Chelsea,eng Premier League,D 0-0,0,0,0,48,0,0,0,0,655,73,229,255,165,33,655,Match Report
376,Aston Villa,2023-01-21,Southampton,eng Premier League,W 1-0,1,0,+1,63,1,0,0,0,708,54,221,255,151,20,708,Match Report
377,Leicester City,2023-01-21,Brighton,eng Premier League,D 2-2,2,2,0,37,2,0,0,0,499,66,194,223,86,12,499,Match Report
378,Newcastle Utd,2023-01-21,Crystal Palace,eng Premier League,D 0-0,0,0,0,60,0,0,0,0,674,56,217,255,200,50,674,Match Report
379,Chelsea,2023-01-21,Liverpool,eng Premier League,D 0-0,0,0,0,52,0,0,0,0,736,115,255,234,127,22,736,Match Report
380,Brighton,2023-01-21,Leicester City,eng Premier League,D 2-2,2,2,0,63,2,0,0,0,776,42,161,255,199,26,776,Match Report
381,Everton,2023-01-21,West Ham,eng Premier League,L 0-2,0,2,-2,67,0,0,0,0,872,70,245,255,187,27,872,Match Report
382,Nott'ham Forest,2023-01-21,Bournemouth,eng Premier League,D 1-1,1,1,0,57,1,0,0,0,671,56,210,255,178,26,671,Match Report
383,Tottenham,2023-01-19,Manchester City,eng Premier League,L 2-4,2,4,-2,42,2,0,0,0,564,105,255,188,94,20,564,Match Report
384,Manchester City,2023-01-19,Tottenham,eng Premier League,W 4-2,4,2,+2,58,4,0,0,0,724,61,179,255,201,36,724,Match Report
385,Manchester Utd,2023-01-18,Crystal Palace,eng Premier League,D 1-1,1,1,0,60,1,0,0,0,802,65,221,255,170,27,802,Match Report
386,Crystal Palace,2023-01-18,Manchester Utd,eng Premier League,D 1-1,1,1,0,40,1,0,0,0,595,67,188,255,149,20,595,Match Report
387,Arsenal,2023-01-15,Tottenham,eng Premier League,W 2-0,2,0,+2,49,1,0,0,0,620,58,167,254,204,24,620,Match Report
388,Tottenham,2023-01-15,Arsenal,eng Premier League,L 0-2,0,2,-2,51,0,0,0,0,621,87,230,252,142,25,621,Match Report
389,Crystal Palace,2023-01-15,Chelsea,eng Premier League,L 0-1,0,1,-1,39,0,0,0,0,529,69,172,192,171,16,529,Match Report
390,Newcastle Utd,2023-01-15,Fulham,eng Premier League,W 1-0,1,0,+1,62,1,0,0,0,607,42,162,243,209,30,607,Match Report
391,Chelsea,2023-01-15,Crystal Palace,eng Premier League,W 1-0,1,0,+1,61,1,0,0,0,775,74,254,255,216,33,775,Match Report
392,Fulham,2023-01-15,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,38,0,0,1,1,424,81,195,154,78,16,423,Match Report
393,Manchester Utd,2023-01-14,Manchester City,eng Premier League,W 2-1,2,1,+1,30,2,0,0,0,425,77,230,135,65,15,425,Match Report
