Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Match Report
198,Sheffield Utd,2021-03-14,Leicester City,eng Premier League,L 0-5,0,5,-5,29,0,0,0,0,417,55,181,166,77,3,417,Match Report
199,Chelsea,2021-03-13,Leeds United,eng Premier League,D 0-0,0,0,0,62,0,0,0,0,754,76,219,255,219,25,754,Match Report
200,Fulham,2021-03-13,Manchester City,eng Premier League,L 0-3,0,3,-3,46,0,0,0,0,588,76,246,235,109,13,588,Match Report
201,Crystal Palace,2021-03-13,West Brom,eng Premier League,W 1-0,1,0,+1,45,0,1,1,0,486,72,207,186,97,14,485,Match Report
202,Everton,2021-03-13,Burnley,eng Premier League,L 1-2,1,2,-1,65,1,0,0,0,701,66,183,255,183,22,701,Match Report
203,Leeds United,2021-03-13,Chelsea,eng Premier League,D 0-0,0,0,0,38,0,0,0,0,512,72,230,193,93,14,512,Match Report
204,Burnley,2021-03-13,Everton,eng Premier League,W 2-1,2,1,+1,35,2,0,0,0,444,60,156,188,105,19,444,Match Report
205,Manchester City,2021-03-13,Fulham,eng Premier League,W 3-0,3,0,+3,54,2,1,1,0,673,66,206,255,123,20,672,Match Report
206,Fulham,2021-03-13,Manchester City,eng Premier League,L 0-3,0,3,-3,46,0,0,0,0,588,76,246,235,109,13,588,Match Report
207,Newcastle Utd,2021-03-12,Aston Villa,eng Premier League,D 1-1,1,1,0,49,1,0,0,0,561,55,150,254,161,21,561,Match Report
208,Aston Villa,2021-03-12,Newcastle Utd,eng Premier League,D 1-1,1,1,0,51,0,0,0,0,593,84,197,248,155,21,593,Match Report
209,Manchester City,2021-03-10,Southampton,eng Premier League,W 5-2,5,2,+3,58,5,0,0,0,811,67,236,255,178,32,811,Match Report
210,Southampton,2021-03-10,Manchester City,eng Premier League,L 2-5,2,5,-3,42,1,1,1,0,596,80,222,255,98,14,595,Match Report
211,West Ham,2021-03-08,Leeds United,eng Premier League,W 2-0,2,0,+2,35,2,0,1,1,426,67,179,157,96,19,425,Match Report
212,Leeds United,2021-03-08,West Ham,eng Premier League,L 0-2,0,2,-2,65,0,0,0,0,686,67,198,255,141,24,686,Match Report
213,Everton,2021-03-08,Chelsea,eng Premier League,L 0-2,0,2,-2,35,0,0,0,0,488,77,196,201,95,6,488,Match Report
214,Chelsea,2021-03-08,Everton,eng Premier League,W 2-0,2,0,+2,65,0,1,1,0,844,68,255,255,158,19,843,Match Report
215,Manchester City,2021-03-07,Manchester Utd,eng Premier League,L 0-2,0,2,-2,66,0,0,0,0,870,44,146,255,255,37,870,Match Report
216,Crystal Palace,2021-03-07,Tottenham,eng Premier League,L 1-4,1,4,-3,37,1,0,0,0,494,52,146,255,96,8,494,Match Report
217,Tottenham,2021-03-07,Crystal Palace,eng Premier League,W 4-1,4,1,+3,63,4,0,0,0,847,49,236,255,161,22,847,Match Report
218,Newcastle Utd,2021-03-07,West Brom,eng Premier League,D 0-0,0,0,0,47,0,0,0,0,533,89,255,173,107,19,533,Match Report
219,Fulham,2021-03-07,Liverpool,eng Premier League,W 1-0,1,0,+1,37,1,0,0,0,589,95,255,243,86,16,589,Match Report
220,West Brom,2021-03-07,Newcastle Utd,eng Premier League,D 0-0,0,0,0,53,0,0,0,0,578,68,181,181,223,30,578,Match Report
221,Liverpool,2021-03-07,Fulham,eng Premier League,L 0-1,0,1,-1,63,0,0,0,0,865,56,193,255,255,27,865,Match Report
222,Manchester Utd,2021-03-07,Manchester City,eng Premier League,W 2-0,2,0,+2,34,1,1,1,0,507,101,255,168,88,14,506,Match Report
223,Burnley,2021-03-06,Arsenal,eng Premier League,D 1-1,1,1,0,41,1,0,0,0,558,53,158,255,132,14,558,Match Report
224,Southampton,2021-03-06,Sheffield Utd,eng Premier League,W 2-0,2,0,+2,49,1,1,1,0,550,70,225,227,107,24,549,Match Report
225,Sheffield Utd,2021-03-06,Southampton,eng Premier League,L 0-2,0,2,-2,51,0,0,0,0,562,64,190,207,169,16,562,Match Report
226,Wolves,2021-03-06,Aston Villa,eng Premier League,D 0-0,0,0,0,51,0,0,0,0,584,59,162,255,134,12,584,Match Report
227,Aston Villa,2021-03-06,Wolves,eng Premier League,D 0-0,0,0,0,49,0,0,0,0,556,56,191,248,120,13,556,Match Report
228,Arsenal,2021-03-06,Burnley,eng Premier League,D 1-1,1,1,0,59,1,0,0,0,748,69,255,255,177,35,748,Match Report
229,Brighton,2021-03-06,Leicester City,eng Premier League,L 1-2,1,2,-1,37,1,0,0,0,512,53,176,199,146,24,512,Match Report
230,Leicester City,2021-03-06,Brighton,eng Premier League,W 2-1,2,1,+1,63,2,0,0,0,779,79,255,255,118,12,779,Match Report
231,Fulham,2021-03-04,Tottenham,eng Premier League,L 0-1,0,1,-1,60,0,0,0,0,714,58,244,255,163,29,714,Match Report
232,Everton,2021-03-04,West Brom,eng Premier League,W 1-0,1,0,+1,51,1,0,0,0,674,80,243,255,134,21,674,Match Report
233,Chelsea,2021-03-04,Liverpool,eng Premier League,W 1-0,1,0,+1,46,1,0,0,0,708,100,255,255,100,17,708,Match Report
234,Liverpool,2021-03-04,Chelsea,eng Premier League,L 0-1,0,1,-1,54,0,0,0,0,810,63,217,255,203,22,810,Match Report
235,West Brom,2021-03-04,Everton,eng Premier League,L 0-1,0,1,-1,49,0,0,0,0,635,54,215,255,173,21,635,Match Report
236,Tottenham,2021-03-04,Fulham,eng Premier League,W 1-0,1,0,+1,40,0,0,0,0,529,81,222,229,87,12,529,Match Report
237,Crystal Palace,2021-03-03,Manchester Utd,eng Premier League,D 0-0,0,0,0,37,0,0,0,0,512,70,216,203,96,12,512,Match Report
238,Aston Villa,2021-03-03,Sheffield Utd,eng Premier League,L 0-1,0,1,-1,72,0,0,0,0,794,49,219,255,255,33,794,Match Report
239,Manchester Utd,2021-03-03,Crystal Palace,eng Premier League,D 0-0,0,0,0,63,0,0,0,0,757,37,182,255,216,24,757,Match Report
240,Sheffield Utd,2021-03-03,Aston Villa,eng Premier League,W 1-0,1,0,+1,28,1,0,0,0,427,88,181,177,72,10,427,Match Report
241,Leicester City,2021-03-03,Burnley,eng Premier League,D 1-1,1,1,0,61,1,0,0,0,727,83,255,255,141,24,727,Match Report
242,Burnley,2021-03-03,Leicester City,eng Premier League,D 1-1,1,1,0,39,1,0,0,0,491,46,104,250,143,18,491,Match Report
243,Manchester City,2021-03-02,Wolves,eng Premier League,W 4-1,4,1,+3,72,3,0,0,0,919,40,147,255,255,53,919,Match Report
244,Wolves,2021-03-02,Manchester City,eng Premier League,L 1-4,1,4,-3,28,1,0,0,0,450,98,218,186,53,6,450,Match Report
245,Everton,2021-03-01,Southampton,eng Premier League,W 1-0,1,0,+1,47,1,0,0,0,574,70,229,253,100,13,574,Match Report
246,Southampton,2021-03-01,Everton,eng Premier League,L 0-1,0,1,-1,53,0,0,0,0,637,48,200,255,143,17,637,Match Report
247,Leicester City,2021-02-28,Arsenal,eng Premier League,L 1-3,1,3,-2,44,1,0,0,0,540,73,239,229,79,15,540,Match Report
248,Chelsea,2021-02-28,Manchester Utd,eng Premier League,D 0-0,0,0,0,57,0,0,0,0,776,92,255,255,172,13,776,Match Report
249,Liverpool,2021-02-28,Sheffield Utd,eng Premier League,W 2-0,2,0,+2,60,1,0,0,0,776,76,244,255,170,25,776,Match Report
250,Burnley,2021-02-28,Tottenham,eng Premier League,L 0-4,0,4,-4,42,0,0,0,0,572,45,139,255,154,16,572,Match Report
251,Fulham,2021-02-28,Crystal Palace,eng Premier League,D 0-0,0,0,0,60,0,0,0,0,693,35,156,255,153,17,693,Match Report
252,Sheffield Utd,2021-02-28,Liverpool,eng Premier League,L 0-2,0,2,-2,40,0,0,0,0,552,64,184,225,146,11,552,Match Report
253,Tottenham,2021-02-28,Burnley,eng Premier League,W 4-0,4,0,+4,58,4,0,0,0,778,74,255,255,114,13,778,Match Report
254,Arsenal,2021-02-28,Leicester City,eng Premier League,W 3-1,3,1,+2,56,2,1,1,0,654,43,189,255,174,21,653,Match Report
255,Manchester Utd,2021-02-28,Chelsea,eng Premier League,D 0-0,0,0,0,43,0,0,0,0,597,74,191,232,178,8,597,Match Report
256,Crystal Palace,2021-02-28,Fulham,eng Premier League,D 0-0,0,0,0,40,0,0,0,0,529,70,207,230,94,7,529,Match Report
257,Aston Villa,2021-02-27,Leeds United,eng Premier League,W 1-0,1,0,+1,31,1,0,0,0,388,68,173,142,83,11,388,Match Report
258,Brighton,2021-02-27,West Brom,eng Premier League,L 0-1,0,1,-1,68,0,0,2,2,701,62,250,255,168,24,699,Match Report
259,Manchester City,2021-02-27,West Ham,eng Premier League,W 2-1,2,1,+1,63,2,0,0,0,805,52,169,255,232,21,805,Match Report
260,Leeds United,2021-02-27,Aston Villa,eng Premier League,L 0-1,0,1,-1,69,0,0,0,0,669,50,219,255,178,20,669,Match Report
261,Newcastle Utd,2021-02-27,Wolves,eng Premier League,D 1-1,1,1,0,48,1,0,0,0,538,53,174,255,113,28,538,Match Report
262,Wolves,2021-02-27,Newcastle Utd,eng Premier League,D 1-1,1,1,0,52,1,0,0,0,556,58,180,225,156,25,556,Match Report
263,West Brom,2021-02-27,Brighton,eng Premier League,W 1-0,1,0,+1,32,1,0,0,0,398,62,166,133,103,11,398,Match Report
264,West Ham,2021-02-27,Manchester City,eng Premier League,L 1-2,1,2,-1,37,1,0,0,0,504,66,202,223,88,15,504,Match Report
265,Leeds United,2021-02-23,Southampton,eng Premier League,W 3-0,3,0,+3,46,3,0,0,0,477,69,253,159,71,22,477,Match Report
266,Southampton,2021-02-23,Leeds United,eng Premier League,L 0-3,0,3,-3,54,0,0,0,0,519,39,132,255,135,18,519,Match Report
267,Brighton,2021-02-22,Crystal Palace,eng Premier League,L 1-2,1,2,-1,74,1,0,0,0,878,14,123,255,255,51,878,Match Report
268,Crystal Palace,2021-02-22,Brighton,eng Premier League,W 2-1,2,1,+1,26,2,0,0,0,410,89,236,154,25,2,410,Match Report
269,Manchester City,2021-02-21,Arsenal,eng Premier League,W 1-0,1,0,+1,55,1,0,0,0,703,57,160,255,190,33,703,Match Report
270,Newcastle Utd,2021-02-21,Manchester Utd,eng Premier League,L 1-3,1,3,-2,29,1,0,0,0,407,54,164,150,95,13,407,Match Report
271,West Ham,2021-02-21,Tottenham,eng Premier League,W 2-1,2,1,+1,32,2,0,0,0,411,68,146,173,98,12,411,Match Report
272,Tottenham,2021-02-21,West Ham,eng Premier League,L 1-2,1,2,-1,68,1,0,0,0,728,54,194,255,177,34,728,Match Report
273,Leicester City,2021-02-21,Aston Villa,eng Premier League,W 2-1,2,1,+1,49,2,0,0,0,604,61,194,255,140,18,604,Match Report
274,Aston Villa,2021-02-21,Leicester City,eng Premier League,L 1-2,1,2,-1,51,1,0,0,0,593,66,207,237,156,20,593,Match Report
275,Manchester Utd,2021-02-21,Newcastle Utd,eng Premier League,W 3-1,3,1,+2,71,2,1,1,0,814,70,231,255,215,24,813,Match Report
276,Arsenal,2021-02-21,Manchester City,eng Premier League,L 0-1,0,1,-1,45,0,0,0,0,581,91,246,234,104,18,581,Match Report
277,Fulham,2021-02-20,Sheffield Utd,eng Premier League,W 1-0,1,0,+1,64,1,0,0,0,750,56,244,255,193,26,750,Match Report
278,Chelsea,2021-02-20,Southampton,eng Premier League,D 1-1,1,1,0,70,0,1,1,0,875,62,238,255,156,21,874,Match Report
279,Burnley,2021-02-20,West Brom,eng Premier League,D 0-0,0,0,0,62,0,0,0,0,585,45,134,255,165,14,585,Match Report
280,Everton,2021-02-20,Liverpool,eng Premier League,W 2-0,2,0,+2,29,1,1,1,0,423,86,200,152,74,8,422,Match Report
281,West Brom,2021-02-20,Burnley,eng Premier League,D 0-0,0,0,0,38,0,0,0,0,401,56,167,167,74,10,401,Match Report
282,Southampton,2021-02-20,Chelsea,eng Premier League,D 1-1,1,1,0,30,1,0,0,0,463,63,178,217,74,5,463,Match Report
283,Liverpool,2021-02-20,Everton,eng Premier League,L 0-2,0,2,-2,71,0,0,0,0,854,42,186,255,249,32,854,Match Report
284,Sheffield Utd,2021-02-20,Fulham,eng Premier League,L 0-1,0,1,-1,36,0,0,0,0,469,62,183,185,105,8,469,Match Report
285,Wolves,2021-02-19,Leeds United,eng Premier League,W 1-0,1,0,+1,42,0,0,0,0,464,60,139,221,111,9,464,Match Report
286,Leeds United,2021-02-19,Wolves,eng Premier League,L 0-1,0,1,-1,58,0,0,0,0,598,55,233,232,135,27,598,Match Report
287,Fulham,2021-02-17,Burnley,eng Premier League,D 1-1,1,1,0,53,1,0,0,0,619,55,241,255,83,13,619,Match Report
288,Manchester City,2021-02-17,Everton,eng Premier League,W 3-1,3,1,+2,71,3,0,0,0,884,39,147,255,255,40,884,Match Report
289,Burnley,2021-02-17,Fulham,eng Premier League,D 1-1,1,1,0,47,1,0,0,0,555,36,138,255,133,17,555,Match Report
290,Everton,2021-02-17,Manchester City,eng Premier League,L 1-3,1,3,-2,29,1,0,0,0,438,97,218,159,65,8,438,Match Report
291,West Ham,2021-02-15,Sheffield Utd,eng Premier League,W 3-0,3,0,+3,46,2,1,1,0,553,57,165,255,120,18,552,Match Report
292,Sheffield Utd,2021-02-15,West Ham,eng Premier League,L 0-3,0,3,-3,54,0,0,0,0,644,58,151,255,191,24,644,Match Report
293,Chelsea,2021-02-15,Newcastle Utd,eng Premier League,W 2-0,2,0,+2,64,2,0,0,0,714,55,212,255,161,35,714,Match Report
294,Newcastle Utd,2021-02-15,Chelsea,eng Premier League,L 0-2,0,2,-2,36,0,0,0,0,444,64,150,173,123,11,444,Match Report
295,Leeds United,2021-02-14,Arsenal,eng Premier League,L 2-4,2,4,-2,54,2,0,0,0,634,101,254,255,124,17,634,Match Report
296,West Brom,2021-02-14,Manchester Utd,eng Premier League,D 1-1,1,1,0,27,1,0,0,0,401,88,202,120,81,10,401,Match Report
297,Wolves,2021-02-14,Southampton,eng Premier League,W 2-1,2,1,+1,49,1,1,1,0,600,46,177,255,132,14,599,Match Report
298,Arsenal,2021-02-14,Leeds United,eng Premier League,W 4-2,4,2,+2,46,3,1,1,0,569,60,190,255,112,33,568,Match Report
299,Manchester Utd,2021-02-14,West Brom,eng Premier League,D 1-1,1,1,0,73,1,0,0,0,836,38,167,255,255,36,836,Match Report
300,Southampton,2021-02-14,Wolves,eng Premier League,L 1-2,1,2,-1,51,1,0,0,0,633,53,194,255,83,16,633,Match Report
301,Fulham,2021-02-14,Everton,eng Premier League,W 2-0,2,0,+2,50,2,0,0,0,680,51,198,255,188,27,680,Match Report
302,Everton,2021-02-14,Fulham,eng Premier League,L 0-2,0,2,-2,50,0,0,0,0,664,67,255,255,109,8,664,Match Report
303,Manchester City,2021-02-13,Tottenham,eng Premier League,W 3-0,3,0,+3,60,2,1,1,0,825,41,149,255,232,41,824,Match Report
304,Burnley,2021-02-13,Crystal Palace,eng Premier League,W 3-0,3,0,+3,46,3,0,0,0,533,58,178,229,131,19,533,Match Report
305,Leicester City,2021-02-13,Liverpool,eng Premier League,W 3-1,3,1,+2,38,3,0,0,0,544,102,255,206,57,12,544,Match Report
306,Brighton,2021-02-13,Aston Villa,eng Premier League,D 0-0,0,0,0,58,0,0,0,0,659,73,255,179,226,33,659,Match Report
307,Crystal Palace,2021-02-13,Burnley,eng Premier League,L 0-3,0,3,-3,54,0,0,0,0,586,50,175,219,196,29,586,Match Report
308,Liverpool,2021-02-13,Leicester City,eng Premier League,L 1-3,1,3,-2,62,1,0,0,0,743,38,145,255,231,31,743,Match Report
309,Aston Villa,2021-02-13,Brighton,eng Premier League,D 0-0,0,0,0,42,0,0,0,0,523,77,221,209,99,10,523,Match Report
310,Tottenham,2021-02-13,Manchester City,eng Premier League,L 0-3,0,3,-3,40,0,0,0,0,580,74,223,255,82,6,580,Match Report
311,Leeds United,2021-02-08,Crystal Palace,eng Premier League,W 2-0,2,0,+2,67,2,0,0,0,854,74,255,255,188,26,854,Match Report
312,Crystal Palace,2021-02-08,Leeds United,eng Premier League,L 0-2,0,2,-2,33,0,0,0,0,462,55,188,179,108,16,462,Match Report
313,Chelsea,2021-02-07,Sheffield Utd,eng Premier League,W 2-1,2,1,+1,68,1,1,1,0,897,84,255,255,215,26,896,Match Report
314,West Brom,2021-02-07,Tottenham,eng Premier League,L 0-2,0,2,-2,35,0,0,0,0,459,72,206,194,64,14,459,Match Report
315,Tottenham,2021-02-07,West Brom,eng Premier League,W 2-0,2,0,+2,65,2,0,0,0,723,33,125,255,182,24,723,Match Report
316,Manchester City,2021-02-07,Liverpool,eng Premier League,W 4-1,4,1,+3,44,4,0,1,1,652,69,255,255,118,19,651,Match Report
317,Leicester City,2021-02-07,Wolves,eng Premier League,D 0-0,0,0,0,56,0,0,0,0,722,57,161,255,159,24,722,Match Report
318,Wolves,2021-02-07,Leicester City,eng Premier League,D 0-0,0,0,0,44,0,0,0,0,580,48,195,255,130,19,580,Match Report
319,Sheffield Utd,2021-02-07,Chelsea,eng Premier League,L 1-2,1,2,-1,32,0,0,0,0,480,58,157,186,141,17,480,Match Report
320,Liverpool,2021-02-07,Manchester City,eng Premier League,L 1-4,1,4,-3,56,0,1,1,0,789,61,233,255,195,16,788,Match Report
321,Aston Villa,2021-02-06,Arsenal,eng Premier League,W 1-0,1,0,+1,35,1,0,0,0,477,90,182,172,128,19,477,Match Report
322,Everton,2021-02-06,Manchester Utd,eng Premier League,D 3-3,3,3,0,39,3,0,0,0,540,72,255,199,89,18,540,Match Report
323,Newcastle Utd,2021-02-06,Southampton,eng Premier League,W 3-2,3,2,+1,27,3,0,0,0,371,74,169,140,65,14,371,Match Report
324,Fulham,2021-02-06,West Ham,eng Premier League,D 0-0,0,0,0,60,0,0,0,0,689,53,239,255,156,28,689,Match Report
325,Arsenal,2021-02-06,Aston Villa,eng Premier League,L 0-1,0,1,-1,65,0,0,0,0,761,39,198,255,245,41,761,Match Report
326,Brighton,2021-02-06,Burnley,eng Premier League,D 1-1,1,1,0,45,1,0,0,0,512,83,214,215,88,11,512,Match Report
327,Southampton,2021-02-06,Newcastle Utd,eng Premier League,L 2-3,2,3,-1,73,2,0,0,0,757,33,146,255,252,36,757,Match Report
328,Burnley,2021-02-06,Brighton,eng Premier League,D 1-1,1,1,0,55,1,0,0,0,597,38,143,255,178,38,597,Match Report
329,Manchester Utd,2021-02-06,Everton,eng Premier League,D 3-3,3,3,0,61,3,0,0,0,787,48,170,255,220,20,787,Match Report
330,West Ham,2021-02-06,Fulham,eng Premier League,D 0-0,0,0,0,40,0,0,0,0,494,67,187,210,100,16,494,Match Report
331,Chelsea,2021-02-04,Tottenham,eng Premier League,W 1-0,1,0,+1,58,0,1,1,0,754,52,176,255,217,32,753,Match Report
332,Tottenham,2021-02-04,Chelsea,eng Premier League,L 0-1,0,1,-1,43,0,0,0,0,583,86,245,225,118,12,583,Match Report
333,Everton,2021-02-03,Leeds United,eng Premier League,W 2-1,2,1,+1,37,2,0,0,0,501,70,180,211,119,14,501,Match Report
334,Aston Villa,2021-02-03,West Ham,eng Premier League,L 1-3,1,3,-2,56,1,0,0,0,626,67,179,255,176,24,626,Match Report
335,Brighton,2021-02-03,Liverpool,eng Premier League,W 1-0,1,0,+1,37,1,0,0,0,556,93,250,206,107,19,556,Match Report
336,West Ham,2021-02-03,Aston Villa,eng Premier League,W 3-1,3,1,+2,44,3,0,0,0,516,66,167,193,159,25,516,Match Report
337,Manchester City,2021-02-03,Burnley,eng Premier League,W 2-0,2,0,+2,74,2,0,0,0,914,59,181,255,255,26,914,Match Report
338,Fulham,2021-02-03,Leicester City,eng Premier League,L 0-2,0,2,-2,57,0,0,0,0,762,70,227,255,187,23,762,Match Report
339,Liverpool,2021-02-03,Brighton,eng Premier League,L 0-1,0,1,-1,63,0,0,0,0,858,53,190,255,255,20,858,Match Report
340,Leeds United,2021-02-03,Everton,eng Premier League,L 1-2,1,2,-1,63,1,0,0,0,730,57,222,255,223,31,730,Match Report
341,Leicester City,2021-02-03,Fulham,eng Premier League,W 2-0,2,0,+2,43,2,0,0,0,608,70,255,222,108,18,608,Match Report
342,Burnley,2021-02-03,Manchester City,eng Premier League,L 0-2,0,2,-2,26,0,0,0,0,374,53,147,179,53,9,374,Match Report
343,Wolves,2021-02-02,Arsenal,eng Premier League,W 2-1,2,1,+1,55,1,1,1,0,709,51,186,255,175,19,708,Match Report
344,Southampton,2021-02-02,Manchester Utd,eng Premier League,L 0-9,0,9,-9,26,0,0,0,0,360,90,197,139,25,2,360,Match Report
345,West Brom,2021-02-02,Sheffield Utd,eng Premier League,L 1-2,1,2,-1,32,1,0,0,0,431,68,178,154,100,22,431,Match Report
346,Manchester Utd,2021-02-02,Southampton,eng Premier League,W 9-0,9,0,+9,74,7,1,1,0,758,18,75,255,255,50,757,Match Report
347,Newcastle Utd,2021-02-02,Crystal Palace,eng Premier League,L 1-2,1,2,-1,61,1,0,0,0,766,32,185,255,203,34,766,Match Report
348,Sheffield Utd,2021-02-02,West Brom,eng Premier League,W 2-1,2,1,+1,68,2,0,0,0,765,52,187,255,246,29,765,Match Report
349,Arsenal,2021-02-02,Wolves,eng Premier League,L 1-2,1,2,-1,45,1,0,0,0,609,66,179,255,113,19,609,Match Report
350,Crystal Palace,2021-02-02,Newcastle Utd,eng Premier League,W 2-1,2,1,+1,39,2,0,0,0,531,67,170,248,120,12,531,Match Report
351,Brighton,2021-01-31,Tottenham,eng Premier League,W 1-0,1,0,+1,43,1,0,0,0,590,57,194,205,196,46,590,Match Report
352,Leicester City,2021-01-31,Leeds United,eng Premier League,L 1-3,1,3,-2,51,1,0,0,0,583,41,151,255,132,14,583,Match Report
353,Liverpool,2021-01-31,West Ham,eng Premier League,W 3-1,3,1,+2,67,3,0,0,0,898,53,182,255,176,25,898,Match Report
354,West Ham,2021-01-31,Liverpool,eng Premier League,L 1-3,1,3,-2,33,1,0,0,0,496,68,216,199,89,14,496,Match Report
355,Chelsea,2021-01-31,Burnley,eng Premier League,W 2-0,2,0,+2,70,2,0,0,0,861,56,248,255,255,46,861,Match Report
356,Leeds United,2021-01-31,Leicester City,eng Premier League,W 3-1,3,1,+2,49,3,0,0,0,570,76,245,255,66,14,570,Match Report
357,Burnley,2021-01-31,Chelsea,eng Premier League,L 0-2,0,2,-2,30,0,0,0,0,412,69,153,182,79,10,412,Match Report
358,Tottenham,2021-01-31,Brighton,eng Premier League,L 0-1,0,1,-1,57,0,0,0,0,711,82,222,255,175,14,711,Match Report
359,Manchester Utd,2021-01-30,Arsenal,eng Premier League,D 0-0,0,0,0,57,0,0,0,0,715,70,215,255,195,29,715,Match Report
360,Arsenal,2021-01-30,Manchester Utd,eng Premier League,D 0-0,0,0,0,43,0,0,0,0,562,75,225,204,141,17,562,Match Report
361,Manchester City,2021-01-30,Sheffield Utd,eng Premier League,W 1-0,1,0,+1,75,1,0,0,0,915,30,145,255,255,28,915,Match Report
362,Aston Villa,2021-01-30,Southampton,eng Premier League,W 1-0,1,0,+1,41,1,0,0,0,504,78,186,187,135,18,504,Match Report
363,Wolves,2021-01-30,Crystal Palace,eng Premier League,L 0-1,0,1,-1,52,0,0,0,0,698,43,201,255,136,14,698,Match Report
364,Fulham,2021-01-30,West Brom,eng Premier League,D 2-2,2,2,0,62,2,0,0,0,713,56,255,255,151,18,713,Match Report
365,Southampton,2021-01-30,Aston Villa,eng Premier League,L 0-1,0,1,-1,59,0,0,0,0,659,54,236,255,173,36,659,Match Report
366,Crystal Palace,2021-01-30,Wolves,eng Premier League,W 1-0,1,0,+1,48,1,0,0,0,641,48,178,255,139,17,641,Match Report
367,Everton,2021-01-30,Newcastle Utd,eng Premier League,L 0-2,0,2,-2,60,0,0,0,0,645,75,227,255,147,24,645,Match Report
368,Newcastle Utd,2021-01-30,Everton,eng Premier League,W 2-0,2,0,+2,40,2,0,0,0,457,55,148,168,148,15,457,Match Report
369,West Brom,2021-01-30,Fulham,eng Premier League,D 2-2,2,2,0,38,2,0,0,0,473,59,170,195,112,13,473,Match Report
370,Sheffield Utd,2021-01-30,Manchester City,eng Premier League,L 0-1,0,1,-1,25,0,0,0,0,395,70,206,135,60,9,395,Match Report
371,Liverpool,2021-01-28,Tottenham,eng Premier League,W 3-1,3,1,+2,50,3,0,0,0,714,45,141,255,207,28,714,Match Report
372,Tottenham,2021-01-28,Liverpool,eng Premier League,L 1-3,1,3,-2,50,1,0,0,0,712,73,236,255,112,9,712,Match Report
373,Sheffield Utd,2021-01-27,Manchester Utd,eng Premier League,W 2-1,2,1,+1,25,2,0,0,0,407,62,173,142,97,8,407,Match Report
374,Manchester Utd,2021-01-27,Sheffield Utd,eng Premier League,L 1-2,1,2,-1,75,1,0,0,0,943,35,240,255,255,27,943,Match Report
375,Burnley,2021-01-27,Aston Villa,eng Premier League,W 3-2,3,2,+1,39,3,0,0,0,430,56,134,190,111,11,430,Match Report
376,Chelsea,2021-01-27,Wolves,eng Premier League,D 0-0,0,0,0,78,0,0,0,0,1028,29,90,255,255,31,1028,Match Report
377,Aston Villa,2021-01-27,Burnley,eng Premier League,L 2-3,2,3,-1,61,2,0,0,0,629,60,245,225,164,32,629,Match Report
378,Everton,2021-01-27,Leicester City,eng Premier League,D 1-1,1,1,0,35,1,0,0,0,465,80,216,132,123,14,465,Match Report
379,Wolves,2021-01-27,Chelsea,eng Premier League,D 0-0,0,0,0,22,0,0,0,0,360,78,208,113,41,5,360,Match Report
380,Fulham,2021-01-27,Brighton,eng Premier League,D 0-0,0,0,0,50,0,0,0,0,595,71,216,255,102,15,595,Match Report
381,Leicester City,2021-01-27,Everton,eng Premier League,D 1-1,1,1,0,65,1,0,0,0,737,57,228,255,189,25,737,Match Report
382,Brighton,2021-01-27,Fulham,eng Premier League,D 0-0,0,0,0,50,0,0,0,0,573,41,135,255,182,35,573,Match Report
383,Southampton,2021-01-26,Arsenal,eng Premier League,L 1-3,1,3,-2,58,1,0,0,0,650,64,254,255,128,18,650,Match Report
384,Arsenal,2021-01-26,Southampton,eng Premier League,W 3-1,3,1,+2,42,3,0,0,0,500,51,171,189,143,21,500,Match Report
385,West Ham,2021-01-26,Crystal Palace,eng Premier League,W 3-2,3,2,+1,46,3,0,0,0,605,48,165,255,154,21,605,Match Report
386,Newcastle Utd,2021-01-26,Leeds United,eng Premier League,L 1-2,1,2,-1,42,1,0,0,0,471,50,135,215,133,18,471,Match Report
387,Manchester City,2021-01-26,West Brom,eng Premier League,W 5-0,5,0,+5,77,5,0,0,0,1009,50,185,255,255,35,1009,Match Report
388,Crystal Palace,2021-01-26,West Ham,eng Premier League,L 2-3,2,3,-1,54,2,0,0,0,693,42,215,255,159,18,693,Match Report
389,Leeds United,2021-01-26,Newcastle Utd,eng Premier League,W 2-1,2,1,+1,58,2,0,0,0,599,86,255,220,119,23,599,Match Report
390,West Brom,2021-01-26,Manchester City,eng Premier League,L 0-5,0,5,-5,23,0,0,0,0,370,74,173,136,68,10,370,Match Report
391,Newcastle Utd,2021-01-23,Aston Villa,eng Premier League,L 0-2,0,2,-2,42,0,0,0,0,518,48,162,217,145,8,518,Match Report
392,Aston Villa,2021-01-23,Newcastle Utd,eng Premier League,W 2-0,2,0,+2,58,2,0,0,0,725,77,251,255,154,18,725,Match Report
393,Burnley,2021-01-21,Liverpool,eng Premier League,W 1-0,1,0,+1,28,0,1,1,0,423,107,218,157,54,11,422,Match Report
394,Liverpool,2021-01-21,Burnley,eng Premier League,L 0-1,0,1,-1,72,0,0,0,0,829,55,188,255,255,48,829,Match Report
395,Fulham,2021-01-20,Manchester Utd,eng Premier League,L 1-2,1,2,-1,38,1,0,0,0,569,86,255,228,87,13,569,Match Report
