Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
21,Crystal Palace,2023-01-15,Chelsea,eng Premier League,L 0-1,0,1,-1,39,0,0,0,0,279,396,70.5,5,28,6,1,30,5241,2060,116,140,82.9,134,169,79.3,29,73,39.7,24,11,12,11,1,9,18,50.0,9,12,5,7,8,32,27,1,0.7,0.7,-0.8,-0.8,0.3,0.4,-0.7,-0.7,-0.3,0.07,10,0.00,0.00,5,50.0,17.9,0,0.6,0.12,-0.4,529,69,172,192,171,16,529,271,1227,534,8,10,4,13,17,277,30,Match Report
22,Crystal Palace,2023-01-04,Tottenham,eng Premier League,L 0-4,0,4,-4,47,0,0,0,0,406,511,79.5,14,35,6,1,41,7178,2480,183,199,92.0,179,209,85.6,37,81,45.7,22,13,11,8,3,11,16,68.8,5,14,5,9,8,30,10,1,0.8,0.8,-0.6,-0.6,0.7,0.7,-0.8,-0.8,-0.7,0.04,19,0.00,0.00,4,21.1,20.1,0,2.3,0.39,-1.7,629,55,166,255,179,24,629,321,1553,771,12,11,8,21,12,404,41,Match Report
23,Crystal Palace,2022-12-31,Bournemouth,eng Premier League,W 2-0,2,0,+2,41,2,0,0,0,245,366,66.9,10,21,6,0,27,4580,2206,110,130,84.6,99,139,71.2,29,74,39.2,30,17,13,13,4,12,24,50.0,12,22,1,21,11,41,25,0,1.6,1.6,+1.0,+1.0,1.5,0.5,+0.4,+0.4,+0.5,0.11,15,0.13,0.33,6,40.0,18.9,1,0.3,0.17,+0.3,521,53,188,194,145,20,521,240,968,339,8,5,4,23,8,244,27,Match Report
24,Crystal Palace,2022-12-26,Fulham,eng Premier League,L 0-3,0,3,-3,36,0,0,0,0,293,393,74.6,3,10,2,0,16,4904,1924,150,174,86.2,112,129,86.8,26,71,36.6,15,11,7,8,0,3,7,42.9,4,19,7,12,11,26,37,0,0.4,0.4,-2.1,-2.1,0.3,0.2,-0.4,-0.4,-0.3,0.10,4,0.00,,0,0.0,13.0,0,3.5,0.36,+0.5,520,103,255,216,38,5,520,250,1158,526,4,6,4,18,11,292,16,Match Report
25,Crystal Palace,2022-11-12,Nott'ham Forest,eng Premier League,L 0-1,0,1,-1,68,0,0,1,1,580,679,85.4,5,35,7,2,52,9644,2758,260,287,90.6,278,304,91.4,29,67,43.3,11,6,3,4,4,3,7,42.9,4,6,1,5,10,21,15,0,1.2,0.4,+0.1,-0.7,0.4,0.6,-1.2,-0.4,-0.4,0.06,7,0.00,,0,0.0,16.9,0,1.0,0.52,0.0,756,49,178,255,150,23,755,440,2098,1199,18,13,5,19,15,577,52,Match Report
26,Crystal Palace,2022-11-06,West Ham,eng Premier League,W 2-1,2,1,+1,58,2,0,0,0,536,628,85.4,10,43,9,0,44,8982,2923,268,286,93.7,211,236,89.4,41,77,53.2,13,9,8,4,1,8,10,80.0,2,9,0,9,4,17,11,0,1.0,1.0,+0.8,+0.8,0.8,0.6,+1.0,+1.0,+1.2,0.07,15,0.13,0.33,6,40.0,20.5,2,0.2,0.11,-0.8,718,56,187,255,180,31,718,498,2162,1195,22,15,9,19,9,535,44,Match Report
27,Crystal Palace,2022-10-29,Southampton,eng Premier League,W 1-0,1,0,+1,44,1,0,0,0,309,440,70.2,10,31,8,0,44,5194,2042,160,195,82.1,112,146,76.7,30,74,40.5,23,16,9,10,4,11,16,68.8,5,13,4,9,4,27,32,0,0.9,0.9,-0.4,-0.4,0.7,0.7,+0.1,+0.1,+0.3,0.07,12,0.08,0.33,3,25.0,20.0,1,0.7,0.18,+0.7,564,79,183,193,199,23,564,299,1576,874,18,8,9,11,12,309,44,Match Report
28,Crystal Palace,2022-10-22,Everton,eng Premier League,L 0-3,0,3,-3,54,0,0,0,0,415,499,83.2,6,19,3,1,25,7125,2273,192,214,89.7,179,200,89.5,34,52,65.4,20,12,9,10,1,5,10,50.0,5,12,2,10,2,22,16,1,0.9,0.9,-0.6,-0.6,0.8,0.8,-0.9,-0.9,-0.8,0.11,9,0.00,0.00,2,22.2,17.1,2,2.1,0.36,-0.9,605,62,238,255,96,14,605,395,1796,869,13,8,3,20,18,414,25,Match Report
29,Crystal Palace,2022-10-18,Wolves,eng Premier League,W 2-1,2,1,+1,51,2,0,0,0,392,490,80.0,13,36,9,3,48,7281,2684,155,176,88.1,183,213,85.9,42,75,56.0,23,12,8,10,5,6,10,60.0,4,8,1,7,11,34,16,0,1.2,1.2,+0.4,+0.4,1.1,0.9,+0.8,+0.8,+0.9,0.09,14,0.14,0.50,4,28.6,17.3,1,1.6,0.40,+0.6,614,55,168,255,148,25,614,326,1711,840,17,13,6,18,21,391,48,Match Report
30,Crystal Palace,2022-10-15,Leicester City,eng Premier League,D 0-0,0,0,0,46,0,0,0,0,446,544,82.0,4,32,4,0,37,8415,2737,174,185,94.1,220,261,84.3,47,79,59.5,13,9,7,5,1,8,13,61.5,5,14,4,10,7,20,23,0,0.4,0.4,-0.6,-0.6,0.2,0.3,-0.4,-0.4,-0.2,0.05,8,0.00,0.00,1,12.5,21.2,0,0.8,0.16,+0.8,647,90,255,255,115,8,647,399,1972,1003,16,20,3,10,20,446,37,Match Report
31,Crystal Palace,2022-10-09,Leeds United,eng Premier League,W 2-1,2,1,+1,54,2,0,0,0,358,475,75.4,10,19,6,1,32,6382,2561,144,174,82.8,154,184,83.7,40,75,53.3,18,7,13,4,1,8,16,50.0,8,21,4,17,13,31,19,0,1.1,1.1,+0.1,+0.1,1.0,0.7,+0.9,+0.9,+1.0,0.08,13,0.15,0.40,5,38.5,17.7,2,2.1,0.51,+1.1,615,74,255,229,115,17,615,284,1488,660,17,5,6,23,18,353,31,Match Report
32,Crystal Palace,2022-10-01,Chelsea,eng Premier League,L 1-2,1,2,-1,36,1,0,0,0,288,379,76.0,7,15,2,1,23,5010,1967,130,149,87.2,132,152,86.8,22,58,37.9,18,10,11,4,3,8,14,57.1,6,13,3,10,7,25,15,0,0.4,0.4,-0.7,-0.7,0.4,0.4,+0.6,+0.6,+0.6,0.06,7,0.14,0.33,3,42.9,20.1,0,1.0,0.34,-1.0,483,59,195,199,92,14,483,308,1374,685,20,10,7,20,4,284,23,Match Report
33,Crystal Palace,2022-09-03,Newcastle Utd,eng Premier League,D 0-0,0,0,0,48,0,0,0,0,303,395,76.7,14,21,4,0,25,5067,2070,158,179,88.3,110,128,85.9,25,66,37.9,23,17,16,5,2,10,14,71.4,4,20,11,9,13,36,36,0,1.0,1.0,-1.8,-1.8,0.8,0.3,-1.0,-1.0,-0.8,0.05,19,0.00,0.00,9,47.4,20.0,0,1.1,0.22,+1.1,564,105,233,227,106,21,564,218,1225,632,10,4,2,16,9,300,25,Match Report
34,Crystal Palace,2022-08-30,Brentford,eng Premier League,D 1-1,1,1,0,49,1,0,0,0,409,507,80.7,11,26,7,0,33,7340,2704,195,219,89.0,156,177,88.1,49,85,57.6,21,12,12,7,2,11,17,64.7,6,5,1,4,9,30,26,0,1.0,1.0,-0.4,-0.4,0.8,0.3,0.0,0.0,+0.2,0.08,13,0.08,0.25,4,30.8,19.2,0,0.6,0.21,-0.4,634,78,234,255,132,17,634,355,2062,1051,18,17,9,23,9,406,33,Match Report
35,Crystal Palace,2022-08-27,Manchester City,eng Premier League,L 2-4,2,4,-2,26,1,0,0,0,215,290,74.1,2,10,1,0,10,4399,1661,75,92,81.5,114,126,90.5,26,68,38.2,9,6,7,2,0,4,14,28.6,10,7,4,3,5,14,26,0,0.1,0.1,-2.1,-2.1,0.1,0.1,+0.9,+0.9,+0.9,0.06,2,0.50,0.50,2,100.0,20.6,0,1.8,0.35,-2.2,382,95,217,127,43,3,382,171,1036,498,11,5,1,11,7,214,10,Match Report
36,Crystal Palace,2022-08-20,Aston Villa,eng Premier League,W 3-1,3,1,+2,51,3,0,1,1,407,487,83.6,13,36,7,1,27,7405,2913,191,217,88.0,158,173,91.3,49,74,66.2,14,9,10,2,2,2,7,28.6,5,16,2,14,3,17,13,0,2.6,1.8,+1.8,+0.9,1.6,0.6,+0.4,+1.2,+0.4,0.11,16,0.19,0.38,8,50.0,15.6,1,1.2,0.23,+0.2,588,58,203,243,149,33,587,328,1571,797,16,14,10,15,18,404,27,Match Report
37,Crystal Palace,2022-08-15,Liverpool,eng Premier League,D 1-1,1,1,0,28,1,0,0,0,211,311,67.8,7,11,2,0,17,3958,2093,111,136,81.6,68,94,72.3,31,70,44.3,23,14,17,5,1,11,21,52.4,10,17,10,7,18,41,37,0,1.0,1.0,-1.0,-1.0,1.0,0.6,0.0,0.0,0.0,0.15,7,0.14,0.33,3,42.9,14.7,0,1.2,0.31,+0.2,450,109,255,143,56,12,450,153,971,574,11,8,4,23,13,210,17,Match Report
38,Crystal Palace,2022-08-05,Arsenal,eng Premier League,L 0-2,0,2,-2,56,0,0,0,0,514,609,84.4,8,29,6,2,34,9361,3028,226,243,93.0,228,245,93.1,48,89,53.9,18,9,8,6,4,3,16,18.8,13,10,4,6,8,26,18,0,1.2,1.2,+0.2,+0.2,1.1,1.2,-1.2,-1.2,-1.1,0.12,10,0.00,0.00,2,20.0,14.2,0,0.3,0.17,-0.7,726,75,255,255,160,26,726,524,2702,1115,20,21,7,17,16,512,34,Match Report
